code,name,industry,theme,method,method_name,close,valuation_score,raw_valuation_score,quality_score,trend_score,liquidity_score,low_value_score,high_quality_score,core_score,valuation_ref,ret20_at_buy,ret60_at_buy,mktcap,value_line,price_to_value,eps_excl,eps_excl_raw,eps_adjustment_factor,eps_excl_source,current_valuation,low_avg,pepb_ratio,valuation_percentile,selection_bucket,valuation_state,total_score,selection_mode,earnings_yoy,buy_close_raw,end_close_raw,buy_close_qfq,end_close_qfq,raw_return,qfq_return,buy_trade_date,end_trade_date
sh.600690,海尔智家,C38电气机械和器材制造业,C38电气机械和器材制造业,VALUE,基本价值线,25.12,85.0,71.7,78.1,27.6,83.1,77.0,61.5,69.3,"价值线=33.58, 现价/价值=0.75, 扣非EPS=1.93, akshare东方财富扣非净利润同比=12.5%, 市值=2317.4亿",-0.0703182827535158,-0.0559939872228485,2317.382840300029,33.58464200624385,0.7479609279542074,1.93,1.93,1.0,年报扣非EPS,,,,,低估价值,深度低估,77.0,低估价值,,25.12,21.09,23.99743744,21.09,-0.16042993630573255,-0.12115616291403486,2025-05-06,2026-05-18
sh.688187,时代电气,C37铁路、船舶、航空航天和其他运输设备制造业,C37铁路、船舶、航空航天和其他运输设备制造业,VALUE,基本价值线,46.2,85.0,64.5,85.0,34.0,56.4,77.0,62.9,69.9,"价值线=57.86, 现价/价值=0.80, 扣非EPS=2.28, akshare东方财富扣非净利润同比=24.3%, 市值=653.6亿",-0.0149253731343282,0.0296411856474261,653.6079847868422,57.85903447559753,0.7984924120965964,2.28,2.28,1.0,年报扣非EPS,,,,,低估价值,深度低估,77.0,低估价值,,46.2,53.8,44.80245,53.8,0.16450216450216426,0.20082718690607315,2025-05-06,2026-05-18
sz.300888,稳健医疗,C17纺织业,医药医疗,VALUE,基本价值线,50.87,0.0,0.0,76.4,98.1,55.1,38.2,77.0,57.6,"价值线=33.63, 现价/价值=1.51, 扣非EPS=1.01, akshare东方财富扣非净利润同比=43.4%, 市值=297.6亿",0.1446894689468947,0.2888269571826702,297.59355891226335,33.633083217226286,1.512498859276311,1.01,1.01,1.0,年报扣非EPS,,,,,高质量趋势,估值有约束的高质量,77.0,高质量趋势,,50.87,30.37,50.06325267,30.37,-0.4029880086494987,-0.3933674226045848,2025-05-06,2026-05-18
sh.600233,圆通速递,G60邮政业,G60邮政业,PB,PB低估,13.17,95.2,95.2,63.2,32.9,54.1,76.9,52.8,64.8,"PB=1.40, 低估均值=2.13, 比值=0.66, 分位=0%",0.0241057542768274,-0.022271714922049,,,,,,,,1.395062,2.128965,0.6552770947385232,0.0036734693877551,低估价值,价值线内/历史低位,76.9,低估价值,,13.17,19.78,12.80669238,19.78,0.501898253606682,0.5445049676441125,2025-05-06,2026-05-18
sh.600827,百联股份,F52零售业,F52零售业,PE,PE低估,9.58,95.1,95.1,60.2,35.0,60.7,76.9,53.2,65.1,"PE=10.90, 低估均值=16.60, 比值=0.66, 分位=3%",0.0345572354211662,0.0126849894291753,,,,,,,,10.90347,16.597369999999998,0.6569396235668664,0.030406852248394,低估价值,价值线内/历史低位,76.9,低估价值,,9.58,8.26,9.3365243,8.26,-0.13778705636743216,-0.11530246860708115,2025-05-06,2026-05-18
sh.601975,招商南油,G55水上运输业,G55水上运输业,PB,PB低估,2.72,92.3,92.3,83.7,0.0,51.3,76.8,49.9,63.4,"PB=1.18, 低估均值=1.71, 比值=0.69, 分位=0%",-0.0872483221476508,-0.1365079365079364,,,,,,,,1.175642,1.7052692857142857,0.689417213954897,0.0026126714565643,低估价值,价值线内/历史低位,76.8,低估价值,,2.72,4.74,2.72,4.74,0.7426470588235294,0.7426470588235294,2025-05-06,2026-05-18
sz.002705,新宝股份,C38电气机械和器材制造业,C38电气机械和器材制造业,VALUE,基本价值线,14.04,97.1,97.1,64.2,46.9,42.7,76.8,56.6,66.7,"价值线=24.63, 现价/价值=0.57, 扣非EPS=1.33, akshare东方财富扣非净利润同比=8.8%, 市值=114.6亿",-0.1370620774431469,-0.0614973262032086,114.562175024965,24.630739747159858,0.5700194206152065,1.3289,1.3289,1.0,年报扣非EPS,,,,,低估价值,深度低估,76.8,低估价值,,14.04,13.26,13.46507604,13.26,-0.05555555555555547,-0.01523021774186728,2025-05-06,2026-05-18
sz.000729,燕京啤酒,C15酒、饮料和精制茶制造业,消费,PE,PE低估,12.99,89.5,89.5,48.6,88.0,64.9,76.6,66.8,71.7,"PE=32.74, 低估均值=47.50, 比值=0.69, 分位=9%",0.0358851674641149,0.1702702702702703,,,,,,,,32.737841,47.50448336363635,0.6891526584848643,0.09375,低估价值,价值线内/历史低位,76.6,低估价值,,12.99,12.36,12.69002193,12.36,-0.04849884526558901,-0.026006411322253786,2025-05-06,2026-05-18
sh.600161,天坛生物,C27医药制造业,医药医疗,PE,PE低估,19.21,87.8,87.8,71.5,25.9,76.4,76.4,57.1,66.7,"PE=25.72, 低估均值=36.87, 比值=0.70, 分位=11%",-0.06201171875,-0.0964252116650987,,,,,,,,25.724208,36.871856,0.6976651243159554,0.1089599279603782,低估价值,价值线内/历史低位,76.4,低估价值,,19.21,13.52,18.96073104,13.52,-0.2961998958875586,-0.28694732436856507,2025-05-06,2026-05-18
sh.603198,迎驾贡酒,C15酒、饮料和精制茶制造业,消费,PE,PE低估,44.92,88.5,88.5,85.5,0.0,63.3,76.4,52.4,64.4,"PE=14.36, 低估均值=19.62, 比值=0.73, 分位=1%",-0.1548447789275634,-0.1672228401928067,,,,,,,,14.363788,19.61892309090909,0.7321394723574717,0.0053852526926263,低估价值,价值线内/历史低位,76.4,低估价值,,44.92,35.28,43.28931416,35.28,-0.2146037399821905,-0.18501827334101617,2025-05-06,2026-05-18
sh.603298,杭叉集团,C34通用设备制造业,C34通用设备制造业,VALUE,基本价值线,19.52,85.0,68.0,80.4,51.0,47.1,76.4,65.4,70.9,"价值线=25.22, 现价/价值=0.77, 扣非EPS=1.50, akshare东方财富扣非净利润同比=16.4%, 市值=255.7亿",-0.0912476722532589,0.0203868269733402,255.6945238207786,25.219824868408157,0.7739942724365191,1.5,1.5,1.0,年报扣非EPS,,,,,低估价值,深度低估,76.4,低估价值,,19.52,27.22,18.8633472,27.22,0.39446721311475397,0.44301007193463526,2025-05-06,2026-05-18
sz.000725,京东方A,C39计算机、通信和其他电子设备制造业,半导体/电子,VALUE,基本价值线,3.88,100.0,100.0,50.0,25.1,88.9,76.4,49.6,63.0,"价值线=11.54, 现价/价值=0.34, 扣非EPS=0.10, akshare东方财富扣非净利润同比=706.6%, 市值=1488.8亿",-0.0783847980997625,-0.1396895787139689,1488.804448396,11.543076836150613,0.3361322163124319,0.1,0.1,1.0,年报扣非EPS,,,,,低估价值,深度低估,76.4,低估价值,,3.88,4.21,3.83125556,4.21,0.0850515463917525,0.09885648035444561,2025-05-06,2026-05-18
sh.605116,奥锐特,C27医药制造业,医药医疗,PE,PE低估,21.29,84.3,84.3,83.9,60.7,26.9,76.1,67.2,71.6,"PE=22.06, 低估均值=28.23, 比值=0.78, 分位=1%",-0.0229463056447911,0.0693119035660472,,,,,,,,22.059524,28.225328333333334,0.7815506604381396,0.0062724014336917,低估价值,价值线内/历史低位,76.1,低估价值,,21.29,21.22,20.9917271,21.22,-0.0032879286049788403,0.010874422047912446,2025-05-06,2026-05-18
sz.002352,顺丰控股,G60邮政业,G60邮政业,PB,PB低估,43.8,80.6,80.6,63.4,84.2,75.6,76.1,73.4,74.8,"PB=2.32, 低估均值=3.07, 比值=0.76, 分位=14%",0.0110803324099721,0.1142203001780715,,,,,,,,2.321347,3.0666871,0.7569559346305659,0.1412244897959183,低估价值,价值线内/历史低位,76.1,低估价值,,43.8,35.73,42.4067658,35.30999385,-0.1842465753424658,-0.16734999276931428,2025-05-06,2026-05-18
sh.600309,万华化学,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,PB,PB低估,55.06,96.8,96.8,55.2,0.0,90.1,76.0,43.2,59.6,"PB=1.76, 低估均值=2.76, 比值=0.64, 分位=0%",-0.1731491214897131,-0.1870662926325115,,,,,,,,1.758464,2.7597282727272727,0.6371873699950236,0.0044897959183673,低估价值,价值线内/历史低位,76.0,低估价值,,55.06,79.9,54.33618124,79.9,0.4511442063203779,0.47047507161178626,2025-05-06,2026-05-18
sh.600707,彩虹股份,C39计算机、通信和其他电子设备制造业,半导体/电子,VALUE,基本价值线,6.88,100.0,100.0,62.2,25.0,48.1,76.0,49.0,62.5,"价值线=14.30, 现价/价值=0.48, 扣非EPS=0.29, akshare东方财富扣非净利润同比=187.3%, 市值=246.9亿",-0.0947368421052631,-0.1915393654524089,246.87870933492047,14.298797420326942,0.4811593449264133,0.289,0.289,1.0,年报扣非EPS,,,,,低估价值,深度低估,76.0,低估价值,,6.88,10.87,6.88,10.87,0.5799418604651161,0.5799418604651161,2025-05-06,2026-05-18
sz.000554,泰山石油,F51批发业,F51批发业,PE,PE低估,6.1,100.0,100.0,56.0,34.0,35.9,76.0,47.5,61.7,"PE=21.93, 低估均值=360.02, 比值=0.06, 分位=0%",-0.0161290322580646,0.0304054054054052,,,,,,,,21.926366,360.0166263333333,0.0609037594272069,0.0016877637130801,低估价值,价值线内/历史低位,76.0,低估价值,,6.1,7.81,5.9836303,7.81,0.2803278688524591,0.30522769764034385,2025-05-06,2026-05-18
sh.600008,首创环保,D46水的生产和供应业,D46水的生产和供应业,PB,PB低估,3.16,86.0,86.0,67.4,59.3,58.0,75.9,64.1,70.0,"PB=1.10, 低估均值=1.54, 比值=0.71, 分位=12%",0.0063694267515923,0.0193548387096773,,,,,,,,1.097442,1.539734909090909,0.7127473654851095,0.1159183673469387,低估价值,价值线内/历史低位,75.9,低估价值,,3.16,3.08,2.95517512,3.08,-0.025316455696202556,0.04223941896208183,2025-05-06,2026-05-18
sh.600861,北京人力,L72商务服务业,L72商务服务业,VALUE,基本价值线,21.1,85.0,81.4,78.6,61.7,36.3,75.9,66.6,71.3,"价值线=31.03, 现价/价值=0.68, 扣非EPS=0.94, akshare东方财富扣非净利润同比=106.9%, 市值=119.5亿",0.0105363984674331,0.1644591611479029,119.45260070707842,31.033939695435507,0.6799007862705683,0.9423,0.9423,1.0,年报扣非EPS,,,,,低估价值,深度低估,75.9,低估价值,,21.1,14.93,20.3456539,14.93,-0.2924170616113745,-0.26618234668781027,2025-05-06,2026-05-18
sz.000739,普洛药业,C27医药制造业,医药医疗,PE,PE低估,13.99,95.3,95.3,65.6,26.2,44.2,75.9,50.1,63.0,"PE=15.79, 低估均值=24.47, 比值=0.65, 分位=6%",-0.0850228907782864,-0.0759577278731836,,,,,,,,15.791106,24.468787599999995,0.6453571079263446,0.0616326530612244,低估价值,价值线内/历史低位,75.9,低估价值,,13.99,16.71,13.1904715,16.71,0.19442458899213722,0.26682355517010903,2025-05-06,2026-05-18
sz.300979,华利集团,C19皮革、毛皮、羽毛及其制品和制鞋业,C19皮革、毛皮、羽毛及其制品和制鞋业,VALUE,基本价值线,51.73,75.0,40.3,81.8,0.0,59.1,75.8,49.4,58.7,"Q1价值线=53.44, 现价/价值=0.97, akshare东方财富扣非净利润同比=18.8%, 市值=603.6亿",-0.1661831076724694,-0.2744740532959326,603.6454426485129,53.437702301438605,0.9680431188488312,3.24,3.24,1.0,年报扣非EPS,,,,,价值线左侧确认,基本价值线左侧,75.8,价值线左侧确认,0.18828346440829,51.73,37.94,48.63049359,37.94,-0.2665764546684709,-0.21983107307383598,2025-05-06,2026-05-18
sh.600685,中船防务,C37铁路、船舶、航空航天和其他运输设备制造业,C37铁路、船舶、航空航天和其他运输设备制造业,VALUE,基本价值线,24.06,100.0,100.0,53.4,36.2,60.8,75.7,50.8,63.3,"价值线=469.04, 现价/价值=0.05, 扣非EPS=0.24, akshare东方财富扣非净利润同比=19126.3%, 市值=340.1亿",0.0388601036269429,0.0317324185248713,340.1320086588121,469.0429775226254,0.051295939078076,0.2374,0.2374,1.0,年报扣非EPS,,,,,低估价值,深度低估,75.7,低估价值,,24.06,30.32,23.92639482,30.32,0.2601828761429761,0.26721974740028975,2025-05-06,2026-05-18
sh.603379,三美股份,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,PB,PB低估,48.0,0.0,0.0,78.9,90.1,57.7,34.5,75.7,55.1,"PB=4.27, 低估均值=2.53, 比值=1.69, 分位=93%",0.1524609843937574,0.1228070175438595,,,,,,,,4.267547,2.527565571428572,1.6884020926064431,0.934959349593496,高质量趋势,估值有约束的高质量,75.7,高质量趋势,,48.0,58.0,47.269968,58.0,0.20833333333333326,0.2269946956596205,2025-05-06,2026-05-18
sh.601668,中国建筑,E48土木工程建筑业,E48土木工程建筑业,PB,PB低估,5.53,98.1,98.1,40.1,35.1,81.7,75.6,47.5,61.6,"PB=0.49, 低估均值=0.78, 比值=0.62, 分位=2%",0.0473484848484848,0.0036297640653357,,,,,,,,0.487989,0.7846811818181817,0.6218946131335565,0.0151020408163265,低估价值,价值线内/历史低位,75.6,低估价值,,5.53,4.89,5.28482745,4.89,-0.11573236889692595,-0.07470961989496938,2025-05-06,2026-05-18
sh.605183,确成股份,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,PB,PB低估,15.78,84.1,84.1,94.3,27.6,29.8,75.6,60.8,68.2,"PB=1.89, 低估均值=2.41, 比值=0.78, 分位=2%",-0.1348684210526315,-0.0488245931283906,,,,,,,,1.889918,2.4111230000000003,0.7838330935418889,0.021555763823805,低估价值,价值线内/历史低位,75.6,低估价值,,15.78,16.16,15.51685272,16.16,0.02408111533586821,0.04144830730854565,2025-05-06,2026-05-18
sz.300009,安科生物,C27医药制造业,医药医疗,PE,PE低估,8.27,96.7,96.7,60.8,31.3,41.4,75.6,49.4,62.5,"PE=19.81, 低估均值=46.63, 比值=0.42, 分位=10%",-0.0472350230414746,0.0,,,,,,,,19.81056,46.626707625,0.4248758063582019,0.1024489795918367,低估价值,价值线内/历史低位,75.6,低估价值,,8.27,8.48,8.12642453,8.48,0.025392986698911768,0.043509352568859905,2025-05-06,2026-05-18
sh.601138,工业富联,C39计算机、通信和其他电子设备制造业,AI算力/CPO,VALUE,基本价值线,18.81,75.0,52.7,72.1,27.8,90.2,75.5,59.4,65.2,"Q1价值线=21.36, 现价/价值=0.88, akshare东方财富扣非净利润同比=15.9%, 市值=3732.3亿",-0.0595000000000001,-0.0595000000000001,3732.3273844067794,21.35665519134613,0.8807558970012281,1.18,1.18,1.0,年报扣非EPS,,,,,价值线左侧确认,基本价值线左侧,75.5,价值线左侧确认,0.1585909697437399,18.81,68.98,18.34812045,68.98,2.6671982987772465,2.7595131440288756,2025-05-06,2026-05-18
sh.603355,莱克电气,C38电气机械和器材制造业,C38电气机械和器材制造业,VALUE,基本价值线,21.99,85.0,81.3,81.3,49.2,36.8,75.5,63.6,69.5,"价值线=32.30, 现价/价值=0.68, 扣非EPS=2.02, akshare东方财富扣非净利润同比=18.0%, 市值=126.2亿",-0.1638783269961977,-0.0165474060822898,126.24125082829752,32.29551958659844,0.6808994028114387,2.02,2.02,1.0,年报扣非EPS,,,,,低估价值,深度低估,75.5,低估价值,,21.99,31.65,21.99,31.65,0.43929058663028653,0.43929058663028653,2025-05-06,2026-05-18
sh.600872,中炬高新,C14食品制造业,消费,PE,PE低估,19.26,96.0,96.0,67.3,1.6,56.2,75.4,44.0,59.7,"PE=18.06, 低估均值=33.74, 比值=0.54, 分位=11%",-0.0744834214320037,-0.0731472569778632,,,,,,,,18.063082,33.73932744444445,0.5353717269481104,0.1136363636363636,低估价值,价值线内/历史低位,75.4,低估价值,,19.26,20.06,18.83086794,20.06,0.041536863966770365,0.06527219371493276,2025-05-06,2026-05-18
sh.601702,华峰铝业,C32有色金属冶炼和压延加工业,资源金属,VALUE,基本价值线,17.13,75.0,67.3,85.0,45.0,44.1,75.4,70.4,68.6,"Q1价值线=22.00, 现价/价值=0.78, akshare东方财富扣非净利润同比=37.2%, 市值=171.7亿",-0.1251276813074565,-0.1242331288343557,171.694673387075,22.000856413043955,0.778606054164505,1.2,1.2,1.0,年报扣非EPS,,,,,价值线左侧确认,基本价值线左侧,75.4,价值线左侧确认,0.37164954261133,17.13,17.85,16.81100514,17.85,0.042031523642732216,0.06180444603683011,2025-05-06,2026-05-18
sh.600699,均胜电子,C39计算机、通信和其他电子设备制造业,半导体/电子,VALUE,基本价值线,16.8,85.0,65.6,72.3,47.8,63.4,75.3,63.0,69.2,"价值线=21.25, 现价/价值=0.79, 扣非EPS=0.91, akshare东方财富扣非净利润同比=27.7%, 市值=236.6亿",-0.0577678070667413,-0.0604026845637583,236.6457444923077,21.24912001346425,0.7906209758029925,0.91,0.91,1.0,年报扣非EPS,,,,,低估价值,深度低估,75.3,低估价值,,16.8,30.93,16.5640272,30.93,0.8410714285714285,0.8672995175955758,2025-05-06,2026-05-18
sh.601318,中国平安,J68保险业,金融,PE,PE低估,50.8,75.0,66.8,83.7,33.4,96.5,75.2,67.6,71.4,"PE=7.91, 低估均值=8.44, 比值=0.94, 分位=11%",-0.0204396451986117,0.0217216411906677,,,,,,,,7.912482,8.436211,0.9379189306668596,0.1118367346938775,低估价值,价值线内/历史低位,75.2,低估价值,,50.8,54.89,48.5746552,54.89,0.08051181102362204,0.13001316785466344,2025-05-06,2026-05-18
sh.605338,巴比食品,C14食品制造业,消费,PE,PE低估,18.24,84.5,84.5,74.9,52.9,46.6,75.2,63.5,69.3,"PE=15.94, 低估均值=21.08, 比值=0.76, 分位=8%",-0.0016420361247948,-0.00218818380744,,,,,,,,15.938203,21.079136833333333,0.7561126969296126,0.080397470641373,低估价值,价值线内/历史低位,75.2,低估价值,,18.24,23.42,16.5693984,22.22000604,0.28399122807017574,0.3410267230945452,2025-05-06,2026-05-18
sz.002340,格林美,C42废弃资源综合利用业,C42废弃资源综合利用业,VALUE,基本价值线,6.21,100.0,100.0,53.8,29.6,61.2,75.2,48.7,62.0,"价值线=22.20, 现价/价值=0.28, 扣非EPS=0.25, akshare东方财富扣非净利润同比=636.2%, 市值=320.6亿",-0.0504587155963303,-0.0312012480499219,320.564506205268,22.1954984619676,0.2797864625856883,0.25,0.25,1.0,年报扣非EPS,,,,,低估价值,深度低估,75.2,低估价值,,6.21,8.37,6.1424973,8.37,0.34782608695652173,0.362637961599104,2025-05-06,2026-05-18
sh.600285,羚锐制药,C27医药制造业,医药医疗,PE,PE低估,23.2,60.0,49.9,94.8,63.4,48.6,67.9,75.1,71.5,"PE=17.57, 低估均值=16.49, 比值=1.07, 分位=20%",0.0512007249660171,0.0666666666666666,,,,,,,,17.566437,16.4883314,1.065385973501236,0.2040816326530612,高质量趋势,估值有约束的高质量,75.1,高质量趋势,,23.2,21.77,22.3223208,21.77,-0.061637931034482785,-0.024742982817449688,2025-05-06,2026-05-18
sz.000534,万泽股份,C27医药制造业,医药医疗,PE,PE低估,15.48,90.4,90.4,61.0,57.0,44.7,75.1,58.6,66.9,"PE=39.08, 低估均值=57.66, 比值=0.68, 分位=9%",-0.0038610038610037,0.0817610062893081,,,,,,,,39.08386,57.6616063,0.6778142772619916,0.0945045795170691,低估价值,价值线内/历史低位,75.1,低估价值,,15.48,37.49,15.43473648,37.49,1.4218346253229974,1.4289368366333135,2025-05-06,2026-05-18
sz.002916,深南电路,C39计算机、通信和其他电子设备制造业,AI算力/CPO,VALUE,基本价值线,115.65,17.3,17.3,92.5,47.4,78.2,0.0,0.0,0.0,"Q1价值线=87.60, 现价/价值=1.32, akshare东方财富扣非净利润同比=74.3%, 市值=593.6亿",-0.0934388962922316,-0.0512715340442986,593.5583217075664,87.60263168810562,1.3201658188963126,3.39,3.39,1.0,年报扣非EPS,,,,,财报后主线候选,价值线附近/业绩强,75.1,财报后主线候选,0.7434398550204899,115.65,335.92,87.71670855,335.92,1.904626026805015,2.8296010595121674,2025-05-06,2026-05-18
sz.000680,山推股份,C35专用设备制造业,C35专用设备制造业,VALUE,基本价值线,8.79,80.0,80.0,73.4,27.6,53.7,75.0,55.0,63.8,"Q1价值线=12.73, 现价/价值=0.69, akshare东方财富扣非净利润同比=40.5%, 市值=131.9亿",-0.0167785234899329,-0.0966084275436794,131.90880239415057,12.733453739117277,0.6903076086103054,0.6575,0.6575,1.0,年报扣非EPS,,,,,价值线左侧确认,基本价值线左侧,75.0,价值线左侧确认,0.40541398149662,8.79,11.44,8.70892104,11.44,0.30147895335608643,0.3135955587903687,2025-05-06,2026-05-18
sh.600060,海信视像,C39计算机、通信和其他电子设备制造业,半导体/电子,VALUE,基本价值线,23.58,85.0,64.6,70.7,75.3,64.5,77.7,72.1,74.9,"价值线=29.57, 现价/价值=0.80, 扣非EPS=1.38, akshare东方财富扣非净利润同比=4.9%, 市值=310.1亿",-0.07890625,0.0051150895140663,310.13636165868456,29.5684892079022,0.7974705719390704,1.382,1.382,1.0,年报扣非EPS,,,,,低估且高质量,深度低估且高质量,74.9,低估且高质量,,23.58,24.6,22.66184196,24.6,0.04325699745547085,0.08552517678929217,2025-05-06,2026-05-18
sh.600300,维维股份,C15酒、饮料和精制茶制造业,消费,PE,PE低估,3.61,95.2,95.2,66.1,60.6,76.3,82.6,67.2,74.9,"PE=16.43, 低估均值=40.54, 比值=0.41, 分位=13%",0.0744047619047618,0.0939393939393939,,,,,,,,16.42833,40.53754375,0.4052620973119517,0.1257142857142857,低估且高质量,低估且高质量,74.9,低估且高质量,,3.61,3.46,3.4835056,3.46,-0.04155124653739606,-0.006747685435039896,2025-05-06,2026-05-18
sh.603681,永冠新材,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,PB,PB低估,12.54,99.1,99.1,52.2,48.0,25.1,74.9,49.0,62.0,"PB=0.95, 低估均值=1.56, 比值=0.61, 分位=6%",-0.1162790697674418,-0.0398162327718224,,,,,,,,0.945918,1.5621187142857142,0.6055352844502124,0.0560432140445644,低估价值,价值线内/历史低位,74.9,低估价值,,12.54,20.42,12.41625528,20.42,0.6283891547049445,0.6446182475719846,2025-05-06,2026-05-18
