code,name,industry,theme,method,method_name,close,valuation_score,raw_valuation_score,quality_score,trend_score,liquidity_score,low_value_score,high_quality_score,core_score,valuation_ref,ret20_at_buy,ret60_at_buy,mktcap,value_line,price_to_value,eps_excl,eps_excl_raw,eps_adjustment_factor,eps_excl_source,current_valuation,low_avg,pepb_ratio,valuation_percentile,selection_bucket,valuation_state,total_score,selection_mode,earnings_yoy,buy_close_raw,end_close_raw,raw_return,qfq_return
sh.600461,洪城环境,D46水的生产和供应业,D46水的生产和供应业,PB,PB低估,9.47,75.0,64.4,22.8,32.5,49.9,55.2,32.9,44.0,"PB=1.26, 低估均值=1.33, 比值=0.95, 分位=13%",0.002116402116402183,-0.013541666666666563,,,,,,,,1.260725,1.3285629090909092,0.9489388807810928,0.1346938775510204,低估价值,价值线内/历史低位,55.2,低估价值,,,,,
sh.600970,中材国际,E48土木工程建筑业,E48土木工程建筑业,PB,PB低估,9.32,75.0,74.6,23.4,32.1,48.5,55.2,32.8,44.0,"PB=1.13, 低估均值=1.31, 比值=0.86, 分位=9%",-0.029166666666666563,0.0032292787944026013,,,,,,,,1.13015,1.3114057272727273,0.8617851641919569,0.09306122448979592,低估价值,价值线内/历史低位,55.2,低估价值,,,,,
sh.600319,亚星化学,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,PB,PB低估,5.45,86.2,86.2,0.0,57.1,19.6,55.1,27.2,41.1,"PB=4.22, 低估均值=22.80, 比值=0.19, 分位=27%",0.0018382352941175295,0.07920792079207928,,,,,,,,4.219272,22.801864000000002,0.18504066158801752,0.2674731182795699,低估价值,价值线内/历史低位,55.1,低估价值,,,,,
sh.601199,江南水务,D46水的生产和供应业,D46水的生产和供应业,PB,PB低估,5.34,76.0,76.0,28.6,34.3,27.6,55.1,32.8,44.0,"PB=1.12, 低估均值=1.27, 比值=0.88, 分位=3%",0.0,0.0249520153550864,,,,,,,,1.115925,1.271833777777778,0.8774141868993361,0.025306122448979593,低估价值,价值线内/历史低位,55.1,低估价值,,,,,
sh.601528,瑞丰银行,J66货币金融服务,金融,PE,PE低估,5.17,75.0,67.6,27.9,29.2,39.5,55.1,32.5,43.8,"PE=5.21, 低估均值=5.40, 比值=0.96, 分位=6%",-0.035447761194029925,-0.049632352941176516,,,,,,,,5.206721,5.40020525,0.9641709451691675,0.06316916488222699,低估价值,价值线内/历史低位,55.1,低估价值,,,,,
sh.603223,恒通股份,D45燃气生产和供应业,D45燃气生产和供应业,PB,PB低估,8.76,75.0,71.2,33.0,30.1,26.5,55.1,33.1,44.1,"PB=1.63, 低估均值=1.77, 比值=0.92, 分位=6%",-0.014623172103487181,-0.04885993485342033,,,,,,,,1.630898,1.7666454285714284,0.9231609091580995,0.06312709030100334,低估价值,价值线内/历史低位,55.1,低估价值,,,,,
sh.600516,方大炭素,C30非金属矿物制品业,资源金属,PB,PB低估,4.73,91.1,91.1,0.0,7.8,40.4,54.9,13.3,34.1,"PB=1.18, 低估均值=1.74, 比值=0.68, 分位=8%",-0.05964214711729621,0.03956043956043964,,,,,,,,1.177608,1.7370499090909093,0.6779356159180855,0.08326530612244898,低估价值,价值线内/历史低位,54.9,低估价值,,,,,
sh.601901,方正证券,J67资本市场服务,金融,PB,PB低估,7.59,75.0,63.0,17.5,30.5,59.7,54.7,31.3,43.0,"PB=1.28, 低估均值=1.31, 比值=0.98, 分位=11%",-0.03065134099616862,-0.028169014084507005,,,,,,,,1.282724,1.3068316363636363,0.9815526073192429,0.1110204081632653,低估价值,价值线内/历史低位,54.7,低估价值,,,,,
sh.600284,浦东建设,E48土木工程建筑业,E48土木工程建筑业,PB,PB低估,6.38,77.2,77.2,11.1,53.3,40.8,54.6,33.6,44.1,"PB=0.79, 低估均值=0.94, 比值=0.84, 分位=9%",-0.06725146198830412,0.056291390728476776,,,,,,,,0.787039,0.9396048181818183,0.8376276757743317,0.08530612244897959,低估价值,价值线内/历史低位,54.6,低估价值,,,,,
sh.601696,中银证券,J67资本市场服务,金融,PB,PB低估,9.99,75.0,73.9,22.0,28.6,48.5,54.5,30.9,42.7,"PB=1.52, 低估均值=1.70, 比值=0.89, 分位=6%",-0.05308056872037914,-0.0485714285714286,,,,,,,,1.519946,1.7036274999999999,0.8921821231460517,0.06200317965023847,低估价值,价值线内/历史低位,54.5,低估价值,,,,,
sh.603132,金徽股份,B09有色金属矿采选业,资源金属,PB,PB低估,11.46,75.0,60.6,32.8,32.1,18.1,54.5,32.5,43.5,"PB=3.38, 低估均值=3.22, 比值=1.05, 分位=5%",-0.03939647946353719,0.011473962930273585,,,,,,,,3.383215,3.21857125,1.0511542971124221,0.05419354838709677,低估价值,价值线内/历史低位,54.5,低估价值,,,,,
sh.600017,日照港,G55水上运输业,G55水上运输业,PB,PB低估,3.04,75.0,58.0,15.5,33.4,59.6,54.4,31.3,42.9,"PB=0.67, 低估均值=0.74, 比值=0.91, 分位=29%",-0.009771986970683932,0.01333333333333342,,,,,,,,0.671248,0.7391688000000001,0.908111922472918,0.2897959183673469,低估价值,价值线内/历史低位,54.4,低估价值,,,,,
sh.600085,同仁堂,C27医药制造业,医药医疗,PE,PE低估,36.58,75.0,66.4,16.2,31.9,59.0,54.4,31.1,42.7,"PE=32.73, 低估均值=34.60, 比值=0.95, 分位=11%",-0.0062483020918230325,-0.01930294906166219,,,,,,,,32.734069,34.59839681818182,0.946115196378056,0.10693877551020409,低估价值,价值线内/历史低位,54.4,低估价值,,,,,
sh.600456,宝钛股份,C32有色金属冶炼和压延加工业,资源金属,PB,PB低估,29.79,75.0,59.8,15.0,25.8,66.8,54.3,29.6,41.9,"PB=2.02, 低估均值=2.09, 比值=0.97, 分位=18%",-0.08055555555555549,0.016030013642564844,,,,,,,,2.022078,2.0916993636363634,0.9667154062162506,0.1816326530612245,低估价值,价值线内/历史低位,54.3,低估价值,,,,,
sh.600529,山东药玻,C30非金属矿物制品业,资源金属,PB,PB低估,22.09,75.0,69.2,31.0,1.9,50.0,54.2,25.9,40.0,"PB=1.78, 低估均值=1.86, 比值=0.96, 分位=2%",-0.06714527027027029,-0.0718487394957984,,,,,,,,1.781133,1.8635329999999999,0.9557829134230519,0.022040816326530613,低估价值,价值线内/历史低位,54.2,低估价值,,,,,
sh.603585,苏利股份,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,PB,PB低估,15.66,75.0,61.3,1.5,90.1,35.6,54.2,41.3,47.7,"PB=1.21, 低估均值=1.33, 比值=0.91, 分位=24%",0.04260985352862856,0.20833333333333326,,,,,,,,1.20907,1.32820075,0.9103066686267118,0.23538083538083537,低估价值,价值线内/历史低位,54.2,低估价值,,,,,
sh.600223,福瑞达,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,PB,PB低估,7.42,75.0,56.2,10.1,55.4,48.0,54.1,34.9,44.5,"PB=1.82, 低估均值=1.89, 比值=0.96, 分位=25%",-0.03886010362694303,0.07536231884057965,,,,,,,,1.815122,1.894017,0.9583451468492626,0.24979591836734694,低估价值,价值线内/历史低位,54.1,低估价值,,,,,
sh.601038,一拖股份,C35专用设备制造业,C35专用设备制造业,VALUE,基本价值线,13.31,75.0,40.3,39.3,3.7,44.2,54.1,29.4,41.7,"价值线=13.75, 现价/价值=0.97, 扣非EPS=0.77, akshare东方财富扣非净利润同比=-11.6%, 市值=149.6亿",-0.027046783625730986,-0.06596491228070167,149.55455527662477,13.750492186517246,0.967965351309449,0.7715,0.7715,1.0,年报扣非EPS,,,,,低估价值,价值线内/历史低位,54.1,低估价值,,,,,
sh.601108,财通证券,J67资本市场服务,金融,PB,PB低估,7.38,81.7,81.7,12.0,3.9,57.7,54.1,19.5,36.8,"PB=0.95, 低估均值=1.17, 比值=0.81, 分位=5%",-0.06226175349428209,-0.03529411764705892,,,,,,,,0.94831,1.1697445,0.8106984046516141,0.04542966611932129,低估价值,价值线内/历史低位,54.1,低估价值,,,,,
sh.601158,重庆水务,D46水的生产和供应业,D46水的生产和供应业,PB,PB低估,4.82,85.4,85.4,2.0,35.2,31.3,54.1,22.2,38.1,"PB=1.33, 低估均值=1.74, 比值=0.77, 分位=2%",-0.012295081967213073,0.05240174672489095,,,,,,,,1.334059,1.7353330909090907,0.7687624969458314,0.02326530612244898,低估价值,价值线内/历史低位,54.1,低估价值,,,,,
sh.601618,中国中冶,E48土木工程建筑业,E48土木工程建筑业,PB,PB低估,2.93,86.0,86.0,3.5,4.4,54.7,54.1,15.6,34.9,"PB=0.58, 低估均值=0.77, 比值=0.76, 分位=1%",-0.03300330033003285,-0.04870129870129869,,,,,,,,0.583845,0.7666646666666667,0.761538943145069,0.006530612244897959,低估价值,价值线内/历史低位,54.1,低估价值,,,,,
sh.600325,华发股份,K70房地产业,K70房地产业,PB,PB低估,5.13,86.5,86.5,3.8,4.7,49.8,54.0,15.1,34.6,"PB=0.70, 低估均值=0.92, 比值=0.76, 分位=1%",-0.03752345215759856,-0.0393258426966292,,,,,,,,0.697847,0.9240323636363638,0.7552192190041355,0.013061224489795919,低估价值,价值线内/历史低位,54.0,低估价值,,,,,
sh.601568,北元化工,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,PB,PB低估,4.22,75.0,61.7,20.7,38.3,37.3,54.0,32.0,43.0,"PB=1.43, 低估均值=1.54, 比值=0.93, 分位=20%",0.04714640198511155,0.06835443037974676,,,,,,,,1.429023,1.5362046,0.9302296061344953,0.2025431425976385,低估价值,价值线内/历史低位,54.0,低估价值,,,,,
sh.600032,浙江新能,D44电力、热力生产和供应业,D44电力、热力生产和供应业,PB,PB低估,7.66,75.0,67.9,2.3,57.0,63.3,53.9,34.2,44.1,"PB=1.47, 低估均值=1.67, 比值=0.88, 分位=17%",-0.009055627425614499,0.08498583569405116,,,,,,,,1.470464,1.6705963999999998,0.8802030221063569,0.17259414225941422,低估价值,价值线内/历史低位,53.9,低估价值,,,,,
sh.600137,浪莎股份,C18纺织服装、服饰业,C18纺织服装、服饰业,PE,PE低估,15.96,75.0,61.9,19.9,58.9,16.5,53.8,35.8,44.8,"PE=55.47, 低估均值=59.85, 比值=0.93, 分位=20%",0.06470980653769187,0.06755852842809373,,,,,,,,55.468411,59.84626711111111,0.9268483011148692,0.2029501525940997,低估价值,价值线内/历史低位,53.8,低估价值,,,,,
sh.601669,中国电建,E48土木工程建筑业,E48土木工程建筑业,PB,PB低估,4.74,81.0,81.0,9.9,4.7,63.4,53.8,19.6,36.7,"PB=0.58, 低估均值=0.71, 比值=0.82, 分位=1%",-0.01863354037267073,-0.053892215568862145,,,,,,,,0.579227,0.707080625,0.8191809809524905,0.006122448979591836,低估价值,价值线内/历史低位,53.8,低估价值,,,,,
sh.600023,浙能电力,D44电力、热力生产和供应业,D44电力、热力生产和供应业,PB,PB低估,5.31,75.0,43.1,11.3,30.4,65.6,53.7,29.3,41.5,"PB=0.95, 低估均值=0.96, 比值=0.99, 分位=41%",-0.078125,0.005681818181818121,,,,,,,,0.952189,0.9623294545454545,0.9894625956863762,0.4138775510204082,低估价值,价值线内/历史低位,53.7,低估价值,,,,,
sh.600380,健康元,C27医药制造业,医药医疗,PE,PE低估,10.7,75.0,68.8,17.4,29.1,52.1,53.7,29.6,41.6,"PE=14.16, 低估均值=16.07, 比值=0.88, 分位=16%",-0.09090909090909094,-0.01834862385321112,,,,,,,,14.158623,16.06846744444444,0.8811433354769154,0.15714285714285714,低估价值,价值线内/历史低位,53.7,低估价值,,,,,
sh.601011,宝泰隆,C25石油、煤炭及其他燃料加工业,C25石油、煤炭及其他燃料加工业,PB,PB低估,2.48,85.6,85.6,0.0,30.6,36.0,53.7,20.4,37.1,"PB=0.83, 低估均值=1.13, 比值=0.73, 分位=9%",-0.023622047244094557,-0.03125,,,,,,,,0.831471,1.1331704,0.7337563706217529,0.0946938775510204,低估价值,价值线内/历史低位,53.7,低估价值,,,,,
sh.603569,长久物流,G54道路运输业,G54道路运输业,PB,PB低估,7.82,77.9,77.9,4.2,42.1,56.7,53.7,29.0,41.4,"PB=1.58, 低估均值=1.88, 比值=0.84, 分位=7%",0.09523809523809534,0.10764872521246471,,,,,,,,1.584375,1.8833635,0.8412475870961713,0.06940509915014165,低估价值,价值线内/历史低位,53.7,低估价值,,,,,
sh.600512,腾达建设,E48土木工程建筑业,E48土木工程建筑业,PB,PB低估,2.22,87.1,87.1,0.0,30.0,26.9,53.6,18.9,36.3,"PB=0.57, 低估均值=0.78, 比值=0.73, 分位=7%",-0.03478260869565197,-0.03478260869565197,,,,,,,,0.569154,0.7761642222222221,0.7332906924909077,0.07061224489795918,低估价值,价值线内/历史低位,53.6,低估价值,,,,,
sh.600395,盘江股份,B06煤炭开采和洗选业,B06煤炭开采和洗选业,PB,PB低估,4.56,90.7,90.7,0.0,1.2,33.3,53.3,9.9,31.6,"PB=0.94, 低估均值=1.33, 比值=0.71, 分位=1%",-0.06748466257668717,-0.08617234468937884,,,,,,,,0.942721,1.3326247272727274,0.7074167098259675,0.013061224489795919,低估价值,价值线内/历史低位,53.3,低估价值,,,,,
sh.600267,海正药业,C27医药制造业,医药医疗,PE,PE低估,8.89,75.0,48.2,6.4,51.9,50.4,53.1,32.4,42.7,"PE=19.49, 低估均值=17.02, 比值=1.15, 分位=12%",-0.04408602150537633,0.010227272727272751,,,,,,,,19.488344,17.018643333333333,1.1451173644275994,0.1215235792019347,低估价值,价值线内/历史低位,53.1,低估价值,,,,,
sh.601006,大秦铁路,G53铁路运输业,G53铁路运输业,PB,PB低估,6.58,75.0,71.6,5.9,33.8,70.2,53.1,28.8,40.9,"PB=0.80, 低估均值=0.92, 比值=0.87, 分位=13%",0.0,0.013867488443759513,,,,,,,,0.801944,0.919888090909091,0.8717843049880869,0.12571428571428572,低估价值,价值线内/历史低位,53.1,低估价值,,,,,
sh.603368,柳药集团,F51批发业,医药医疗,PE,PE低估,17.11,76.1,76.1,15.0,30.9,44.0,53.1,28.0,40.5,"PE=8.20, 低估均值=9.53, 比值=0.86, 分位=7%",-0.039842873176206606,-0.012124711316397252,,,,,,,,8.203993,9.529486125,0.8609061278212419,0.07102040816326531,低估价值,价值线内/历史低位,53.1,低估价值,,,,,
sh.600256,广汇能源,B07石油和天然气开采业,B07石油和天然气开采业,PB,PB低估,5.86,75.0,63.3,9.9,29.2,63.4,53.0,27.9,40.5,"PB=1.39, 低估均值=1.49, 比值=0.94, 分位=17%",-0.042483660130718914,-0.04560260586319209,,,,,,,,1.389757,1.4853211000000002,0.9356609826656336,0.16979591836734695,低估价值,价值线内/历史低位,53.0,低估价值,,,,,
sh.600748,上实发展,K70房地产业,K70房地产业,PB,PB低估,3.16,86.7,86.7,0.0,31.5,22.3,53.0,18.7,35.9,"PB=0.53, 低估均值=0.70, 比值=0.75, 分位=4%",-0.021671826625386914,-0.015576323987538832,,,,,,,,0.531313,0.7048262222222222,0.7538212728874383,0.04163265306122449,低估价值,价值线内/历史低位,53.0,低估价值,,,,,
sh.601022,宁波远洋,G55水上运输业,G55水上运输业,PB,PB低估,7.84,75.0,69.9,18.9,31.5,38.8,53.0,29.1,41.1,"PB=1.72, 低估均值=1.82, 比值=0.95, 分位=2%",-0.03685503685503699,-0.0025445292620865922,,,,,,,,1.723274,1.8189476666666666,0.9474016386397777,0.01896551724137931,低估价值,价值线内/历史低位,53.0,低估价值,,,,,
sh.601800,中国交建,E48土木工程建筑业,E48土木工程建筑业,PB,PB低估,8.91,76.1,76.1,17.1,4.7,62.5,52.9,22.5,37.7,"PB=0.50, 低估均值=0.58, 比值=0.86, 分位=7%",-0.034669555796316365,-0.039870689655172376,,,,,,,,0.502662,0.5824735000000001,0.8629783157517037,0.0673469387755102,低估价值,价值线内/历史低位,52.9,低估价值,,,,,
sh.600409,三友化工,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,PB,PB低估,4.93,87.4,87.4,2.3,1.5,39.8,52.8,11.9,32.3,"PB=0.73, 低估均值=0.99, 比值=0.75, 分位=1%",-0.10036496350364976,-0.06981132075471697,,,,,,,,0.734206,0.985299,0.7451606060698326,0.005714285714285714,低估价值,价值线内/历史低位,52.8,低估价值,,,,,
sh.601368,绿城水务,D46水的生产和供应业,D46水的生产和供应业,PB,PB低估,4.77,75.0,71.3,12.7,60.0,23.3,52.8,34.0,43.4,"PB=0.89, 低估均值=0.99, 比值=0.90, 分位=10%",-0.0041753653444677186,0.04148471615720517,,,,,,,,0.887891,0.9912767499999999,0.895704453877285,0.09779442363712026,低估价值,价值线内/历史低位,52.8,低估价值,,,,,
sh.603041,美思德,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,PB,PB低估,11.07,82.0,82.0,3.1,51.5,17.5,52.8,26.1,39.5,"PB=1.35, 低估均值=1.74, 比值=0.78, 分位=9%",-0.053846153846153766,0.009115770282588809,,,,,,,,1.35261,1.738933111111111,0.7778390044777137,0.0900763358778626,低估价值,价值线内/历史低位,52.8,低估价值,,,,,
sh.600798,宁波海运,G55水上运输业,G55水上运输业,PB,PB低估,2.91,85.8,85.8,0.0,6.6,46.4,52.5,13.5,33.0,"PB=0.90, 低估均值=1.17, 比值=0.76, 分位=4%",-0.029999999999999916,-0.0068259385665528916,,,,,,,,0.897086,1.1749402,0.7635163049149225,0.04163265306122449,低估价值,价值线内/历史低位,52.5,低估价值,,,,,
sh.601609,金田股份,C32有色金属冶炼和压延加工业,资源金属,PB,PB低估,6.73,75.0,64.5,5.3,60.4,38.8,52.5,33.1,42.8,"PB=1.22, 低估均值=1.38, 比值=0.88, 分位=22%",0.05817610062893075,0.1014729950900164,,,,,,,,1.218107,1.3796444999999997,0.8829136781250534,0.22231337161607875,低估价值,价值线内/历史低位,52.5,低估价值,,,,,
sh.600222,太龙药业,C27医药制造业,医药医疗,PE,PE低估,5.13,83.9,83.9,0.1,28.9,33.2,52.4,19.3,35.8,"PE=95.59, 低估均值=182.44, 比值=0.52, 分位=30%",-0.053505535055350606,-0.042910447761194126,,,,,,,,95.59414,182.4436264,0.5239653578821869,0.30275229357798167,低估价值,价值线内/历史低位,52.4,低估价值,,,,,
sh.600497,驰宏锌锗,C32有色金属冶炼和压延加工业,资源金属,PB,PB低估,5.18,75.0,57.5,10.4,27.6,57.9,52.4,26.8,39.6,"PB=1.58, 低估均值=1.60, 比值=0.99, 分位=19%",-0.05128205128205132,-0.07001795332136451,,,,,,,,1.576257,1.5979964545454544,0.9863958055203332,0.19224489795918367,低估价值,价值线内/历史低位,52.4,低估价值,,,,,
sh.600511,国药股份,F51批发业,医药医疗,PE,PE低估,29.55,75.0,71.9,15.8,29.0,42.6,52.4,27.4,39.9,"PE=11.15, 低估均值=12.81, 比值=0.87, 分位=12%",-0.017946161515453585,-0.06752918901861793,,,,,,,,11.149522,12.814481222222222,0.8700720541589358,0.1236734693877551,低估价值,价值线内/历史低位,52.4,低估价值,,,,,
sh.600956,新天绿能,D45燃气生产和供应业,D45燃气生产和供应业,PB,PB低估,7.49,80.9,80.9,7.1,36.4,25.4,52.4,23.8,38.1,"PB=1.39, 低估均值=1.69, 比值=0.82, 分位=4%",0.04317548746518107,0.03310344827586209,,,,,,,,1.389426,1.6927825,0.8207941658187038,0.04081632653061224,低估价值,价值线内/历史低位,52.4,低估价值,,,,,
sh.603217,元利科技,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,PB,PB低估,17.05,78.0,78.0,14.3,31.4,28.3,52.4,25.5,39.0,"PB=1.07, 低估均值=1.32, 比值=0.81, 分位=11%",-0.06472846955567746,0.016090584028605415,,,,,,,,1.065709,1.3211022857142858,0.8066816714527133,0.11446629213483146,低估价值,价值线内/历史低位,52.4,低估价值,,,,,
sh.600821,金开新能,D44电力、热力生产和供应业,资源金属,PB,PB低估,5.56,79.4,79.4,4.8,27.0,47.5,52.3,22.7,37.5,"PB=1.18, 低估均值=1.41, 比值=0.84, 分位=4%",-0.06711409395973156,0.02962962962962945,,,,,,,,1.178685,1.4062749999999997,0.8381610993582338,0.041666666666666664,低估价值,价值线内/历史低位,52.3,低估价值,,,,,
sh.600903,贵州燃气,D45燃气生产和供应业,D45燃气生产和供应业,PB,PB低估,6.88,79.9,79.9,0.0,36.7,46.9,52.3,23.9,38.1,"PB=2.60, 低估均值=3.23, 比值=0.80, 分位=9%",0.029940119760479167,0.05038167938931304,,,,,,,,2.595996,3.2323402857142858,0.8031320252614845,0.08970831040176115,低估价值,价值线内/历史低位,52.3,低估价值,,,,,
sh.601860,紫金银行,J66货币金融服务,金融,PE,PE低估,2.7,75.0,62.0,13.0,30.5,47.9,52.3,27.5,39.9,"PE=6.03, 低估均值=6.66, 比值=0.91, 分位=23%",-0.04255319148936154,-0.018181818181818077,,,,,,,,6.027539,6.659330166666667,0.9051269195467883,0.23142112125162972,低估价值,价值线内/历史低位,52.3,低估价值,,,,,
sh.600035,楚天高速,G54道路运输业,G54道路运输业,PB,PB低估,4.42,75.0,54.5,6.7,59.4,33.8,52.2,32.6,42.4,"PB=0.80, 低估均值=0.88, 比值=0.91, 分位=35%",-0.008968609865470878,0.032710280373831724,,,,,,,,0.798957,0.8795457000000001,0.9083746302210334,0.34530612244897957,低估价值,价值线内/历史低位,52.2,低估价值,,,,,
sh.600488,津药药业,C27医药制造业,医药医疗,PE,PE低估,4.07,75.0,71.8,24.0,28.9,20.3,52.2,27.7,39.9,"PE=33.29, 低估均值=42.38, 比值=0.79, 分位=24%",-0.05348837209302315,-0.04235294117647048,,,,,,,,33.291035,42.379412090909085,0.7855473532428107,0.23972306360882734,低估价值,价值线内/历史低位,52.2,低估价值,,,,,
sh.600928,西安银行,J66货币金融服务,金融,PE,PE低估,3.45,75.0,72.6,17.8,31.3,34.3,52.2,27.8,40.0,"PE=5.92, 低估均值=6.95, 比值=0.85, 分位=14%",-0.028169014084506894,-0.014285714285714235,,,,,,,,5.924966,6.946127571428571,0.8529883649662723,0.13551401869158877,低估价值,价值线内/历史低位,52.2,低估价值,,,,,
sh.601636,旗滨集团,C30非金属矿物制品业,资源金属,PB,PB低估,5.51,82.2,82.2,1.6,30.2,35.3,52.2,20.7,36.4,"PB=1.09, 低估均值=1.35, 比值=0.81, 分位=1%",-0.045060658578856105,-0.023049645390070927,,,,,,,,1.089767,1.3527081,0.8056187436151228,0.014693877551020407,低估价值,价值线内/历史低位,52.2,低估价值,,,,,
sh.600675,中华企业,K70房地产业,K70房地产业,PB,PB低估,2.84,81.1,81.1,0.1,37.9,36.6,52.1,22.9,37.5,"PB=1.16, 低估均值=1.55, 比值=0.75, 分位=14%",0.051851851851851816,0.055762081784386686,,,,,,,,1.16069,1.548945,0.7493422942712621,0.14408163265306123,低估价值,价值线内/历史低位,52.1,低估价值,,,,,
sh.600782,新钢股份,C31黑色金属冶炼和压延加工业,资源金属,PB,PB低估,4.06,75.0,74.0,0.2,57.3,51.1,52.1,31.6,41.9,"PB=0.49, 低估均值=0.61, 比值=0.80, 分位=18%",-0.028708133971291905,0.10626702997275195,,,,,,,,0.488601,0.6082926363636363,0.8032334616457779,0.1820408163265306,低估价值,价值线内/历史低位,52.1,低估价值,,,,,
sh.601872,招商轮船,G55水上运输业,G55水上运输业,PB,PB低估,6.08,75.0,69.7,8.3,25.3,62.0,52.1,25.6,38.9,"PB=1.22, 低估均值=1.28, 比值=0.95, 分位=5%",-0.07317073170731703,-0.14366197183098584,,,,,,,,1.218472,1.2825171000000002,0.9500629660220513,0.045714285714285714,低估价值,价值线内/历史低位,52.1,低估价值,,,,,
sh.603053,成都燃气,D45燃气生产和供应业,D45燃气生产和供应业,PB,PB低估,9.62,76.9,76.9,7.6,59.9,18.9,52.1,31.1,41.6,"PB=1.76, 低估均值=2.03, 比值=0.87, 分位=5%",0.006276150627614996,0.03218884120171661,,,,,,,,1.761062,2.0333323333333335,0.8660964915228646,0.04531490015360983,低估价值,价值线内/历史低位,52.1,低估价值,,,,,
sh.603299,苏盐井神,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,PB,PB低估,9.67,80.1,80.1,15.2,0.1,40.9,52.0,17.0,34.5,"PB=1.21, 低估均值=1.46, 比值=0.83, 分位=4%",-0.12725631768953072,-0.09794776119402993,,,,,,,,1.213463,1.462681181818182,0.8296155136771556,0.04146449051610057,低估价值,价值线内/历史低位,52.0,低估价值,,,,,
sh.600962,国投中鲁,C15酒、饮料和精制茶制造业,消费,PE,PE低估,14.16,77.9,77.9,2.1,42.0,43.1,51.9,26.0,38.9,"PE=77.74, 低估均值=109.82, 比值=0.71, 分位=25%",0.09852598913886723,0.10366328916601719,,,,,,,,77.743061,109.82292299999999,0.7078946623921129,0.25017921146953404,低估价值,价值线内/历史低位,51.9,低估价值,,,,,
sh.601880,辽港股份,G55水上运输业,G55水上运输业,PB,PB低估,1.47,85.4,85.4,0.0,3.9,45.6,51.9,12.5,32.2,"PB=0.88, 低估均值=1.17, 比值=0.75, 分位=7%",-0.026490066225165587,-0.06369426751592366,,,,,,,,0.87914,1.1650408181818181,0.7546001704661304,0.06938775510204082,低估价值,价值线内/历史低位,51.9,低估价值,,,,,
sh.603558,健盛集团,C18纺织服装、服饰业,C18纺织服装、服饰业,PE,PE低估,8.76,79.4,79.4,20.0,0.0,32.5,51.9,17.8,34.9,"PE=10.22, 低估均值=12.20, 比值=0.84, 分位=1%",-0.124,-0.18054256314312445,,,,,,,,10.216741,12.200565857142859,0.8373989468708599,0.014499320344358859,低估价值,价值线内/历史低位,51.9,低估价值,,,,,
sh.601001,晋控煤业,B06煤炭开采和洗选业,B06煤炭开采和洗选业,PB,PB低估,11.24,78.4,78.4,15.0,0.3,48.8,51.8,18.1,34.9,"PB=0.98, 低估均值=1.16, 比值=0.85, 分位=4%",-0.07337180544105526,-0.11075949367088611,,,,,,,,0.98318,1.1581806363636362,0.8489003952672795,0.04163265306122449,低估价值,价值线内/历史低位,51.8,低估价值,,,,,
sh.600097,开创国际,A04渔业,A04渔业,PB,PB低估,9.81,75.0,65.9,3.6,61.9,33.3,51.7,32.0,41.8,"PB=1.04, 低估均值=1.09, 比值=0.96, 分位=10%",0.01763485477178417,0.06283856988082337,,,,,,,,1.041889,1.0908555,0.9551118365356366,0.10285714285714286,低估价值,价值线内/历史低位,51.7,低估价值,,,,,
sh.600596,新安股份,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,PB,PB低估,7.7,86.7,86.7,0.0,3.4,36.6,51.7,11.0,31.3,"PB=0.83, 低估均值=1.10, 比值=0.75, 分位=4%",-0.07894736842105254,-0.03266331658291455,,,,,,,,0.8329,1.1046392727272727,0.7540018000117191,0.035510204081632656,低估价值,价值线内/历史低位,51.7,低估价值,,,,,
sh.600975,新五丰,A03畜牧业,A03畜牧业,PB,PB低估,6.12,75.0,66.4,3.1,36.4,60.6,51.7,27.0,39.3,"PB=2.53, 低估均值=2.64, 比值=0.96, 分位=9%",0.03204047217537953,0.04081632653061229,,,,,,,,2.529892,2.639438090909091,0.9584964347955739,0.08897959183673469,低估价值,价值线内/历史低位,51.7,低估价值,,,,,
sh.600713,南京医药,F51批发业,医药医疗,PE,PE低估,5.14,75.0,63.4,13.2,36.3,34.2,51.6,27.5,39.5,"PE=11.43, 低估均值=12.91, 比值=0.88, 分位=24%",0.007843137254901933,0.057613168724279795,,,,,,,,11.427864,12.914285333333334,0.8849009995546017,0.23673469387755103,低估价值,价值线内/历史低位,51.6,低估价值,,,,,
sh.600452,涪陵电力,D44电力、热力生产和供应业,D44电力、热力生产和供应业,PB,PB低估,9.59,75.0,67.6,4.3,33.2,59.0,51.5,26.1,38.8,"PB=2.73, 低估均值=2.90, 比值=0.94, 分位=9%",-0.021428571428571463,0.018046709129511562,,,,,,,,2.727017,2.8970409,0.9413111841120365,0.09428571428571429,低估价值,价值线内/历史低位,51.5,低估价值,,,,,
