code,name,industry,theme,method,method_name,close,valuation_score,raw_valuation_score,quality_score,trend_score,liquidity_score,low_value_score,high_quality_score,core_score,valuation_ref,ret20_at_buy,ret60_at_buy,mktcap,value_line,price_to_value,eps_excl,eps_excl_raw,eps_adjustment_factor,eps_excl_source,current_valuation,low_avg,pepb_ratio,valuation_percentile,selection_bucket,valuation_state,total_score,selection_mode,end_quote_time,end_quote_trade_date,buy_close_raw,end_close_raw,raw_return,qfq_return,earnings_yoy,buy_close_qfq,end_close_qfq
sh.601928,凤凰传媒,R86新闻和出版业,R86新闻和出版业,VALUE,基本价值线,11.29,88.3,88.3,60.5,32.8,52.0,70.8,50.9,60.8,"价值线=17.86, 现价/价值=0.63, 扣非EPS=0.80, akshare东方财富扣非净利润同比=25.2%, 市值=288.2亿",0.0291704649042843,-0.0283993115318416,288.2294605527837,17.86348063533012,0.6320156877865565,0.8,0.8,1.0,年报扣非EPS,,,,,低估价值,深度低估,70.8,低估价值,2026-05-19 16:11:33,2026-05-19,11.29,9.13,-0.19131975199291396,-0.1836402558799769,,11.18379497,9.13
sz.002831,裕同科技,C22造纸和纸制品业,C22造纸和纸制品业,VALUE,基本价值线,26.57,75.0,51.8,67.5,88.0,42.8,70.8,71.3,71.1,"价值线=29.93, 现价/价值=0.89, 扣非EPS=1.66, akshare东方财富扣非净利润同比=7.1%, 市值=242.3亿",0.1192080876158383,0.1070833333333334,242.33047130000665,29.934882633242367,0.8875932578567821,1.66,1.66,1.0,年报扣非EPS,,,,,低估价值,价值线内/历史低位,70.8,低估价值,2026-05-19 15:34:21,2026-05-19,26.57,40.58,0.5272864132480239,0.5518821941429966,,26.14889207,40.58
sz.002466,天齐锂业,C32有色金属冶炼和压延加工业,资源金属,PB,PB低估,43.86,92.2,92.2,0.0,98.9,98.5,70.5,54.0,62.2,"PB=1.72, 低估均值=2.87, 比值=0.60, 分位=17%",0.1514833289577315,0.4441883437602896,,,,,,,,1.717546,2.8669968333333333,0.5990749553786857,0.1725826193390452,低估价值,价值线内/历史低位,70.5,低估价值,2026-05-19 15:34:21,2026-05-19,43.86,69.38,0.5818513451892384,0.5818513451892384,,43.86,69.38
sh.603456,九洲药业,C27医药制造业,医药医疗,PE,PE低估,19.13,89.3,89.3,19.1,91.7,72.9,70.4,56.1,63.2,"PE=25.90, 低估均值=46.00, 比值=0.56, 分位=22%",0.0402392604676453,0.2422077922077921,,,,,,,,25.90058,45.999621125,0.5630607245572178,0.2178702570379437,低估价值,价值线内/历史低位,70.4,低估价值,2026-05-19 16:11:36,2026-05-19,19.13,12.78,-0.3319393622582332,-0.3248884977285097,,18.93020628,12.78
sh.601966,玲珑轮胎,C29橡胶和塑料制品业,C29橡胶和塑料制品业,VALUE,基本价值线,15.58,85.0,84.6,51.5,62.5,61.0,70.3,58.4,64.4,"价值线=23.69, 现价/价值=0.66, 扣非EPS=0.96, akshare东方财富扣非净利润同比=-16.9%, 市值=227.9亿",0.0243261012491782,0.0693205216197665,227.89891521041667,23.69430850504137,0.6575418732597783,0.96,0.96,1.0,年报扣非EPS,,,,,低估价值,深度低估,70.3,低估价值,2026-05-19 16:11:46,2026-05-19,15.58,12.38,-0.20539152759948642,-0.1963683514495621,,15.40506776,12.38
sh.603317,天味食品,C14食品制造业,消费,PE,PE低估,12.13,96.8,96.8,25.4,64.6,42.8,70.3,45.3,57.8,"PE=22.75, 低估均值=36.10, 比值=0.63, 分位=6%",0.0820695807314897,0.0668425681618294,,,,,,,,22.7506,36.10309542857142,0.6301564929525553,0.0593548387096774,低估价值,价值线内/历史低位,70.3,低估价值,2026-05-19 16:11:47,2026-05-19,12.13,15.87,0.3083264633140972,0.35404301772142577,,11.72045481,15.87
sh.601033,永兴股份,N77生态保护和环境治理业,N77生态保护和环境治理业,VALUE,基本价值线,16.19,85.0,69.3,61.0,55.8,38.1,70.2,56.9,63.5,"价值线=21.16, 现价/价值=0.77, 扣非EPS=0.87, akshare东方财富扣非净利润同比=10.1%, 市值=144.5亿",0.0533506831489916,0.0125078173858661,144.45274487890575,21.15650588905067,0.7652492375113306,0.87,0.87,1.0,年报扣非EPS,,,,,低估价值,深度低估,70.2,低估价值,2026-05-19 16:11:43,2026-05-19,16.19,14.98,-0.07473749227918469,-0.03633746769176616,,15.54486088,14.98
sh.601567,三星电气,C40仪器仪表制造业,C40仪器仪表制造业,VALUE,基本价值线,23.27,75.0,45.9,73.9,34.1,70.9,70.2,59.6,64.9,"价值线=25.05, 现价/价值=0.93, 扣非EPS=1.56, akshare东方财富扣非净利润同比=5.3%, 市值=328.4亿",0.0170454545454545,0.0073593073593072,328.4200633492417,25.05349908453753,0.9288123755280846,1.56,1.56,1.0,年报扣非EPS,,,,,低估价值,价值线内/历史低位,70.2,低估价值,2026-05-19 16:11:44,2026-05-19,23.27,18.34,-0.21186076493339068,-0.19577629074835778,,22.8046,18.34
sz.002612,朗姿股份,C18纺织服装、服饰业,C18纺织服装、服饰业,PE,PE低估,18.65,75.0,62.8,64.6,80.0,48.1,70.2,68.0,69.1,"PE=22.66, 低估均值=24.15, 比值=0.94, 分位=17%",0.047164514317799,0.0026881720430105,,,,,,,,22.655085,24.150472,0.9380804234385148,0.1743237440961786,低估价值,价值线内/历史低位,70.2,低估价值,2026-05-19 15:34:27,2026-05-19,18.65,16.43,-0.11903485254691681,-0.11903485254691681,,18.65,16.43
sz.002668,TCL智家,C38电气机械和器材制造业,C38电气机械和器材制造业,VALUE,基本价值线,10.43,85.0,64.7,63.0,35.4,51.6,70.1,52.7,61.4,"价值线=13.09, 现价/价值=0.80, 扣非EPS=0.92, akshare东方财富扣非净利润同比=11.5%, 市值=113.1亿",0.0165692007797271,0.0336967294350842,113.10705592920544,13.086633150035896,0.7969964375421795,0.92,0.92,1.0,年报扣非EPS,,,,,低估价值,深度低估,70.1,低估价值,2026-05-19 15:34:57,2026-05-19,10.43,9.68,-0.07190795781399806,-0.07190795781399806,,10.43,9.68
sh.688639,华恒生物,C26化学原料和化学制品制造业,医药医疗,PB,PB低估,38.66,96.3,96.3,10.6,88.3,55.2,70.0,48.8,59.4,"PB=3.68, 低估均值=6.24, 比值=0.59, 分位=11%",0.0936350777934935,0.1330597889800704,,,,,,,,3.677143,6.2404125,0.5892467845675267,0.1085930122757318,低估价值,价值线内/历史低位,70.0,低估价值,2026-05-19 16:11:55,2026-05-19,38.66,26.47,-0.31531298499741334,-0.3113567294078615,,38.4378983,26.47
sz.000877,天山股份,C30非金属矿物制品业,资源金属,PB,PB低估,6.61,94.4,94.4,3.4,100.0,72.1,70.0,52.1,61.0,"PB=0.57, 低估均值=0.93, 比值=0.62, 分位=11%",0.2638623326959846,0.4063829787234043,,,,,,,,0.574157,0.926766,0.61952747511238,0.1109751121991024,低估价值,价值线内/历史低位,70.0,低估价值,2026-05-19 15:34:45,2026-05-19,6.61,4.51,-0.31770045385779133,-0.31770045385779133,,6.61,4.51
sh.603337,杰克科技,C35专用设备制造业,C35专用设备制造业,VALUE,基本价值线,48.01,0.0,0.0,79.6,73.1,56.8,36.9,69.9,53.4,"价值线=28.66, 现价/价值=1.68, 扣非EPS=1.64, akshare东方财富扣非净利润同比=15.0%, 市值=221.8亿",0.1299129206872205,0.3153424657534245,221.84425670731707,28.65524073852212,1.6754352349746162,1.64,1.64,1.0,年报扣非EPS,,,,,高质量趋势,估值有约束的高质量,69.9,高质量趋势,2026-05-19 16:11:35,2026-05-19,48.01,40.58,-0.1547594251197667,-0.1547594251197667,,48.01,40.58
sh.688336,三生国健,C27医药制造业,医药医疗,PE,PE低估,52.95,86.9,86.9,45.0,49.1,59.7,69.9,50.7,60.3,"PE=42.67, 低估均值=92.19, 比值=0.46, 分位=26%",0.0271580989330748,-0.1565785281936922,,,,,,,,42.669446,92.19421633333332,0.4628212885472798,0.2565172054223149,低估价值,价值线内/历史低位,69.9,低估价值,2026-05-19 16:12:02,2026-05-19,52.95,64.74,0.2226628895184135,0.22319375560834742,,52.9270197,64.74
sz.002252,上海莱士,C27医药制造业,医药医疗,PE,PE低估,6.87,97.7,97.7,18.2,51.8,64.1,69.9,40.8,55.3,"PE=23.00, 低估均值=58.79, 比值=0.39, 分位=9%",-0.0129310344827585,-0.0157593123209169,,,,,,,,23.004062,58.78852750000001,0.3913018913426603,0.0861244019138756,低估价值,价值线内/历史低位,69.9,低估价值,2026-05-19 15:34:00,2026-05-19,6.87,5.4,-0.2139737991266375,-0.21148208250736078,,6.8482908,5.4
sh.600388,龙净环保,C35专用设备制造业,C35专用设备制造业,VALUE,基本价值线,12.6,85.0,63.7,47.4,84.1,46.7,69.8,62.0,65.9,"价值线=15.67, 现价/价值=0.80, 扣非EPS=0.71, akshare东方财富扣非净利润同比=6.6%, 市值=135.1亿",0.0517529215358931,0.0796915167095115,135.13618060225355,15.67051486581506,0.8040578186417261,0.71,0.71,1.0,年报扣非EPS,,,,,低估价值,深度低估,69.8,低估价值,2026-05-19 16:11:43,2026-05-19,12.6,18.49,0.46746031746031735,0.46746031746031735,,12.6,18.49
sh.600639,浦东金桥,K70房地产业,资源金属,PB,PB低估,10.71,95.2,95.2,40.4,33.3,38.8,69.7,40.4,55.1,"PB=0.85, 低估均值=1.34, 比值=0.63, 分位=8%",-0.0018639328984155,0.006578947368421,,,,,,,,0.848619,1.338132,0.6341818295952866,0.0795593635250918,低估价值,价值线内/历史低位,69.7,低估价值,2026-05-19 16:11:39,2026-05-19,10.71,10.07,-0.05975723622782447,-0.05975723622782447,,10.71,10.07
sh.601995,中金公司,J67资本市场服务,金融,PB,PB低估,38.94,75.0,60.6,45.0,87.9,83.8,69.7,67.3,68.5,"PB=1.96, 低估均值=2.27, 比值=0.86, 分位=31%",0.0840757238307348,0.1309904153354633,,,,,,,,1.960449,2.2688436666666667,0.8640740782639498,0.308936170212766,低估价值,价值线内/历史低位,69.7,低估价值,2026-05-19 16:11:48,2026-05-19,38.94,33.56,-0.13816127375449394,-0.13598222091564327,,38.84179332,33.56
sh.603786,科博达,C36汽车制造业,C36汽车制造业,VALUE,基本价值线,58.8,0.0,0.0,85.5,67.1,51.4,37.5,69.7,53.6,"价值线=36.40, 现价/价值=1.62, 扣非EPS=1.83, akshare东方财富扣非净利润同比=25.2%, 市值=236.5亿",0.1268685320045994,0.0828729281767954,236.51101988963853,36.40383637321275,1.6152143800774568,1.826,1.826,1.0,年报扣非EPS,,,,,高质量趋势,估值有约束的高质量,69.7,高质量趋势,2026-05-19 16:11:56,2026-05-19,58.8,54.08,-0.08027210884353742,-0.08027210884353742,,58.8,54.08
sz.300009,安科生物,C27医药制造业,医药医疗,PE,PE低估,11.93,83.4,83.4,25.3,93.6,81.4,69.7,60.5,65.1,"PE=30.35, 低估均值=46.63, 比值=0.65, 分位=24%",0.0127334465195245,0.3196902654867257,,,,,,,,30.354757,46.626707625,0.6510165213493346,0.241126070991432,低估价值,价值线内/历史低位,69.7,低估价值,2026-05-19 15:34:00,2026-05-19,11.93,8.48,-0.28918692372170995,-0.28918692372170995,,11.93,8.48
sz.000902,新洋丰,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,PB,PB低估,14.79,75.0,60.6,54.9,85.5,60.5,69.6,67.4,68.5,"PB=1.67, 低估均值=1.87, 比值=0.89, 分位=27%",0.0467091295116772,0.1120300751879697,,,,,,,,1.673666,1.8741375454545453,0.8930326400318053,0.270093839249286,低估价值,价值线内/历史低位,69.6,低估价值,2026-05-19 15:34:06,2026-05-19,14.79,14.46,-0.022312373225152005,-0.022312373225152005,,14.79,14.46
sh.601921,浙版传媒,R86新闻和出版业,R86新闻和出版业,VALUE,基本价值线,8.62,85.0,78.6,44.1,82.2,55.3,69.5,61.1,65.3,"价值线=12.32, 现价/价值=0.70, 扣非EPS=0.50, akshare东方财富扣非净利润同比=22.6%, 市值=191.5亿",0.0550795593635249,0.0398069963811822,191.53655200420337,12.316709719879476,0.6998622356169607,0.5015,0.5015,1.0,年报扣非EPS,,,,,低估价值,深度低估,69.5,低估价值,2026-05-19 16:11:53,2026-05-19,8.62,7.4,-0.14153132250580036,-0.1311634965096501,,8.51713754,7.4
sz.000338,潍柴动力,C36汽车制造业,C36汽车制造业,VALUE,基本价值线,14.81,85.0,80.8,60.1,5.3,83.2,69.4,45.6,57.5,"价值线=21.64, 现价/价值=0.68, 扣非EPS=1.21, akshare东方财富扣非净利润同比=-6.0%, 市值=1288.5亿",-0.0230870712401055,-0.0383116883116883,1288.5227037031934,21.64190682188288,0.6843204770212346,1.21,1.21,1.0,年报扣非EPS,,,,,低估价值,深度低估,69.4,低估价值,2026-05-19 15:34:00,2026-05-19,14.81,33.3,1.2484807562457796,1.3055642207882765,,14.44331921,33.3
sz.300001,特锐德,C38电气机械和器材制造业,C38电气机械和器材制造业,VALUE,基本价值线,24.67,0.0,0.0,81.0,65.3,67.3,37.6,69.4,53.5,"价值线=18.73, 现价/价值=1.32, 扣非EPS=0.74, akshare东方财富扣非净利润同比=56.0%, 市值=254.7亿",0.0834431269213877,0.0805957074025407,254.6582954133487,18.733910822021752,1.316863319910777,0.74,0.74,1.0,年报扣非EPS,,,,,高质量趋势,估值有约束的高质量,69.4,高质量趋势,2026-05-19 15:34:12,2026-05-19,24.67,38.0,0.5403323875152006,0.5403323875152006,,24.67,38.0
sh.601186,中国铁建,E48土木工程建筑业,E48土木工程建筑业,PB,PB低估,8.09,97.1,97.1,15.0,53.8,67.2,69.3,40.5,54.9,"PB=0.41, 低估均值=0.64, 比值=0.63, 分位=3%",0.0012376237623761,0.0137844611528821,,,,,,,,0.408126,0.6443866,0.6333558146615711,0.0261117911056711,低估价值,价值线内/历史低位,69.3,低估价值,2026-05-19 16:11:53,2026-05-19,8.09,6.5,-0.19653893695920888,-0.19653893695920888,,8.09,6.5
sh.600600,青岛啤酒,C15酒、饮料和精制茶制造业,消费,PE,PE低估,69.44,80.2,80.2,59.8,31.4,69.8,69.2,52.4,60.8,"PE=20.56, 低估均值=24.82, 比值=0.83, 分位=2%",0.0234340456890198,-0.0512365077196338,,,,,,,,20.559221,24.816985454545456,0.8284334548874224,0.0167278661770705,低估价值,价值线内/历史低位,69.2,低估价值,2026-05-19 16:11:35,2026-05-19,69.44,61.7,-0.11146313364055294,-0.11146313364055294,,69.44,61.7
sz.000513,丽珠集团,C27医药制造业,医药医疗,PE,PE低估,42.41,75.0,48.5,50.4,84.7,67.9,69.1,66.2,67.7,"PE=17.66, 低估均值=17.99, 比值=0.98, 分位=34%",0.0158083832335329,0.1198838130446262,,,,,,,,17.659668,17.9915915,0.9815511873977352,0.339453284373725,低估价值,价值线内/历史低位,69.1,低估价值,2026-05-19 15:34:21,2026-05-19,42.41,30.91,-0.27116246168356517,-0.27116246168356517,,42.41,30.91
sz.001376,百通能源,D44电力、热力生产和供应业,D44电力、热力生产和供应业,PB,PB低估,12.22,96.5,96.5,35.9,33.5,36.8,69.1,38.2,53.7,"PB=4.87, 低估均值=7.60, 比值=0.64, 分位=4%",0.0041084634346755,0.0057613168724279,,,,,,,,4.86617,7.600803,0.6402178822421789,0.0404494382022471,低估价值,价值线内/历史低位,69.1,低估价值,2026-05-19 15:34:18,2026-05-19,12.22,13.64,0.1162029459901801,0.1162029459901801,,12.22,13.64
sh.600153,建发股份,L72商务服务业,L72商务服务业,VALUE,基本价值线,10.8,100.0,100.0,24.0,59.4,59.0,69.0,45.4,57.2,"价值线=22.72, 现价/价值=0.48, 扣非EPS=0.46, akshare东方财富扣非净利润同比=-20.4%, 市值=447.2亿",0.0577864838393731,0.0810810810810811,447.2071981786957,22.718928963827405,0.4753745221526741,0.46,0.46,1.0,年报扣非EPS,,,,,低估价值,深度低估,69.0,低估价值,2026-05-19 16:11:44,2026-05-19,10.8,9.82,-0.09074074074074079,-0.07155820481032682,,10.5768612,9.82
sh.600582,天地科技,C35专用设备制造业,C35专用设备制造业,VALUE,基本价值线,6.09,94.2,94.2,42.3,33.7,58.7,69.0,44.3,56.7,"价值线=10.31, 现价/价值=0.59, 扣非EPS=0.59, akshare东方财富扣非净利润同比=-28.7%, 市值=252.1亿",-0.0287081339712917,0.033955857385399,252.1338093368376,10.31187613144129,0.5905811825484759,0.591,0.591,1.0,年报扣非EPS,,,,,低估价值,深度低估,69.0,低估价值,2026-05-19 16:11:58,2026-05-19,6.09,5.43,-0.10837438423645318,-0.10837438423645318,,6.09,5.43
sz.300677,英科医疗,C29橡胶和塑料制品业,医药医疗,VALUE,基本价值线,36.39,75.0,55.2,57.5,65.7,76.8,69.0,64.1,66.6,"价值线=42.13, 现价/价值=0.86, 扣非EPS=1.80, akshare东方财富扣非净利润同比=-17.8%, 市值=236.0亿",-0.0621134020618555,0.558458244111349,235.98208709118168,42.12617666185012,0.8638334376296519,1.8,1.8,1.0,年报扣非EPS,,,,,低估价值,价值线内/历史低位,69.0,低估价值,2026-05-19 15:34:48,2026-05-19,36.39,51.31,0.41000274800769443,0.41193710183721133,,36.3401457,51.31
sz.300777,中简科技,C28化学纤维制造业,C28化学纤维制造业,PB,PB低估,38.8,75.0,54.8,48.0,86.2,70.8,69.0,66.1,67.5,"PB=3.89, 低估均值=4.16, 比值=0.93, 分位=31%",0.0813823857302116,0.0997732426303854,,,,,,,,3.886274,4.15975175,0.9342562329590942,0.3050293925538863,低估价值,价值线内/历史低位,69.0,低估价值,2026-05-19 15:34:00,2026-05-19,38.8,37.6,-0.030927835051546282,-0.030927835051546282,,38.8,37.6
sh.600559,老白干酒,C15酒、饮料和精制茶制造业,消费,PE,PE低估,18.28,86.4,86.4,32.5,65.1,67.2,68.9,51.8,60.3,"PE=20.81, 低估均值=27.57, 比值=0.75, 分位=5%",0.0893921334922527,0.0708845928529584,,,,,,,,20.808562,27.574453250000005,0.7546318982770762,0.0526315789473684,低估价值,价值线内/历史低位,68.9,低估价值,2026-05-19 16:11:38,2026-05-19,18.28,13.28,-0.2735229759299782,-0.2735229759299782,,18.28,13.28
sz.300174,元力股份,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,PB,PB低估,17.72,91.8,91.8,13.2,91.5,59.3,68.9,51.5,60.2,"PB=1.89, 低估均值=3.11, 比值=0.61, 分位=17%",0.1491569390402074,0.1543973941368077,,,,,,,,1.894323,3.113702625,0.6083827610223375,0.1668706650346797,低估价值,价值线内/历史低位,68.9,低估价值,2026-05-19 15:34:15,2026-05-19,17.72,17.9,0.010158013544018019,0.016117542933321793,,17.6160722,17.9
sh.600522,中天科技,C38电气机械和器材制造业,C38电气机械和器材制造业,VALUE,基本价值线,16.15,75.0,55.2,43.2,92.9,90.2,68.8,69.2,69.0,"价值线=18.70, 现价/价值=0.86, 扣非EPS=0.75, akshare东方财富扣非净利润同比=10.6%, 市值=549.5亿",0.1585365853658535,0.1745454545454543,549.5102876581817,18.695186352598974,0.8638587332270615,0.748,0.748,1.0,年报扣非EPS,,,,,低估价值,价值线内/历史低位,68.8,低估价值,2026-05-19 16:11:49,2026-05-19,16.15,43.95,1.7213622291021675,1.7213622291021675,,16.15,43.95
sz.001979,招商蛇口,K70房地产业,K70房地产业,PB,PB低估,9.35,97.5,97.5,6.3,64.8,70.7,68.8,41.0,54.9,"PB=0.86, 低估均值=1.52, 比值=0.57, 分位=9%",0.0759493670886075,0.0759493670886075,,,,,,,,0.861337,1.5220577777777775,0.5659029588597894,0.0888983411314334,低估价值,价值线内/历史低位,68.8,低估价值,2026-05-19 15:34:30,2026-05-19,9.35,8.7,-0.06951871657754016,-0.06951871657754016,,9.35,8.7
sz.002460,赣锋锂业,C32有色金属冶炼和压延加工业,资源金属,PB,PB低估,40.67,90.6,90.6,0.0,97.9,91.5,68.8,52.5,60.7,"PB=2.04, 低估均值=5.57, 比值=0.37, 分位=20%",0.1325536062378169,0.2943984723106301,,,,,,,,2.039697,5.566307571428572,0.36643627284802,0.1970624235006119,低估价值,价值线内/历史低位,68.8,低估价值,2026-05-19 15:34:21,2026-05-19,40.67,79.38,0.9518072289156625,0.9518072289156625,,40.67,79.38
sh.603288,海天味业,C14食品制造业,消费,PE,PE低估,41.22,75.0,58.4,55.4,60.0,75.6,68.7,61.0,64.8,"PE=35.45, 低估均值=37.81, 比值=0.94, 分位=24%",0.0773653946680605,-0.0213675213675212,,,,,,,,35.4459,37.80844327272728,0.9375128127946102,0.2439820481436148,低估价值,价值线内/历史低位,68.7,低估价值,2026-05-19 16:11:44,2026-05-19,41.22,36.38,-0.11741872877244053,-0.10446299491994737,,40.62367026,36.38
sh.603393,新天然气,D45燃气生产和供应业,D45燃气生产和供应业,PB,PB低估,29.64,89.7,89.7,36.7,52.6,49.5,68.7,46.8,57.8,"PB=1.43, 低估均值=1.99, 比值=0.72, 分位=1%",0.0171585449553877,-0.022749752720079,,,,,,,,1.429299,1.9894345555555557,0.7184448445457228,0.0137741046831955,低估价值,价值线内/历史低位,68.7,低估价值,2026-05-19 16:11:44,2026-05-19,29.64,31.6,0.06612685560053988,0.06612685560053988,,29.64,31.6
sz.002120,韵达股份,G60邮政业,G60邮政业,PB,PB低估,7.79,97.4,97.4,6.8,57.6,74.1,68.5,39.2,53.8,"PB=1.12, 低估均值=3.50, 比值=0.32, 分位=9%",-0.0346964064436183,0.1176470588235294,,,,,,,,1.121799,3.502265142857143,0.3203067027314893,0.0909832721338229,低估价值,价值线内/历史低位,68.5,低估价值,,,7.79,7.46,-0.042362002567394086,-0.042362002567394086,,7.79,7.46
sz.002262,恩华药业,C27医药制造业,医药医疗,PE,PE低估,25.02,75.0,50.4,47.7,85.6,68.0,68.5,65.4,67.0,"PE=20.92, 低估均值=21.43, 比值=0.98, 分位=32%",0.0761290322580645,0.0925764192139737,,,,,,,,20.915288,21.4256091,0.9761817226470356,0.3170134638922888,低估价值,价值线内/历史低位,68.5,低估价值,,,25.02,20.57,-0.17785771382893678,-0.17785771382893678,,25.02,20.57
sh.603198,迎驾贡酒,C15酒、饮料和精制茶制造业,消费,PE,PE低估,45.15,79.6,79.6,44.5,67.8,66.8,68.3,57.8,63.1,"PE=15.45, 低估均值=18.77, 比值=0.82, 分位=7%",0.1009509875640088,0.1161928306551296,,,,,,,,15.449462,18.7669441,0.8232273681680548,0.0673194614443084,低估价值,价值线内/历史低位,68.3,低估价值,,,45.15,35.28,-0.2186046511627906,-0.2186046511627906,,45.15,35.28
sz.000157,中联重科,C35专用设备制造业,C35专用设备制造业,VALUE,基本价值线,7.4,85.0,76.7,50.6,36.1,70.4,68.3,50.2,59.3,"价值线=10.38, 现价/价值=0.71, 扣非EPS=0.29, akshare东方财富扣非净利润同比=30.1%, 市值=651.7亿",0.0164835164835164,0.0481586402266289,651.7230584511725,10.379538806363804,0.7129411179100735,0.29,0.29,1.0,年报扣非EPS,,,,,低估价值,深度低估,68.3,低估价值,,,7.4,7.31,-0.01216216216216226,0.0115557863606357,,7.2264922,7.31
