code,name,industry,theme,method,method_name,close,valuation_score,raw_valuation_score,quality_score,trend_score,liquidity_score,low_value_score,high_quality_score,core_score,valuation_ref,ret20_at_buy,ret60_at_buy,mktcap,value_line,price_to_value,eps_excl,eps_excl_raw,eps_adjustment_factor,eps_excl_source,current_valuation,low_avg,pepb_ratio,valuation_percentile,selection_bucket,valuation_state,total_score,selection_mode,earnings_yoy,buy_close_raw,end_close_raw,buy_close_qfq,end_close_qfq,raw_return,qfq_return,segment_file,segment_order,end_quote_time,end_quote_trade_date,buy_trade_date,end_trade_date
sz.002237,恒邦股份,C32有色金属冶炼和压延加工业,资源金属,PB,PB低估,11.21,76.9,76.9,15.7,79.2,62.6,60.4,48.0,54.2,"PB=1.35, 低估均值=1.58, 比值=0.85, 分位=7%",0.0181653042688465,0.0080935251798561,,,,,,,,1.347871,1.5800363636363637,0.8530632781754162,0.0689795918367346,低估价值,价值线内/历史低位,60.4,低估价值,,11.21,14.86,11.07340615,14.86,0.32560214094558404,0.34195384859066147,q1_backtest_2025-05-06_2026-05-18_181235.csv,4,,,2025-05-06,2026-05-18
sz.002240,盛新锂能,C32有色金属冶炼和压延加工业,资源金属,PB,PB低估,11.47,100.0,100.0,0.0,25.0,38.3,61.3,19.5,40.4,"PB=0.91, 低估均值=2.54, 比值=0.36, 分位=2%",-0.1053042121684867,-0.1108527131782945,,,,,,,,0.91184,2.5383767500000003,0.3592216955186025,0.0244897959183673,低估价值,价值线内/历史低位,61.3,低估价值,,11.47,51.45,11.47,51.45,3.4856146469049696,3.4856146469049696,q1_backtest_2025-05-06_2026-05-18_181235.csv,4,,,2025-05-06,2026-05-18
sz.002245,蔚蓝锂芯,C38电气机械和器材制造业,资源金属,VALUE,基本价值线,13.13,85.0,71.3,64.3,54.8,67.9,74.1,62.6,68.3,"价值线=17.48, 现价/价值=0.75, 扣非EPS=0.37, akshare东方财富扣非净利润同比=204.5%, 市值=151.2亿",-0.0837404047452895,0.0959933222036728,151.24596060738864,17.484413812119644,0.7509545439206374,0.3726,0.3726,1.0,年报扣非EPS,,,,,低估价值,深度低估,74.1,低估价值,,13.13,27.93,13.06893237,27.93,1.127189642041127,1.1371294310248237,q1_backtest_2025-05-06_2026-05-18_181235.csv,4,,,2025-05-06,2026-05-18
sz.002249,大洋电机,C38电气机械和器材制造业,C38电气机械和器材制造业,VALUE,基本价值线,7.07,85.0,65.5,67.1,61.9,73.8,76.2,67.2,71.7,"价值线=8.93, 现价/价值=0.79, 扣非EPS=0.35, akshare东方财富扣非净利润同比=42.8%, 市值=169.0亿",-0.0598404255319148,0.2231833910034601,168.98662702706,8.930365600544256,0.7916809138888024,0.35,0.35,1.0,年报扣非EPS,,,,,低估价值,深度低估,76.2,低估价值,,7.07,9.97,6.86591031,9.97,0.41018387553041014,0.45210169516473053,q1_backtest_2025-05-06_2026-05-18_181235.csv,4,,,2025-05-06,2026-05-18
sz.002250,联化科技,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,PB,PB低估,6.55,96.2,96.2,1.8,54.6,45.8,63.4,31.6,47.5,"PB=0.93, 低估均值=1.77, 比值=0.52, 分位=11%",-0.0682788051209104,0.0826446280991735,,,,,,,,0.928944,1.770928375,0.5245519881627059,0.1093877551020408,低估价值,价值线内/历史低位,63.4,低估价值,,6.55,14.98,6.53766635,14.98,1.287022900763359,1.291337489255627,q1_backtest_2025-05-06_2026-05-18_181235.csv,4,,,2025-05-06,2026-05-18
sz.002251,步步高,F52零售业,F52零售业,PE,PE低估,5.74,100.0,100.0,6.9,85.0,79.2,73.1,49.7,61.4,"PE=11.78, 低估均值=40.87, 比值=0.29, 分位=1%",0.4568527918781726,0.413793103448276,,,,,,,,11.776461,40.873071375,0.288122732249651,0.014069264069264,低估价值,价值线内/历史低位,73.1,低估价值,,5.74,3.83,5.74,3.83,-0.33275261324041816,-0.33275261324041816,q1_backtest_2025-05-06_2026-05-18_181235.csv,4,,,2025-05-06,2026-05-18
sz.002252,上海莱士,C27医药制造业,医药医疗,PE,PE低估,6.74,100.0,100.0,17.5,4.1,61.9,66.0,23.6,44.8,"PE=22.34, 低估均值=58.79, 比值=0.38, 分位=3%",-0.0453257790368271,-0.0439716312056737,,,,,,,,22.341409,58.78852750000001,0.3800300832505117,0.0315940641455241,低估价值,价值线内/历史低位,66.0,低估价值,,6.74,5.4,6.68957806,5.4,-0.19881305637982194,-0.19277420017130342,q1_backtest_2025-05-06_2026-05-18_181235.csv,4,,,2025-05-06,2026-05-18
sz.002254,泰和新材,C28化学纤维制造业,C28化学纤维制造业,PB,PB低估,10.45,98.1,98.1,0.6,62.5,71.9,67.6,37.8,52.7,"PB=1.27, 低估均值=2.90, 比值=0.44, 分位=8%",0.0326086956521738,0.1636971046770599,,,,,,,,1.268987,2.8976562222222224,0.4379356634055125,0.0795918367346938,低估价值,价值线内/历史低位,67.6,低估价值,,10.45,14.67,10.3995683,14.67,0.4038277511961723,0.4106354780130632,q1_backtest_2025-05-06_2026-05-18_181235.csv,4,,,2025-05-06,2026-05-18
sz.002258,利尔化学,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,PB,PB低估,10.5,95.8,95.8,5.5,97.8,67.8,70.6,51.7,61.2,"PB=1.07, 低估均值=2.27, 比值=0.47, 分位=12%",0.1864406779661016,0.2559808612440193,,,,,,,,1.065716,2.271774666666667,0.4691116665913462,0.1159183673469387,低估价值,价值线内/历史低位,70.6,低估价值,,10.5,12.21,10.132185,12.21,0.16285714285714303,0.20507077200031398,q1_backtest_2025-05-06_2026-05-18_181235.csv,4,,,2025-05-06,2026-05-18
sz.002262,恩华药业,C27医药制造业,医药医疗,PE,PE低估,22.42,75.0,65.3,27.6,57.5,52.0,59.1,44.1,51.6,"PE=19.32, 低估均值=21.44, 比值=0.90, 分位=19%",-0.001780943900267,-0.0092797171895712,,,,,,,,19.323933,21.4407057,0.901273179641657,0.1853061224489796,低估价值,价值线内/历史低位,59.1,低估价值,,22.42,20.57,22.05659422,20.57,-0.08251561106155225,-0.06739908279456941,q1_backtest_2025-05-06_2026-05-18_181235.csv,4,,,2025-05-06,2026-05-18
sz.002266,浙富控股,N77生态保护和环境治理业,N77生态保护和环境治理业,VALUE,基本价值线,3.27,85.0,72.4,49.0,36.3,42.6,65.1,45.4,55.3,"价值线=4.40, 现价/价值=0.74, 扣非EPS=0.15, akshare东方财富扣非净利润同比=46.2%, 市值=163.8亿",-0.018018018018018,0.0792079207920792,163.81768888210004,4.401537088002314,0.7429222870604335,0.15,0.15,1.0,年报扣非EPS,,,,,低估价值,深度低估,65.1,低估价值,,3.27,5.37,3.21776502,5.37,0.6422018348623852,0.6688602078221362,q1_backtest_2025-05-06_2026-05-18_181235.csv,4,,,2025-05-06,2026-05-18
sz.002271,东方雨虹,C30非金属矿物制品业,资源金属,PB,PB低估,11.35,99.4,99.4,0.0,3.1,56.8,60.6,14.6,37.6,"PB=1.21, 低估均值=3.06, 比值=0.39, 分位=6%",-0.0588723051409619,-0.0549542048293089,,,,,,,,1.209683,3.063798333333333,0.3948311436947275,0.06,低估价值,价值线内/历史低位,60.6,低估价值,,11.35,14.12,10.53421875,14.12,0.24405286343612342,0.3403936575742741,q1_backtest_2025-05-06_2026-05-18_181235.csv,4,,,2025-05-06,2026-05-18
sz.002275,桂林三金,C27医药制造业,资源金属,PE,PE低估,13.75,81.3,81.3,43.4,32.3,22.0,61.0,38.2,49.6,"PE=15.35, 低估均值=18.82, 比值=0.82, 分位=0%",-0.0404745289602233,0.0162601626016261,,,,,,,,15.349756,18.81745454545455,0.8157190422818271,0.0024489795918367,低估价值,价值线内/历史低位,61.0,低估价值,,13.75,13.75,13.24087875,13.75,0.0,0.03845071460985916,q1_backtest_2025-05-06_2026-05-18_181235.csv,4,,,2025-05-06,2026-05-18
sz.002282,博深股份,C30非金属矿物制品业,资源金属,PB,PB低估,7.35,75.0,72.8,26.8,46.4,24.8,55.1,35.8,45.4,"PB=1.07, 低估均值=1.21, 比值=0.88, 分位=9%",-0.0516129032258064,-0.093711467324291,,,,,,,,1.070444,1.21235525,0.8829458197174466,0.0926530612244898,低估价值,价值线内/历史低位,55.1,低估价值,,7.35,6.61,7.35,6.61,-0.10068027210884345,-0.10068027210884345,q1_backtest_2025-05-06_2026-05-18_181235.csv,4,,,2025-05-06,2026-05-18
sz.002287,奇正藏药,C27医药制造业,医药医疗,PE,PE低估,23.69,75.0,69.9,18.7,84.9,37.5,58.2,47.5,52.8,"PE=22.45, 低估均值=27.69, 比值=0.81, 分位=24%",0.036307961504812,0.1080449017773621,,,,,,,,22.446795,27.6868028,0.8107398735111445,0.2358845671267252,低估价值,价值线内/历史低位,58.2,低估价值,,23.69,22.0,23.10037959,22.0,-0.07133811734909246,-0.047634697330962705,q1_backtest_2025-05-06_2026-05-18_181235.csv,4,,,2025-05-06,2026-05-18
sz.002299,圣农发展,C13农副食品加工业,消费,VALUE,基本价值线,15.91,100.0,100.0,76.5,60.2,64.8,88.3,70.2,77.8,"Q1价值线=36.51, 现价/价值=0.44, akshare东方财富扣非净利润同比=399.6%, 市值=196.2亿",0.0378343118069146,0.1133659902029391,196.16701999621696,36.51221949488671,0.4357445321073425,0.5604,0.5604,1.0,年报扣非EPS,,,,,价值线左侧确认,基本价值线左侧,88.3,价值线左侧确认,3.99566629543196,15.91,17.74,15.4159945,17.74,0.11502199874292884,0.1507528755280756,q1_backtest_2025-05-06_2026-05-18_181235.csv,4,,,2025-05-06,2026-05-18
sz.002302,西部建设,C30非金属矿物制品业,资源金属,PB,PB低估,5.76,99.2,99.2,0.0,4.3,34.6,58.4,11.6,35.0,"PB=0.84, 低估均值=1.39, 比值=0.61, 分位=5%",-0.0367892976588629,-0.0479338842975206,,,,,,,,0.842281,1.3878897999999995,0.6068788746772259,0.0530612244897959,低估价值,价值线内/历史低位,58.4,低估价值,,5.76,5.5,5.64264576,5.5,-0.04513888888888884,-0.02527994243608156,q1_backtest_2025-05-06_2026-05-18_181235.csv,4,,,2025-05-06,2026-05-18
sz.002307,北新路桥,E48土木工程建筑业,E48土木工程建筑业,PB,PB低估,3.96,75.0,69.8,0.0,62.3,44.1,51.9,32.2,42.0,"PB=1.69, 低估均值=2.02, 比值=0.84, 分位=20%",0.0421052631578948,0.1511627906976744,,,,,,,,1.69377,2.015155181818182,0.8405159142492387,0.1971428571428571,低估价值,价值线内/历史低位,51.9,低估价值,,3.96,4.09,3.96,4.09,0.03282828282828287,0.03282828282828287,q1_backtest_2025-05-06_2026-05-18_181235.csv,4,,,2025-05-06,2026-05-18
sz.002311,海大集团,C13农副食品加工业,消费,VALUE,基本价值线,54.38,75.0,50.8,92.5,86.9,74.3,81.4,86.9,84.1,"价值线=60.78, 现价/价值=0.89, 扣非EPS=2.73, akshare东方财富扣非净利润同比=68.6%, 市值=904.2亿",0.0858626198083067,0.1097959183673469,904.1550951366772,60.77699238252544,0.8947464800123164,2.73,2.73,1.0,年报扣非EPS,,,,,低估且高质量,低估且高质量,84.1,低估且高质量,,54.38,46.37,53.19658244,46.37,-0.14729680029422587,-0.12832746253388838,q1_backtest_2025-05-06_2026-05-18_181235.csv,4,,,2025-05-06,2026-05-18
sz.002318,久立特材,C33金属制品业,资源金属,VALUE,基本价值线,23.67,75.0,51.5,72.5,49.4,48.8,69.1,61.0,65.0,"价值线=26.61, 现价/价值=0.89, 扣非EPS=1.58, akshare东方财富扣非净利润同比=15.7%, 市值=227.9亿",-0.0699410609037327,-0.0190634065478656,227.920545327976,26.61248319871231,0.889432219581272,1.58,1.58,1.0,年报扣非EPS,,,,,低估价值,价值线内/历史低位,69.1,低估价值,,23.67,27.63,23.67,27.63,0.16730038022813676,0.16730038022813676,q1_backtest_2025-05-06_2026-05-18_181235.csv,4,,,2025-05-06,2026-05-18
sz.002340,格林美,C42废弃资源综合利用业,C42废弃资源综合利用业,VALUE,基本价值线,6.21,75.0,50.1,34.9,29.6,61.2,57.1,39.0,48.0,"价值线=6.90, 现价/价值=0.90, 扣非EPS=0.25, akshare东方财富扣非净利润同比=17.7%, 市值=320.6亿",-0.0504587155963303,-0.0312012480499219,320.564506205268,6.904018284497175,0.8994761809864296,0.25,0.25,1.0,年报扣非EPS,,,,,低估价值,价值线内/历史低位,57.1,低估价值,,6.21,8.37,6.1424973,8.37,0.34782608695652173,0.362637961599104,q1_backtest_2025-05-06_2026-05-18_181235.csv,4,,,2025-05-06,2026-05-18
sz.002352,顺丰控股,G60邮政业,G60邮政业,PB,PB低估,43.8,80.6,80.6,36.5,84.2,75.6,69.4,61.3,65.3,"PB=2.32, 低估均值=3.07, 比值=0.76, 分位=14%",0.0110803324099721,0.1142203001780715,,,,,,,,2.321347,3.0666871,0.7569559346305659,0.1412244897959183,低估价值,价值线内/历史低位,69.4,低估价值,,43.8,35.73,42.9112104,35.73,-0.1842465753424658,-0.16735045068782317,q1_backtest_2025-05-06_2026-05-18_181235.csv,4,,,2025-05-06,2026-05-18
sz.002353,杰瑞股份,C35专用设备制造业,C35专用设备制造业,VALUE,基本价值线,31.38,91.8,91.8,87.4,25.0,64.0,87.4,62.3,71.6,"Q1价值线=51.63, 现价/价值=0.61, akshare东方财富扣非净利润同比=28.4%, 市值=318.1亿",-0.145890038105607,-0.1937307297019528,318.055340025524,51.63319760278908,0.6077485311176029,2.37,2.37,1.0,年报扣非EPS,,,,,价值线左侧确认,基本价值线左侧,87.4,价值线左侧确认,0.28368579474667,31.38,139.15,30.65741274,139.15,3.4343530911408546,3.538869642396314,q1_backtest_2025-05-06_2026-05-18_181235.csv,4,,,2025-05-06,2026-05-18
sz.002375,亚厦股份,E50建筑装饰、装修和其他建筑业,E50建筑装饰、装修和其他建筑业,PB,PB低估,3.73,86.6,86.6,23.0,31.5,24.2,59.0,29.4,44.2,"PB=0.62, 低估均值=0.82, 比值=0.75, 分位=4%",-0.0235602094240837,-0.0132275132275131,,,,,,,,0.618126,0.8191203333333333,0.754621726315344,0.0448979591836734,低估价值,价值线内/历史低位,59.0,低估价值,,3.73,4.43,3.66305023,4.43,0.18766756032171572,0.20937462547435493,q1_backtest_2025-05-06_2026-05-18_181235.csv,4,,,2025-05-06,2026-05-18
sz.002391,长青股份,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,PB,PB低估,5.46,81.2,81.2,0.0,41.4,34.8,52.3,23.7,38.0,"PB=0.84, 低估均值=1.10, 比值=0.76, 分位=12%",0.0811881188118812,0.103030303030303,,,,,,,,0.839194,1.1009213636363635,0.7622651605452789,0.1248979591836734,低估价值,价值线内/历史低位,52.3,低估价值,,5.46,6.15,5.46,6.15,0.12637362637362637,0.12637362637362637,q1_backtest_2025-05-06_2026-05-18_181235.csv,4,,,2025-05-06,2026-05-18
sz.002396,星网锐捷,C39计算机、通信和其他电子设备制造业,半导体/电子,VALUE,基本价值线,19.85,100.0,100.0,70.4,53.2,53.6,85.0,63.4,72.6,"Q1价值线=562.62, 现价/价值=0.04, akshare东方财富扣非净利润同比=8829.0%, 市值=115.3亿",-0.0124378109452736,0.011722731906218,115.3251258762271,562.6199692159504,0.035281364128725,0.6173,0.6173,1.0,年报扣非EPS,,,,,价值线左侧确认,基本价值线左侧,85.0,价值线左侧确认,88.2904963792795,19.85,31.41,19.59486795,31.41,0.582367758186398,0.6029707411220395,q1_backtest_2025-05-06_2026-05-18_181235.csv,4,,,2025-05-06,2026-05-18
sz.002398,垒知集团,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,PB,PB低估,4.79,86.2,86.2,0.2,46.8,34.0,55.5,25.9,40.7,"PB=0.93, 低估均值=1.30, 比值=0.72, 分位=11%",-0.0323232323232323,-0.144642857142857,,,,,,,,0.932717,1.2987529999999998,0.7181634999110686,0.1061224489795918,低估价值,价值线内/历史低位,55.5,低估价值,,4.79,4.82,4.71274209,4.82,0.006263048016701411,0.02275913002487262,q1_backtest_2025-05-06_2026-05-18_181235.csv,4,,,2025-05-06,2026-05-18
sz.002399,海普瑞,C27医药制造业,医药医疗,PE,PE低估,10.89,85.5,85.5,6.2,54.4,28.8,56.9,30.4,43.7,"PE=24.65, 低估均值=33.03, 比值=0.75, 分位=8%",-0.0579584775086504,0.0718503937007875,,,,,,,,24.647637,33.0300174,0.7462193162514047,0.0783159800814848,低估价值,价值线内/历史低位,56.9,低估价值,,10.89,10.16,10.66406517,10.16,-0.06703397612488526,-0.04726763780645582,q1_backtest_2025-05-06_2026-05-18_181235.csv,4,,,2025-05-06,2026-05-18
sz.002407,多氟多,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,PB,PB低估,11.84,90.5,90.5,0.0,34.9,46.1,57.9,23.7,40.8,"PB=1.66, 低估均值=2.36, 比值=0.70, 分位=6%",-0.009205020920502,0.0440917107583773,,,,,,,,1.655863,2.362473666666667,0.7009022040598407,0.0620408163265306,低估价值,价值线内/历史低位,57.9,低估价值,,11.84,37.79,11.65710752,37.79,2.191722972972973,2.241799042786902,q1_backtest_2025-05-06_2026-05-18_181235.csv,4,,,2025-05-06,2026-05-18
sz.002412,汉森制药,C27医药制造业,医药医疗,PE,PE低估,5.64,84.0,84.0,4.6,2.5,30.7,50.7,11.8,31.2,"PE=16.38, 低估均值=21.93, 比值=0.75, 分位=10%",-0.1090047393364929,-0.0505050505050506,,,,,,,,16.382468,21.927138666666664,0.7471320471423115,0.1016326530612244,低估价值,价值线内/历史低位,50.7,低估价值,,5.64,7.12,5.64,7.12,0.26241134751773054,0.26241134751773054,q1_backtest_2025-05-06_2026-05-18_181235.csv,4,,,2025-05-06,2026-05-18
sz.002429,兆驰股份,C39计算机、通信和其他电子设备制造业,半导体/电子,VALUE,基本价值线,4.45,85.0,76.8,36.2,0.0,53.2,58.7,28.5,43.6,"价值线=6.25, 现价/价值=0.71, 扣非EPS=0.35, akshare东方财富扣非净利润同比=-23.9%, 市值=201.6亿",-0.1491395793499044,-0.1697761194029851,201.56084420104287,6.246583274873339,0.7123894462273429,0.35,0.35,1.0,年报扣非EPS,,,,,低估价值,深度低估,58.7,低估价值,,4.45,12.6,4.33975125,12.6,1.8314606741573032,1.9033922163165458,q1_backtest_2025-05-06_2026-05-18_181235.csv,4,,,2025-05-06,2026-05-18
sz.002432,九安医疗,C35专用设备制造业,医药医疗,VALUE,基本价值线,37.9,100.0,100.0,57.5,28.0,56.9,75.7,49.2,62.5,"价值线=73.29, 现价/价值=0.52, 扣非EPS=3.84, akshare东方财富扣非净利润同比=-27.1%, 市值=165.8亿",-0.1035950804162725,-0.0397770458576134,165.83045747549468,73.28557870598365,0.5171549528462074,3.8408,3.8408,1.0,年报扣非EPS,,,,,低估价值,深度低估,75.7,低估价值,,37.9,73.44,37.7187622,73.44,0.937730870712401,0.9470416237572079,q1_backtest_2025-05-06_2026-05-18_181235.csv,4,,,2025-05-06,2026-05-18
sz.002437,誉衡药业,C27医药制造业,医药医疗,PE,PE低估,2.52,75.0,47.2,30.9,32.0,51.8,57.4,36.6,47.0,"PE=23.51, 低估均值=20.60, 比值=1.14, 分位=14%",-0.0381679389312977,0.008,,,,,,,,23.5094,20.604849875,1.1409643915204697,0.143042071197411,低估价值,价值线内/历史低位,57.4,低估价值,,2.52,3.16,2.52,3.16,0.25396825396825395,0.25396825396825395,q1_backtest_2025-05-06_2026-05-18_181235.csv,4,,,2025-05-06,2026-05-18
sz.002440,闰土股份,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,PB,PB低估,7.66,75.0,73.0,32.9,62.9,38.4,59.6,46.3,52.9,"PB=0.91, 低估均值=1.17, 比值=0.78, 分位=23%",0.1005747126436782,0.1182481751824817,,,,,,,,0.914712,1.173441,0.7795125617734509,0.2293877551020408,低估价值,价值线内/历史低位,59.6,低估价值,,7.66,9.74,7.5140004,9.74,0.27154046997389036,0.2962469365852045,q1_backtest_2025-05-06_2026-05-18_181235.csv,4,,,2025-05-06,2026-05-18
sz.002442,龙星科技,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,PB,PB低估,6.28,75.0,51.0,18.4,58.8,34.6,55.2,37.8,46.5,"PB=1.70, 低估均值=1.72, 比值=0.99, 分位=29%",-0.0263565891472867,0.1356238698010849,,,,,,,,1.700405,1.7178613333333337,0.9898383338662956,0.2897959183673469,低估价值,价值线内/历史低位,55.2,低估价值,,6.28,5.89,6.16000176,5.89,-0.06210191082802552,-0.043831442022185474,q1_backtest_2025-05-06_2026-05-18_181235.csv,4,,,2025-05-06,2026-05-18
sz.002444,巨星科技,C33金属制品业,资源金属,VALUE,基本价值线,24.24,79.2,79.2,75.0,25.0,74.4,77.2,57.9,66.4,"Q1价值线=34.83, 现价/价值=0.70, akshare东方财富扣非净利润同比=7.2%, 市值=289.5亿",-0.2023692003948668,-0.2370160528800755,289.53632170520683,34.83229662582214,0.6959058789718224,1.929,1.929,1.0,年报扣非EPS,,,,,价值线左侧确认,基本价值线左侧,77.2,价值线左侧确认,0.07172922040291,24.24,33.66,24.03732936,33.66,0.3886138613861385,0.40032195323715425,q1_backtest_2025-05-06_2026-05-18_181235.csv,4,,,2025-05-06,2026-05-18
sz.002458,益生股份,A03畜牧业,A03畜牧业,PB,PB低估,8.33,89.3,89.3,20.2,27.3,57.8,62.7,31.8,47.3,"PB=2.08, 低估均值=2.88, 比值=0.72, 分位=1%",-0.1062231759656652,-0.0534090909090909,,,,,,,,2.080292,2.876229555555556,0.7232705039073917,0.0114285714285714,低估价值,价值线内/历史低位,62.7,低估价值,,8.33,8.63,6.25717946,8.63,0.03601440576230508,0.3792156761954213,q1_backtest_2025-05-06_2026-05-18_181235.csv,4,,,2025-05-06,2026-05-18
sz.002460,赣锋锂业,C32有色金属冶炼和压延加工业,资源金属,PB,PB低估,30.72,99.6,99.6,0.0,26.5,67.9,64.2,24.5,44.3,"PB=1.50, 低估均值=4.98, 比值=0.30, 分位=6%",-0.0948733058338243,-0.069090909090909,,,,,,,,1.496732,4.983698166666667,0.3003255714824088,0.056734693877551,低估价值,价值线内/历史低位,64.2,低估价值,,30.72,79.38,30.58430976,79.38,1.583984375,1.5954484708959473,q1_backtest_2025-05-06_2026-05-18_181235.csv,4,,,2025-05-06,2026-05-18
sz.002463,沪电股份,C39计算机、通信和其他电子设备制造业,AI算力/CPO,VALUE,基本价值线,30.03,42.5,42.5,95.8,25.0,90.8,0.0,0.0,0.0,"Q1价值线=26.54, 现价/价值=1.13, akshare东方财富扣非净利润同比=50.1%, 市值=574.8亿",-0.09765625,-0.1979166666666666,574.8416530419486,26.544492690441658,1.1313081154047986,1.3302,1.3302,1.0,年报扣非EPS,,,,,财报后主线候选,价值线附近/业绩强,72.6,财报后主线候选,0.50073428535774,30.03,104.26,29.41303365,104.26,2.4718614718614718,2.544687067666684,q1_backtest_2025-05-06_2026-05-18_181235.csv,4,,,2025-05-06,2026-05-18
sz.002466,天齐锂业,C32有色金属冶炼和压延加工业,资源金属,PB,PB低估,29.13,100.0,100.0,0.0,28.7,66.4,64.5,25.0,44.7,"PB=1.14, 低估均值=2.71, 比值=0.42, 分位=4%",-0.048971596474045,-0.050830889540567,,,,,,,,1.143935,2.706445,0.4226706990166066,0.0379591836734693,低估价值,价值线内/历史低位,64.5,低估价值,,29.13,69.38,29.13,69.38,1.3817370408513558,1.3817370408513558,q1_backtest_2025-05-06_2026-05-18_181235.csv,4,,,2025-05-06,2026-05-18
sz.002468,申通快递,G60邮政业,G60邮政业,PB,PB低估,10.7,75.0,61.9,40.4,25.2,51.2,59.0,38.4,48.7,"PB=1.67, 低估均值=1.80, 比值=0.93, 分位=20%",-0.1142384105960265,0.0037523452157597,,,,,,,,1.665481,1.799142625,0.9257081550163372,0.2044897959183673,低估价值,价值线内/历史低位,59.0,低估价值,,10.7,15.77,10.6324616,15.77,0.4738317757009347,0.4831936942993522,q1_backtest_2025-05-06_2026-05-18_181235.csv,4,,,2025-05-06,2026-05-18
sz.002476,宝莫股份,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,PB,PB低估,4.41,75.0,64.6,30.8,33.1,30.3,55.3,33.8,44.5,"PB=2.87, 低估均值=2.98, 比值=0.96, 分位=11%",-0.0112107623318384,0.0091533180778031,,,,,,,,2.867112,2.9808720909090907,0.9618366412782252,0.1138775510204081,低估价值,价值线内/历史低位,55.3,低估价值,,4.41,5.66,4.40051409,5.66,0.28344671201814053,0.2862133569489378,q1_backtest_2025-05-06_2026-05-18_181235.csv,4,,,2025-05-06,2026-05-18
sz.002487,大金重工,C33金属制品业,资源金属,VALUE,基本价值线,27.9,97.3,97.3,72.0,100.0,65.6,85.3,82.1,84.5,"Q1价值线=49.06, 现价/价值=0.57, akshare东方财富扣非净利润同比=448.5%, 市值=177.6亿",0.1882453151618397,0.4307692307692308,177.6356653028823,49.06048750668408,0.5686857472869356,0.68,0.68,1.0,年报扣非EPS,,,,,价值线左侧确认,基本价值线左侧,85.3,价值线左侧确认,4.4847272408631,27.9,78.93,27.7478892,78.93,1.8290322580645166,1.844540693927811,q1_backtest_2025-05-06_2026-05-18_181235.csv,4,,,2025-05-06,2026-05-18
sz.002492,恒基达鑫,G59装卸搬运和仓储业,G59装卸搬运和仓储业,PB,PB低估,5.47,76.9,76.9,1.6,86.4,48.5,56.2,42.1,49.1,"PB=1.30, 低估均值=1.59, 比值=0.82, 分位=12%",0.0600775193798448,0.1209016393442623,,,,,,,,1.300125,1.5870097272727273,0.8192293831961962,0.1151020408163265,低估价值,价值线内/历史低位,56.2,低估价值,,5.47,7.65,5.45032441,7.65,0.3985374771480805,0.4035861766254021,q1_backtest_2025-05-06_2026-05-18_181235.csv,4,,,2025-05-06,2026-05-18
sz.002493,荣盛石化,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,PB,PB低估,8.64,82.5,82.5,0.4,31.8,52.9,54.0,23.4,38.7,"PB=1.97, 低估均值=2.46, 比值=0.80, 分位=2%",0.0023201856148493,-0.027027027027027,,,,,,,,1.972164,2.4608969090909087,0.801400494557306,0.0155102040816326,低估价值,价值线内/历史低位,54.0,低估价值,,8.64,12.29,8.55093024,12.29,0.4224537037037035,0.4372705255516154,q1_backtest_2025-05-06_2026-05-18_181235.csv,4,,,2025-05-06,2026-05-18
sz.002497,雅化集团,C32有色金属冶炼和压延加工业,资源金属,PB,PB低估,11.35,97.9,97.9,3.7,25.8,46.0,61.9,22.5,42.2,"PB=1.24, 低估均值=2.33, 比值=0.53, 分位=8%",-0.0596520298260149,-0.1034755134281201,,,,,,,,1.23543,2.3345056,0.5292041278461701,0.0832653061224489,低估价值,价值线内/历史低位,61.9,低估价值,,11.35,25.2,11.3100707,25.2,1.2202643171806167,1.228102782770403,q1_backtest_2025-05-06_2026-05-18_181235.csv,4,,,2025-05-06,2026-05-18
sz.002498,汉缆股份,C38电气机械和器材制造业,C38电气机械和器材制造业,VALUE,基本价值线,3.29,75.0,50.2,16.8,50.6,40.0,51.6,35.0,43.3,"价值线=3.66, 现价/价值=0.90, 扣非EPS=0.17, akshare东方财富扣非净利润同比=-33.0%, 市值=109.5亿",-0.0961538461538461,0.0123076923076923,109.46948329804908,3.6602098452095424,0.8988555681598227,0.1712,0.1712,1.0,年报扣非EPS,,,,,低估价值,价值线内/历史低位,51.6,低估价值,,3.29,9.65,3.25095099,9.65,1.9331306990881458,1.96836218992031,q1_backtest_2025-05-06_2026-05-18_181235.csv,4,,,2025-05-06,2026-05-18
