code,name,industry,theme,method,method_name,close,valuation_score,raw_valuation_score,quality_score,trend_score,liquidity_score,low_value_score,high_quality_score,core_score,valuation_ref,ret20_at_buy,ret60_at_buy,mktcap,value_line,price_to_value,eps_excl,eps_excl_raw,eps_adjustment_factor,eps_excl_source,current_valuation,low_avg,pepb_ratio,valuation_percentile,selection_bucket,valuation_state,total_score,selection_mode,end_quote_time,end_quote_trade_date,buy_close_raw,end_close_raw,raw_return,qfq_return,earnings_yoy
sz.000333,美的集团,C38电气机械和器材制造业,C38电气机械和器材制造业,VALUE,基本价值线,74.03,85.0,65.7,88.3,33.8,98.3,82.2,70.6,76.4,"价值线=93.71, 现价/价值=0.79, 扣非EPS=5.04, akshare东方财富扣非净利润同比=30.0%, 市值=5249.9亿",0.04355793628418381,-0.018169761273209573,5249.875346309524,93.71079278809594,0.7899837126274318,5.04,5.04,1.0,年报扣非EPS,,,,,低估价值,深度低估,82.2,低估价值,2026-05-19 15:34:57,2026-05-19,74.03,81.0,0.09415101985681473,0.10103025690193812,
sz.002001,新和成,C27医药制造业,医药医疗,PE,PE低估,24.83,85.8,85.8,76.6,89.6,74.9,82.8,81.4,82.1,"PE=10.50, 低估均值=14.03, 比值=0.75, 分位=7%",0.12200632625395391,0.1358645928636779,,,,,,,,10.500581,14.0297758,0.7484496651756902,0.07099143206854346,低估且高质量,低估且高质量,82.1,低估且高质量,2026-05-19 15:34:21,2026-05-19,24.83,31.63,0.27386226339105924,0.2848632626458327,
sz.002050,三花智控,C34通用设备制造业,C34通用设备制造业,VALUE,基本价值线,31.89,0.0,0.0,72.8,96.5,100.0,41.5,81.5,61.5,"价值线=18.07, 现价/价值=1.76, 扣非EPS=0.84, akshare东方财富扣非净利润同比=31.7%, 市值=1183.7亿",0.18726731198808633,0.23032407407407396,1183.701832577511,18.06811123257202,1.7649880272217262,0.84,0.84,1.0,年报扣非EPS,,,,,高质量趋势,估值有约束的高质量,81.5,高质量趋势,2026-05-19 15:34:57,2026-05-19,31.89,52.33,0.6409532768893069,0.6445499075370904,
sz.300181,佐力药业,C27医药制造业,医药医疗,PE,PE低估,18.9,94.9,94.9,68.3,57.0,65.0,81.5,65.2,73.3,"PE=22.65, 低估均值=48.58, 比值=0.47, 分位=13%",-0.021232522009321575,0.09565217391304337,,,,,,,,22.651766,48.58037957142858,0.46627396080128836,0.13055895552835578,低估价值,价值线内/历史低位,81.5,低估价值,2026-05-19 15:34:06,2026-05-19,18.9,14.54,-0.23068783068783072,-0.23068783068783072,
sz.002138,顺络电子,C39计算机、通信和其他电子设备制造业,半导体/电子,VALUE,基本价值线,35.84,0.0,0.0,77.3,100.0,77.6,40.9,81.4,61.2,"价值线=20.85, 现价/价值=1.72, 扣非EPS=0.99, akshare东方财富扣非净利润同比=32.9%, 市值=282.8亿",0.2659837513246204,0.32348596750369296,282.77867976507474,20.847268036968593,1.719170105955596,0.99,0.99,1.0,年报扣非EPS,,,,,高质量趋势,估值有约束的高质量,81.4,高质量趋势,2026-05-19 15:34:39,2026-05-19,35.84,39.77,0.1096540178571428,0.13614668628800675,
sh.688278,特宝生物,C27医药制造业,医药医疗,PE,PE低估,85.9,75.0,72.1,92.6,84.9,55.9,78.5,83.5,81.0,"PE=36.74, 低估均值=41.50, 比值=0.89, 分位=10%",-0.040223463687150796,0.1677542142468733,,,,,,,,36.738638,41.5026592,0.8852116637384047,0.09977989728539985,低估且高质量,低估且高质量,81.0,低估且高质量,2026-05-19 16:11:36,2026-05-19,85.9,58.26,-0.3217694994179279,-0.3217694994179279,
sh.688187,时代电气,C37铁路、船舶、航空航天和其他运输设备制造业,C37铁路、船舶、航空航天和其他运输设备制造业,VALUE,基本价值线,48.4,85.0,65.6,92.4,67.5,60.9,83.1,78.6,80.8,"价值线=61.18, 现价/价值=0.79, 扣非EPS=2.28, akshare东方财富扣非净利润同比=37.0%, 市值=684.7亿",0.10502283105022836,0.10679167619483199,684.7321745385965,61.18300453729529,0.7910693560414614,2.28,2.28,1.0,年报扣非EPS,,,,,低估且高质量,深度低估且高质量,80.8,低估且高质量,2026-05-19 16:11:53,2026-05-19,48.4,54.85,0.13326446280991733,0.14244284865601986,
sz.300850,新强联,C34通用设备制造业,C34通用设备制造业,VALUE,基本价值线,35.75,100.0,100.0,58.0,61.1,73.0,80.8,63.4,72.1,"价值线=111.92, 现价/价值=0.32, 扣非EPS=0.42, akshare东方财富扣非净利润同比=2200.6%, 市值=126.9亿",0.030853517877739378,0.13672496025437209,126.88199528255953,111.91750079152926,0.31943172200201436,0.42,0.42,1.0,年报扣非EPS,,,,,低估价值,深度低估,80.8,低估价值,2026-05-19 15:34:33,2026-05-19,35.75,36.81,0.02965034965034974,0.03696405714539619,
sh.600060,海信视像,C39计算机、通信和其他电子设备制造业,半导体/电子,VALUE,基本价值线,22.05,82.1,82.1,83.4,29.8,61.7,80.5,61.5,69.1,"Q1价值线=32.66, 现价/价值=0.68, akshare东方财富扣非净利润同比=26.6%, 市值=290.0亿",-0.035010940919037226,-0.03837767117313562,290.0130099480065,32.65956447449737,0.6751467863944731,1.382,1.382,1.0,年报扣非EPS,,,,,价值线左侧确认,基本价值线左侧,80.5,价值线左侧确认,2026-05-19 16:11:33,2026-05-19,22.05,24.17,0.09614512471655323,0.09614512471655323,0.26574900998201
sh.601628,中国人寿,J68保险业,金融,PE,PE低估,40.97,94.6,94.6,60.4,54.8,76.8,80.3,62.6,71.5,"PE=10.57, 低估均值=15.96, 比值=0.66, 分位=4%",0.0056455571919489245,0.029914529914529808,,,,,,,,10.566896,15.96024727272727,0.6620759578115446,0.04324765401876785,低估价值,价值线内/历史低位,80.3,低估价值,2026-05-19 16:11:58,2026-05-19,40.97,34.71,-0.15279472784964598,-0.1480176628854447,
sz.300573,兴齐眼药,C27医药制造业,医药医疗,PE,PE低估,77.54,75.0,55.1,84.2,80.0,81.2,78.4,81.8,80.1,"PE=37.78, 低估均值=35.29, 比值=1.07, 分位=11%",0.23059831772734496,0.3948551897823349,,,,,,,,37.779169,35.291015125,1.0705038907548285,0.11498586239396795,低估且高质量,低估且高质量,80.1,低估且高质量,2026-05-19 15:34:54,2026-05-19,77.54,66.7,-0.13979881351560486,-0.13060408228990283,
sz.300990,同飞股份,C34通用设备制造业,C34通用设备制造业,VALUE,基本价值线,77.96,3.9,3.9,76.5,100.0,70.1,41.9,80.1,61.0,"价值线=63.77, 现价/价值=1.22, 扣非EPS=0.86, akshare东方财富扣非净利润同比=507.6%, 市值=132.1亿",0.3372212692967409,0.6841650464463167,132.09662069506513,63.769285316789095,1.2225321267553046,0.86,0.86,1.0,年报扣非EPS,,,,,高质量趋势,估值有约束的高质量,80.1,高质量趋势,2026-05-19 15:34:18,2026-05-19,77.96,92.23,0.18304258594150857,0.1897767221890989,
sh.688029,南微医学,C35专用设备制造业,半导体/电子,VALUE,基本价值线,93.51,0.0,0.0,81.9,95.0,65.8,40.6,80.0,60.3,"价值线=55.93, 现价/价值=1.67, 扣非EPS=2.90, akshare东方财富扣非净利润同比=18.9%, 市值=175.4亿",0.05079222384537596,0.4034218820351194,175.43759301897214,55.93380487915067,1.6717975864870203,2.9,2.9,1.0,年报扣非EPS,,,,,高质量趋势,估值有约束的高质量,80.0,高质量趋势,2026-05-19 16:11:39,2026-05-19,93.51,81.48,-0.12864934231632985,-0.12416682814276447,
sz.002768,国恩股份,C29橡胶和塑料制品业,C29橡胶和塑料制品业,VALUE,基本价值线,48.8,20.9,20.9,78.4,100.0,58.0,49.8,80.0,64.9,"价值线=44.22, 现价/价值=1.10, 扣非EPS=1.98, akshare东方财富扣非净利润同比=25.8%, 市值=130.8亿",0.38636363636363624,0.8229361225252148,130.78930453781817,44.216296417614615,1.1036654797835885,1.98,1.98,1.0,年报扣非EPS,,,,,高质量趋势,估值有约束的高质量,80.0,高质量趋势,2026-05-19 15:34:03,2026-05-19,48.8,64.0,0.3114754098360657,0.3114754098360657,
sh.600809,山西汾酒,C15酒、饮料和精制茶制造业,消费,PE,PE低估,200.6,86.2,86.2,78.1,69.3,88.3,82.7,76.9,79.8,"PE=19.83, 低估均值=26.89, 比值=0.74, 分位=8%",0.12570145903479246,0.12785336781738432,,,,,,,,19.834937,26.892294500000002,0.7375695294427181,0.0795593635250918,低估且高质量,低估且高质量,79.8,低估且高质量,2026-05-19 16:11:53,2026-05-19,200.6,129.78,-0.35304087736789624,-0.35304087736789624,
sh.600989,宝丰能源,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,PB,PB低估,17.57,60.0,43.2,77.6,87.1,76.2,68.7,79.8,74.3,"PB=2.88, 低估均值=2.70, 比值=1.07, 分位=31%",0.13063063063063063,0.07990165949600492,,,,,,,,2.882102,2.702912285714286,1.0662950533884457,0.3076420640104507,高质量趋势,估值有约束的高质量,79.8,高质量趋势,2026-05-19 16:11:38,2026-05-19,17.57,28.09,0.5987478656801366,0.647432799779212,
sh.688313,仕佳光子,C39计算机、通信和其他电子设备制造业,AI算力/CPO,VALUE,基本价值线,83.49,92.8,92.8,50.2,85.0,97.2,79.7,71.5,75.6,"价值线=139.01, 现价/价值=0.60, 扣非EPS=0.11, akshare东方财富扣非净利润同比=12667.4%, 市值=377.4亿",0.529120879120879,1.4018987341772151,377.39278515709856,139.0050124785911,0.6006258228483575,0.1065,0.1065,1.0,年报扣非EPS,,,,,低估价值,深度低估,79.7,低估价值,2026-05-19 16:11:34,2026-05-19,83.49,173.31,1.0758174631692419,1.0758174631692419,
sz.300705,九典制药,C27医药制造业,医药医疗,PE,PE低估,18.9,90.4,90.4,58.1,86.5,68.0,79.7,71.1,75.4,"PE=18.19, 低估均值=26.40, 比值=0.69, 分位=8%",0.01941747572815533,0.15314215985356916,,,,,,,,18.192344,26.396332111111114,0.6891996934809826,0.07916666666666666,低估价值,价值线内/历史低位,79.7,低估价值,2026-05-19 15:34:33,2026-05-19,18.9,12.12,-0.3587301587301587,-0.3587301587301587,
sz.300772,运达股份,C34通用设备制造业,C34通用设备制造业,VALUE,基本价值线,15.76,85.0,65.5,67.8,100.0,68.9,79.7,80.1,79.9,"价值线=19.92, 现价/价值=0.79, 扣非EPS=0.51, akshare东方财富扣非净利润同比=128.6%, 市值=109.0亿",0.20397249809014517,0.46061167747914755,109.00460508870589,19.91971136979348,0.7911761223558027,0.51,0.51,1.0,年报扣非EPS,,,,,低估价值,深度低估,79.7,低估价值,2026-05-19 15:34:42,2026-05-19,15.76,16.92,0.07360406091370564,0.07360406091370564,
sh.600563,法拉电子,C39计算机、通信和其他电子设备制造业,半导体/电子,VALUE,基本价值线,120.0,0.0,0.0,82.9,91.0,68.1,40.8,79.4,60.1,"价值线=78.97, 现价/价值=1.52, 扣非EPS=4.55, akshare东方财富扣非净利润同比=20.7%, 市值=270.0亿",0.10091743119266061,0.18017309205350118,270.0212509925275,78.9654101279135,1.519652716368039,4.55,4.55,1.0,年报扣非EPS,,,,,高质量趋势,估值有约束的高质量,79.4,高质量趋势,2026-05-19 16:11:45,2026-05-19,120.0,147.6,0.22999999999999998,0.22999999999999998,
sh.600211,西藏药业,C27医药制造业,医药医疗,PE,PE低估,48.39,75.0,66.4,74.6,94.0,74.4,76.7,81.4,79.0,"PE=15.67, 低估均值=17.08, 比值=0.92, 分位=15%",0.04762935700368054,0.2808364213869772,,,,,,,,15.667928,17.084392777777776,0.9170901303779309,0.14647082823337412,低估且高质量,低估且高质量,79.0,低估且高质量,2026-05-19 16:11:46,2026-05-19,48.39,41.45,-0.14341806158297166,-0.14341806158297166,
sh.601811,新华文轩,R86新闻和出版业,R86新闻和出版业,VALUE,基本价值线,16.18,94.6,94.6,74.9,64.1,28.1,79.0,65.1,72.0,"价值线=27.51, 现价/价值=0.59, 扣非EPS=1.34, akshare东方财富扣非净利润同比=13.8%, 市值=200.2亿",0.06377383300460227,0.07152317880794712,200.224755741594,27.51465661453279,0.5880502245284788,1.34,1.34,1.0,年报扣非EPS,,,,,低估价值,深度低估,79.0,低估价值,2026-05-19 16:11:59,2026-05-19,16.18,13.4,-0.17181705809641534,-0.16067331773599614,
sz.000554,泰山石油,F51批发业,F51批发业,PE,PE低估,7.07,100.0,100.0,52.4,59.5,48.9,78.9,56.7,67.8,"PE=21.95, 低估均值=482.57, 比值=0.05, 分位=0%",0.04431314623338278,0.09442724458204332,,,,,,,,21.948655,482.57460527272724,0.045482407818778006,0.0029523407844791226,低估价值,价值线内/历史低位,78.9,低估价值,2026-05-19 15:34:45,2026-05-19,7.07,7.71,0.09052333804809054,0.09977796966280295,
sh.600482,中国动力,C37铁路、船舶、航空航天和其他运输设备制造业,C37铁路、船舶、航空航天和其他运输设备制造业,VALUE,基本价值线,23.6,85.0,63.1,76.5,58.6,74.8,78.8,70.4,74.6,"价值线=29.19, 现价/价值=0.81, 扣非EPS=0.56, akshare东方财富扣非净利润同比=106.4%, 市值=519.5亿",0.030567685589519833,0.08605614358030378,519.4532766918571,29.188022945157954,0.8085508238890514,0.56,0.56,1.0,年报扣非EPS,,,,,低估价值,深度低估,78.8,低估价值,2026-05-19 16:11:44,2026-05-19,23.6,37.18,0.5754237288135593,0.5814712749690409,
sh.603298,杭叉集团,C34通用设备制造业,C34通用设备制造业,VALUE,基本价值线,24.87,75.0,36.1,77.3,98.8,55.7,76.1,81.5,78.8,"价值线=24.94, 现价/价值=1.00, 扣非EPS=1.50, akshare东方财富扣非净利润同比=11.0%, 市值=325.8亿",0.18035121025154255,0.27603899435608015,325.77473398682196,24.938306095216,0.997260996999748,1.5,1.5,1.0,年报扣非EPS,,,,,低估且高质量,低估且高质量,78.8,低估且高质量,2026-05-19 16:11:46,2026-05-19,24.87,27.42,0.10253317249698424,0.1114178467640159,
sz.300415,伊之密,C35专用设备制造业,C35专用设备制造业,VALUE,基本价值线,25.05,11.9,11.9,74.9,96.9,70.1,45.1,78.7,61.9,"价值线=21.47, 现价/价值=1.17, 扣非EPS=1.29, akshare东方财富扣非净利润同比=15.9%, 市值=114.9亿",0.1821613968853233,0.23826000988630747,114.88495260823255,21.47078663606004,1.1667015477639135,1.29,1.29,1.0,年报扣非EPS,,,,,高质量趋势,估值有约束的高质量,78.7,高质量趋势,2026-05-19 15:34:54,2026-05-19,25.05,26.26,0.0483033932135728,0.0483033932135728,
sh.688147,微导纳米,C35专用设备制造业,半导体/电子,VALUE,基本价值线,44.93,85.0,61.7,65.2,100.0,63.8,78.5,78.2,78.3,"价值线=54.92, 现价/价值=0.82, 扣非EPS=0.41, akshare东方财富扣非净利润同比=1090.4%, 市值=205.2亿",0.3300769686204854,0.5318786225707468,205.239635384661,54.920052347911714,0.8180982733842646,0.41,0.41,1.0,年报扣非EPS,,,,,低估价值,深度低估,78.5,低估价值,2026-05-19 16:11:59,2026-05-19,44.93,91.72,1.041397729801914,1.041397729801914,
sh.600519,贵州茅台,C15酒、饮料和精制茶制造业,消费,PE,PE低估,1476.1,75.0,74.7,84.5,59.3,100.0,78.3,77.5,77.9,"PE=20.55, 低估均值=24.12, 比值=0.85, 分位=10%",0.040239605355884445,-0.006735705970621231,,,,,,,,20.553353,24.119347727272725,0.8521521076110815,0.10403916768665851,低估价值,价值线内/历史低位,78.3,低估价值,2026-05-19 16:11:50,2026-05-19,1476.1,1324.3,-0.10283856107309797,-0.08756067704961679,
sh.601098,中南传媒,R86新闻和出版业,R86新闻和出版业,VALUE,基本价值线,13.17,86.2,86.2,75.0,31.8,46.2,78.2,56.1,64.7,"Q1价值线=20.36, 现价/价值=0.65, akshare东方财富扣非净利润同比=34.5%, 市值=237.8亿",0.01542020046260606,-0.037983929875821776,237.75143454365582,20.357369486225828,0.6469401662582714,0.86,0.86,1.0,年报扣非EPS,,,,,价值线左侧确认,基本价值线左侧,78.2,价值线左侧确认,2026-05-19 16:12:02,2026-05-19,13.17,11.29,-0.14274867122247537,-0.13572819132057246,0.34540689399905
sh.688018,乐鑫科技,I65软件和信息技术服务业,I65软件和信息技术服务业,RIGHT,右侧趋势,218.18,0.0,0.0,74.1,80.0,81.1,38.3,78.2,58.2,轻资产行业不做左侧估值，仅按右侧趋势观察,0.35263484190948535,0.4441355573206247,,,,,,,,,,,,高质量趋势,右侧高质量,78.2,高质量趋势,2026-05-19 16:11:59,2026-05-19,218.18,189.0,-0.13374278118984329,-0.13374278118984329,
sh.600489,中金黄金,B09有色金属矿采选业,资源金属,VALUE,基本价值线,17.57,75.0,44.7,80.8,97.0,85.8,78.1,74.6,54.2,"Q1价值线=18.75, 现价/价值=0.94, akshare东方财富扣非净利润同比=77.0%, 市值=850.1亿",0.180779569892473,0.2399435426958363,850.0777194801643,18.751042415992362,0.937014572854623,0.73,0.73,1.0,年报扣非EPS,,,,,价值线左侧确认,基本价值线左侧,78.1,价值线左侧确认,2026-05-19 16:11:43,2026-05-19,17.57,23.58,0.34206033010813885,0.34206033010813885,0.76950528583731
sh.600933,爱柯迪,C36汽车制造业,C36汽车制造业,VALUE,基本价值线,19.25,75.0,46.3,75.2,94.6,64.2,75.9,80.3,78.1,"价值线=20.79, 现价/价值=0.93, 扣非EPS=0.92, akshare东方财富扣非净利润同比=32.3%, 市值=184.0亿",0.08085345311622683,0.2681159420289856,183.959746884375,20.793006799500546,0.9257920312161102,0.92,0.92,1.0,年报扣非EPS,,,,,低估且高质量,低估且高质量,78.1,低估且高质量,2026-05-19 16:11:38,2026-05-19,19.25,17.5,-0.09090909090909094,-0.09090909090909094,
sz.001301,尚太科技,C30非金属矿物制品业,资源金属,VALUE,基本价值线,59.26,75.0,55.6,87.2,76.5,63.4,78.1,62.8,46.1,"Q1价值线=68.84, 现价/价值=0.86, akshare东方财富扣非净利润同比=40.9%, 市值=154.1亿",0.1544905513345023,0.2494201981868016,154.06728994614534,68.84118718026242,0.8608218775313412,3.11,3.11,1.0,年报扣非EPS,,,,,价值线左侧确认,基本价值线左侧,78.1,价值线左侧确认,2026-05-19 15:34:45,2026-05-19,59.26,80.09,0.3515018562267973,0.3515018562267973,0.40883270028056
sz.000425,徐工机械,C35专用设备制造业,C35专用设备制造业,VALUE,基本价值线,9.89,85.0,58.7,66.3,76.8,79.6,78.0,72.9,75.5,"价值线=11.78, 现价/价值=0.84, 扣非EPS=0.49, akshare东方财富扣非净利润同比=35.6%, 市值=1163.0亿",0.18727490996398566,0.23625000000000007,1163.0256427652857,11.784531230779015,0.8392357579883323,0.49,0.49,1.0,年报扣非EPS,,,,,低估价值,深度低估,78.0,低估价值,2026-05-19 15:34:42,2026-05-19,9.89,9.4,-0.04954499494438824,-0.04954499494438824,
sz.002396,星网锐捷,C39计算机、通信和其他电子设备制造业,半导体/电子,VALUE,基本价值线,35.74,0.0,0.0,70.4,100.0,75.2,38.7,78.0,58.3,"价值线=22.44, 现价/价值=1.59, 扣非EPS=0.62, akshare东方财富扣非净利润同比=77.4%, 市值=207.6亿",0.2986918604651163,0.8005037783375315,207.64332487739833,22.439847751531453,1.5927024280973945,0.6173,0.6173,1.0,年报扣非EPS,,,,,高质量趋势,估值有约束的高质量,78.0,高质量趋势,2026-05-19 15:34:39,2026-05-19,35.74,32.25,-0.09764969222160047,-0.09764969222160047,
sh.601601,中国太保,J68保险业,金融,PE,PE低估,39.6,80.9,80.9,67.5,86.9,83.1,78.4,77.3,77.8,"PE=7.98, 低估均值=9.86, 比值=0.81, 分位=6%",0.0668103448275863,0.12468048849758584,,,,,,,,7.984522,9.860363699999999,0.8097593803766083,0.06487148102815178,低估且高质量,低估且高质量,77.8,低估且高质量,2026-05-19 16:11:39,2026-05-19,39.6,33.71,-0.14873737373737372,-0.14873737373737372,
sh.600690,海尔智家,C38电气机械和器材制造业,C38电气机械和器材制造业,VALUE,基本价值线,25.95,85.0,71.0,79.7,61.5,84.9,81.0,74.4,77.7,"价值线=34.47, 现价/价值=0.75, 扣非EPS=1.93, akshare东方财富扣非净利润同比=15.2%, 市值=2394.0亿",0.03966346153846145,0.03883106485188148,2393.9524166315987,34.473919470403395,0.7527429546349853,1.93,1.93,1.0,年报扣非EPS,,,,,低估且高质量,深度低估且高质量,77.7,低估且高质量,2026-05-19 16:11:41,2026-05-19,25.95,20.98,-0.19152215799614636,-0.1833433415618887,
sz.301061,匠心家居,C21家具制造业,C21家具制造业,VALUE,基本价值线,102.6,0.0,0.0,100.0,71.2,51.1,42.2,77.6,59.9,"价值线=79.45, 现价/价值=1.29, 扣非EPS=3.69, akshare东方财富扣非净利润同比=66.5%, 市值=170.8亿",0.08079637627725678,0.46550492786744724,170.81332527804878,79.44979420511811,1.2913815702922307,3.69,3.69,1.0,年报扣非EPS,,,,,高质量趋势,估值有约束的高质量,77.6,高质量趋势,2026-05-19 15:34:15,2026-05-19,102.6,61.98,-0.395906432748538,-0.3926498210892184,
sh.600583,海油工程,B11开采专业及辅助性活动,B11开采专业及辅助性活动,VALUE,基本价值线,5.51,100.0,100.0,52.0,55.5,63.5,77.5,57.3,67.4,"价值线=10.68, 现价/价值=0.52, 扣非EPS=0.41, akshare东方财富扣非净利润同比=14.4%, 市值=243.1亿",0.0036429872495444826,0.04554079696394697,243.0697661219512,10.680746879714789,0.5158815260817354,0.41,0.41,1.0,年报扣非EPS,,,,,低估价值,深度低估,77.5,低估价值,2026-05-19 16:11:36,2026-05-19,5.51,6.22,0.12885662431941913,0.12885662431941913,
sh.688372,伟测科技,M74专业技术服务业,M74专业技术服务业,VALUE,基本价值线,84.76,85.0,69.7,73.2,76.6,74.4,79.6,75.2,77.4,"价值线=111.24, 现价/价值=0.76, 扣非EPS=0.73, akshare东方财富扣非净利润同比=1173.6%, 市值=125.2亿",0.42934232715008447,0.23251417769376204,125.1791688246904,111.23859392732396,0.7619657621290742,0.73,0.73,1.0,年报扣非EPS,,,,,低估且高质量,深度低估且高质量,77.4,低估且高质量,2026-05-19 16:11:41,2026-05-19,84.76,171.35,1.0215903728173665,1.0215903728173665,
sz.002393,力生制药,C27医药制造业,医药医疗,PE,PE低估,25.3,93.6,93.6,42.7,93.5,58.9,77.4,65.4,71.4,"PE=15.34, 低估均值=23.88, 比值=0.64, 分位=9%",0.03391908459337967,0.28166160081053704,,,,,,,,15.337487,23.883135250000002,0.6421890107581247,0.0934312525499796,低估价值,价值线内/历史低位,77.4,低估价值,2026-05-19 15:34:09,2026-05-19,25.3,15.61,-0.38300395256916997,-0.22838360031911598,
sh.603993,洛阳钼业,B09有色金属矿采选业,资源金属,PB,PB低估,13.53,52.9,52.9,77.8,85.0,96.5,0.0,0.0,0.0,"Q1价值线=12.85, 现价/价值=1.05, akshare东方财富扣非净利润同比=55.1%, 市值=2909.8亿",0.4611231101511879,0.8039999999999998,2909.7986066327167,12.846201169533192,1.0532296529878844,0.61,0.61,1.0,年报扣非EPS,,,,,财报后主线候选,价值线附近/业绩强,77.2,财报后主线候选,2026-05-19 16:11:38,2026-05-19,13.53,18.18,0.34368070953436813,0.34368070953436813,0.55081124617413
sh.600216,浙江医药,C27医药制造业,医药医疗,PE,PE低估,15.78,93.5,93.5,53.5,55.1,65.3,76.9,57.8,67.3,"PE=9.99, 低估均值=14.81, 比值=0.67, 分位=2%",-0.0050441361916772065,0.04503311258278142,,,,,,,,9.993276,14.809385777777777,0.6747934147947857,0.02039983680130559,低估价值,价值线内/历史低位,76.9,低估价值,2026-05-19 16:11:48,2026-05-19,15.78,14.15,-0.10329531051964502,-0.10329531051964502,
sh.688222,成都先导,M73研究和试验发展,M73研究和试验发展,VALUE,基本价值线,26.94,85.0,82.9,58.5,96.5,71.1,76.8,75.0,75.9,"价值线=40.21, 现价/价值=0.67, 扣非EPS=0.14, akshare东方财富扣非净利润同比=2517.7%, 市值=110.5亿",0.08892481810832664,0.5608342989571262,110.5256383092,40.21123719577846,0.6699619777634763,0.14,0.14,1.0,年报扣非EPS,,,,,低估价值,深度低估,76.8,低估价值,2026-05-19 16:11:41,2026-05-19,26.94,28.7,0.0653303637713436,0.0653303637713436,
