bucket_set,sort,ptv_min,ptv_max,ret20_min,ret20_max,ret60_min,ret60_max,vol_min,vol_max,score_min,liq_min,sample,count,train_ret_count,train_mean_return,train_median_return,train_win_rate,min_return,max_return,train_names,codes,validate_ret_count,validate_mean_return,validate_median_return,validate_win_rate,validate_names,overfit_gap,joint_score
right_momentum,hybrid,1.0,1.8,-0.2,0.2,0.2,1.5,,,,,train,6,5,0.7551070047193565,0.3939874840417952,0.6,-0.3933674226045848,3.402231391399943,宁德时代、胜宏科技、锦浪科技、南微医学、稳健医疗、伊之密,"sz.300750,sz.300476,sz.300763,sh.688029,sz.300888,sz.300415",6,0.20291650580813794,0.12189731244953085,0.5,佰维存储、震裕科技、伟测科技、聚和材料、新锐股份、新宙邦,0.5521904989112186,0.21276465291481747
right_momentum,hybrid,1.0,1.8,-0.2,0.2,0.2,1.5,,,70.0,,train,6,5,0.7551070047193565,0.3939874840417952,0.6,-0.3933674226045848,3.402231391399943,宁德时代、胜宏科技、锦浪科技、南微医学、稳健医疗、伊之密,"sz.300750,sz.300476,sz.300763,sh.688029,sz.300888,sz.300415",6,0.20291650580813794,0.12189731244953085,0.5,佰维存储、震裕科技、伟测科技、聚和材料、新锐股份、新宙邦,0.5521904989112186,0.21276465291481747
all,value,1.0,1.8,-0.2,0.2,0.2,1.5,,,,,train,6,5,0.7551070047193567,0.3939874840417952,0.6,-0.3933674226045848,3.402231391399943,胜宏科技、伊之密、锦浪科技、稳健医疗、宁德时代、南微医学,"sz.300476,sz.300415,sz.300763,sz.300888,sz.300750,sh.688029",6,0.20291650580813794,0.12189731244953085,0.5,佰维存储、新锐股份、新宙邦、聚和材料、震裕科技、伟测科技,0.5521904989112187,0.21276465291481744
all,value,1.0,1.8,-0.2,0.2,0.2,1.5,,,70.0,,train,6,5,0.7551070047193567,0.3939874840417952,0.6,-0.3933674226045848,3.402231391399943,胜宏科技、伊之密、锦浪科技、稳健医疗、宁德时代、南微医学,"sz.300476,sz.300415,sz.300763,sz.300888,sz.300750,sh.688029",6,0.20291650580813794,0.12189731244953085,0.5,佰维存储、新锐股份、新宙邦、聚和材料、震裕科技、伟测科技,0.5521904989112187,0.21276465291481744
right_momentum,value,1.0,1.8,-0.2,0.2,0.2,1.5,,,,,train,6,5,0.7551070047193567,0.3939874840417952,0.6,-0.3933674226045848,3.402231391399943,胜宏科技、伊之密、锦浪科技、稳健医疗、宁德时代、南微医学,"sz.300476,sz.300415,sz.300763,sz.300888,sz.300750,sh.688029",6,0.20291650580813794,0.12189731244953085,0.5,佰维存储、新锐股份、新宙邦、聚和材料、震裕科技、伟测科技,0.5521904989112187,0.21276465291481744
right_momentum,value,1.0,1.8,-0.2,0.2,0.2,1.5,,,70.0,,train,6,5,0.7551070047193567,0.3939874840417952,0.6,-0.3933674226045848,3.402231391399943,胜宏科技、伊之密、锦浪科技、稳健医疗、宁德时代、南微医学,"sz.300476,sz.300415,sz.300763,sz.300888,sz.300750,sh.688029",6,0.20291650580813794,0.12189731244953085,0.5,佰维存储、新锐股份、新宙邦、聚和材料、震裕科技、伟测科技,0.5521904989112187,0.21276465291481744
right_momentum,value,,,0.0,0.35,0.0,0.8,,,,60.0,train,11,9,0.03987308990255324,-0.1320136398199342,0.4444444444444444,-0.3563814849380875,0.5403323875152006,芯动联科、伊之密、同飞股份、特锐德、锦浪科技、宁德时代、南微医学、扬杰科技,"sh.688582,sz.300415,sz.300990,sz.300001,sz.300763,sz.300750,sh.688029,sz.300373",20,0.1934393310750959,0.11719283303109645,0.6,先惠技术、新锐股份、亿联网络、传音控股、睿创微纳、英集芯、新宙邦、聚和材料,0.0,0.211644372605512
all,hybrid,,,,,,,,,,60.0,train,20,18,1.951804534094039,0.5284557295194797,0.7222222222222222,-0.3776825353147141,11.135201247611098,阳光电源、新易盛、阳光电源、锦浪科技、艾力斯、捷佳伟创、宁德时代、捷佳伟创,"sz.300274,sz.300502,sz.300274,sz.300763,sh.688578,sz.300724,sz.300750,sz.300724",20,0.3325206404182987,0.2016367237384425,0.9,香农芯创、莱特光电、联瑞新材、佰维存储、南亚新材、杰普特、鼎通科技、瑞可达,1.6192838936757403,0.21038940267979828
all,hybrid,,,,,,,,,70.0,60.0,train,20,18,1.951804534094039,0.5284557295194797,0.7222222222222222,-0.3776825353147141,11.135201247611098,阳光电源、新易盛、阳光电源、锦浪科技、艾力斯、捷佳伟创、宁德时代、捷佳伟创,"sz.300274,sz.300502,sz.300274,sz.300763,sh.688578,sz.300724,sz.300750,sz.300724",20,0.3325206404182987,0.2016367237384425,0.9,香农芯创、莱特光电、联瑞新材、佰维存储、南亚新材、杰普特、鼎通科技、瑞可达,1.6192838936757403,0.21038940267979828
all,hybrid,1.0,1.8,0.0,0.35,0.0,0.8,,,70.0,60.0,train,7,5,0.1440211304280528,0.167459539825582,0.6,-0.2140249424867425,0.5046972105795635,宁德时代、锦浪科技、扬杰科技、同飞股份、南微医学、伊之密、芯动联科,"sz.300750,sz.300763,sz.300373,sz.300990,sh.688029,sz.300415,sh.688582",10,0.12541468915453832,0.034262956093607605,0.5,震裕科技、伟测科技、先惠技术、锐科激光、聚和材料、海博思创、睿创微纳、新锐股份,0.01860644127351449,0.20978884501030043
right_momentum,hybrid,1.0,1.8,0.0,0.35,0.0,0.8,,,70.0,60.0,train,7,5,0.1440211304280528,0.167459539825582,0.6,-0.2140249424867425,0.5046972105795635,宁德时代、锦浪科技、扬杰科技、同飞股份、南微医学、伊之密、芯动联科,"sz.300750,sz.300763,sz.300373,sz.300990,sh.688029,sz.300415,sh.688582",10,0.12541468915453832,0.034262956093607605,0.5,震裕科技、伟测科技、先惠技术、锐科激光、聚和材料、海博思创、睿创微纳、新锐股份,0.01860644127351449,0.20978884501030043
all,value,1.0,1.8,0.0,0.35,0.0,0.8,,,70.0,60.0,train,7,5,0.1440211304280528,0.167459539825582,0.6,-0.2140249424867425,0.5046972105795635,芯动联科、伊之密、同飞股份、锦浪科技、宁德时代、南微医学、扬杰科技,"sh.688582,sz.300415,sz.300990,sz.300763,sz.300750,sh.688029,sz.300373",10,0.1254146891545383,0.034262956093607605,0.5,先惠技术、新锐股份、传音控股、睿创微纳、新宙邦、聚和材料、震裕科技、锐科激光,0.018606441273514518,0.20978884501030043
all,momentum,1.0,1.8,0.0,0.35,0.0,0.8,,,70.0,60.0,train,7,5,0.1440211304280528,0.167459539825582,0.6,-0.2140249424867425,0.5046972105795635,同飞股份、扬杰科技、南微医学、锦浪科技、伊之密、宁德时代、芯动联科,"sz.300990,sz.300373,sh.688029,sz.300763,sz.300415,sz.300750,sh.688582",10,0.1254146891545383,0.034262956093607605,0.5,新锐股份、伟测科技、震裕科技、锐科激光、新宙邦、聚和材料、睿创微纳、海博思创,0.018606441273514518,0.20978884501030043
right_momentum,value,1.0,1.8,0.0,0.35,0.0,0.8,,,70.0,60.0,train,7,5,0.1440211304280528,0.167459539825582,0.6,-0.2140249424867425,0.5046972105795635,芯动联科、伊之密、同飞股份、锦浪科技、宁德时代、南微医学、扬杰科技,"sh.688582,sz.300415,sz.300990,sz.300763,sz.300750,sh.688029,sz.300373",10,0.1254146891545383,0.034262956093607605,0.5,先惠技术、新锐股份、传音控股、睿创微纳、新宙邦、聚和材料、震裕科技、锐科激光,0.018606441273514518,0.20978884501030043
right_momentum,momentum,1.0,1.8,0.0,0.35,0.0,0.8,,,70.0,60.0,train,7,5,0.1440211304280528,0.167459539825582,0.6,-0.2140249424867425,0.5046972105795635,同飞股份、扬杰科技、南微医学、锦浪科技、伊之密、宁德时代、芯动联科,"sz.300990,sz.300373,sh.688029,sz.300763,sz.300415,sz.300750,sh.688582",10,0.1254146891545383,0.034262956093607605,0.5,新锐股份、伟测科技、震裕科技、锐科激光、新宙邦、聚和材料、睿创微纳、海博思创,0.018606441273514518,0.20978884501030043
right_momentum,value,,,0.0,0.35,,,,,70.0,60.0,train,10,8,-0.022684322299027684,-0.17301929115333836,0.375,-0.3563814849380875,0.5046972105795635,芯动联科、伊之密、同飞股份、锦浪科技、宁德时代、南微医学、扬杰科技、艾力斯,"sh.688582,sz.300415,sz.300990,sz.300763,sz.300750,sh.688029,sz.300373,sh.688578",20,0.1969200259568994,0.12459587125867795,0.65,金山办公、先惠技术、佰维存储、新锐股份、传音控股、睿创微纳、新宙邦、聚和材料,0.0,0.2091180832265835
all,value,,,,,,,0.8,,70.0,60.0,train,20,18,2.1680631517163196,0.8882698160748612,0.8888888888888888,-0.1820199778024418,11.135201247611098,华策影视、长芯博创、长川科技、仕佳光子、锦浪科技、新强联、捷佳伟创、阳光电源,"sz.300133,sz.300548,sz.300604,sh.688313,sz.300763,sz.300850,sz.300724,sz.300274",20,0.26627351591385806,0.17445538212308825,0.9,佰维存储、锐科激光、南亚新材、凌云光、宇瞳光学、普冉股份、路维光电、明阳电路,1.9017896358024615,0.20867049203037125
right_momentum,hybrid,,,0.0,0.35,0.0,0.8,,,,,train,14,12,-0.03886206709564327,-0.1987064909134525,0.3333333333333333,-0.3933674226045848,0.5403323875152006,艾力斯、宁德时代、锦浪科技、冰川网络、扬杰科技、世华科技、同飞股份、南微医学,"sh.688578,sz.300750,sz.300763,sz.300533,sz.300373,sh.688093,sz.300990,sh.688029",20,0.18640562685841783,0.1352143083712966,0.7,芯碁微装、广钢气体、华丰科技、光库科技、欧陆通、震裕科技、伟测科技、德科立,0.0,0.20757290618958585
right_momentum,value,,,,,0.0,0.8,,,70.0,60.0,train,14,12,0.30959926427425527,0.01772295000282391,0.5,-0.3563814849380875,3.402231391399943,芯动联科、胜宏科技、伊之密、同飞股份、锦浪科技、宁德时代、南微医学、蓝思科技,"sh.688582,sz.300476,sz.300415,sz.300990,sz.300763,sz.300750,sh.688029,sz.300433",20,0.14869531885735934,0.11719283303109645,0.65,先惠技术、中伟新材、新锐股份、传音控股、睿创微纳、新宙邦、长川科技、聚和材料,0.16090394541689593,0.20736442054573906
all,momentum,1.0,1.8,0.0,0.35,,,,,70.0,60.0,train,7,5,0.1440211304280528,0.167459539825582,0.6,-0.2140249424867425,0.5046972105795635,同飞股份、扬杰科技、南微医学、锦浪科技、伊之密、宁德时代、芯动联科,"sz.300990,sz.300373,sh.688029,sz.300763,sz.300415,sz.300750,sh.688582",12,0.12001610681288495,0.034262956093607605,0.5,佰维存储、新锐股份、伟测科技、震裕科技、锐科激光、新宙邦、聚和材料、睿创微纳,0.02400502361516786,0.20708955383947375
right_momentum,momentum,1.0,1.8,0.0,0.35,,,,,70.0,60.0,train,7,5,0.1440211304280528,0.167459539825582,0.6,-0.2140249424867425,0.5046972105795635,同飞股份、扬杰科技、南微医学、锦浪科技、伊之密、宁德时代、芯动联科,"sz.300990,sz.300373,sh.688029,sz.300763,sz.300415,sz.300750,sh.688582",12,0.12001610681288495,0.034262956093607605,0.5,佰维存储、新锐股份、伟测科技、震裕科技、锐科激光、新宙邦、聚和材料、睿创微纳,0.02400502361516786,0.20708955383947375
all,value,1.0,1.8,0.0,0.35,,,,,70.0,60.0,train,7,5,0.1440211304280528,0.167459539825582,0.6,-0.2140249424867425,0.5046972105795635,芯动联科、伊之密、同飞股份、锦浪科技、宁德时代、南微医学、扬杰科技,"sh.688582,sz.300415,sz.300990,sz.300763,sz.300750,sh.688029,sz.300373",12,0.12001610681288492,0.034262956093607605,0.5,金山办公、先惠技术、佰维存储、新锐股份、传音控股、睿创微纳、新宙邦、聚和材料,0.02400502361516789,0.20708955383947372
all,hybrid,1.0,1.8,0.0,0.35,,,,,70.0,60.0,train,7,5,0.1440211304280528,0.167459539825582,0.6,-0.2140249424867425,0.5046972105795635,宁德时代、锦浪科技、扬杰科技、同飞股份、南微医学、伊之密、芯动联科,"sz.300750,sz.300763,sz.300373,sz.300990,sh.688029,sz.300415,sh.688582",12,0.12001610681288492,0.034262956093607605,0.5,佰维存储、震裕科技、伟测科技、金山办公、先惠技术、锐科激光、聚和材料、海博思创,0.02400502361516789,0.20708955383947372
right_momentum,value,1.0,1.8,0.0,0.35,,,,,70.0,60.0,train,7,5,0.1440211304280528,0.167459539825582,0.6,-0.2140249424867425,0.5046972105795635,芯动联科、伊之密、同飞股份、锦浪科技、宁德时代、南微医学、扬杰科技,"sh.688582,sz.300415,sz.300990,sz.300763,sz.300750,sh.688029,sz.300373",12,0.12001610681288492,0.034262956093607605,0.5,金山办公、先惠技术、佰维存储、新锐股份、传音控股、睿创微纳、新宙邦、聚和材料,0.02400502361516789,0.20708955383947372
right_momentum,hybrid,1.0,1.8,0.0,0.35,,,,,70.0,60.0,train,7,5,0.1440211304280528,0.167459539825582,0.6,-0.2140249424867425,0.5046972105795635,宁德时代、锦浪科技、扬杰科技、同飞股份、南微医学、伊之密、芯动联科,"sz.300750,sz.300763,sz.300373,sz.300990,sh.688029,sz.300415,sh.688582",12,0.12001610681288492,0.034262956093607605,0.5,佰维存储、震裕科技、伟测科技、金山办公、先惠技术、锐科激光、聚和材料、海博思创,0.02400502361516789,0.20708955383947372
right_momentum,hybrid,,,-0.2,0.2,0.0,0.8,,,,60.0,train,10,9,0.3992921845219267,-0.1320136398199342,0.4444444444444444,-0.3563814849380875,3.402231391399943,艾力斯、宁德时代、胜宏科技、锦浪科技、冰川网络、南微医学、伊之密、芯动联科,"sh.688578,sz.300750,sz.300476,sz.300763,sz.300533,sh.688029,sz.300415,sh.688582",20,0.22705555102466574,0.12459587125867795,0.65,芯碁微装、华丰科技、光库科技、欧陆通、震裕科技、伟测科技、德科立、龙磁科技,0.17223663349726098,0.20692531412016768
right_momentum,hybrid,,,-0.2,0.2,0.0,0.8,,,,,train,12,11,0.2683468259788004,-0.2140249424867425,0.36363636363636365,-0.3933674226045848,3.402231391399943,艾力斯、宁德时代、胜宏科技、锦浪科技、冰川网络、南微医学、稳健医疗、伊之密,"sh.688578,sz.300750,sz.300476,sz.300763,sz.300533,sh.688029,sz.300888,sz.300415",20,0.22705555102466574,0.12459587125867795,0.65,芯碁微装、华丰科技、光库科技、欧陆通、震裕科技、伟测科技、德科立、龙磁科技,0.04129127495413465,0.20618461442080732
right_momentum,hybrid,,,0.0,0.35,,,,,,60.0,train,12,10,0.008378158286303627,-0.17301929115333836,0.4,-0.3563814849380875,0.5403323875152006,艾力斯、宁德时代、锦浪科技、冰川网络、扬杰科技、同飞股份、南微医学、伊之密,"sh.688578,sz.300750,sz.300763,sz.300533,sz.300373,sz.300990,sh.688029,sz.300415",20,0.2028138627740969,0.1204494614291671,0.6,莱特光电、佰维存储、南亚新材、芯碁微装、广钢气体、华丰科技、光库科技、欧陆通,0.0,0.20514432365522495
all,hybrid,,,,,,,0.8,,,60.0,train,20,18,1.951804534094039,0.5284557295194797,0.7222222222222222,-0.3776825353147141,11.135201247611098,阳光电源、新易盛、阳光电源、锦浪科技、艾力斯、捷佳伟创、宁德时代、捷佳伟创,"sz.300274,sz.300502,sz.300274,sz.300763,sh.688578,sz.300724,sz.300750,sz.300724",20,0.32117942113458986,0.2016367237384425,0.9,莱特光电、联瑞新材、佰维存储、南亚新材、杰普特、鼎通科技、瑞可达、芯碁微装,1.6306251129594491,0.20471879303794396
all,hybrid,,,,,,,0.8,,70.0,60.0,train,20,18,1.951804534094039,0.5284557295194797,0.7222222222222222,-0.3776825353147141,11.135201247611098,阳光电源、新易盛、阳光电源、锦浪科技、艾力斯、捷佳伟创、宁德时代、捷佳伟创,"sz.300274,sz.300502,sz.300274,sz.300763,sh.688578,sz.300724,sz.300750,sz.300724",20,0.32117942113458986,0.2016367237384425,0.9,莱特光电、联瑞新材、佰维存储、南亚新材、杰普特、鼎通科技、瑞可达、芯碁微装,1.6306251129594491,0.20471879303794396
all,value,1.0,1.8,,,0.0,0.8,,,,,train,13,11,0.36710417929936023,0.167459539825582,0.5454545454545454,-0.3933674226045848,3.402231391399943,芯动联科、胜宏科技、伊之密、同飞股份、特锐德、锦浪科技、稳健医疗、世华科技,"sh.688582,sz.300476,sz.300415,sz.300990,sz.300001,sz.300763,sz.300888,sh.688093",16,0.18919561616223401,0.0416955605000008,0.5,先惠技术、中伟新材、新锐股份、亿联网络、传音控股、睿创微纳、英集芯、新宙邦,0.17790856313712622,0.204620456830505
right_momentum,value,1.0,1.8,,,0.0,0.8,,,,,train,13,11,0.36710417929936023,0.167459539825582,0.5454545454545454,-0.3933674226045848,3.402231391399943,芯动联科、胜宏科技、伊之密、同飞股份、特锐德、锦浪科技、稳健医疗、世华科技,"sh.688582,sz.300476,sz.300415,sz.300990,sz.300001,sz.300763,sz.300888,sh.688093",16,0.18919561616223401,0.0416955605000008,0.5,先惠技术、中伟新材、新锐股份、亿联网络、传音控股、睿创微纳、英集芯、新宙邦,0.17790856313712622,0.204620456830505
all,momentum,1.0,1.8,,,0.0,0.8,,,,,train,13,11,0.36710417929936034,0.167459539825582,0.5454545454545454,-0.3933674226045848,3.402231391399943,胜宏科技、同飞股份、世华科技、蓝思科技、扬杰科技、南微医学、稳健医疗、锦浪科技,"sz.300476,sz.300990,sh.688093,sz.300433,sz.300373,sh.688029,sz.300888,sz.300763",16,0.18919561616223401,0.0416955605000008,0.5,长川科技、新锐股份、达瑞电子、伟测科技、震裕科技、锐科激光、新宙邦、聚和材料,0.17790856313712633,0.20462045683050498
all,hybrid,1.0,1.8,,,0.0,0.8,,,,,train,13,11,0.36710417929936034,0.167459539825582,0.5454545454545454,-0.3933674226045848,3.402231391399943,宁德时代、胜宏科技、锦浪科技、扬杰科技、蓝思科技、世华科技、同飞股份、南微医学,"sz.300750,sz.300476,sz.300763,sz.300373,sz.300433,sh.688093,sz.300990,sh.688029",16,0.18919561616223401,0.0416955605000008,0.5,震裕科技、伟测科技、先惠技术、锐科激光、聚和材料、长川科技、中伟新材、海博思创,0.17790856313712633,0.20462045683050498
