code,name,industry,theme,method,method_name,close,valuation_score,raw_valuation_score,quality_score,trend_score,liquidity_score,low_value_score,high_quality_score,core_score,valuation_ref,ret20_at_buy,ret60_at_buy,mktcap,value_line,price_to_value,eps_excl,eps_excl_raw,eps_adjustment_factor,eps_excl_source,current_valuation,low_avg,pepb_ratio,valuation_percentile,selection_bucket,valuation_state,total_score,selection_mode,buy_close_raw,end_close_raw,buy_close_qfq,end_close_qfq,buy_trade_date,end_trade_date,raw_return,qfq_return,earnings_yoy,theme_momentum_score,relative_ret20,relative_ret60,volume_ratio_20_120
sh.603755,日辰股份,C14食品制造业,消费,PE,PE低估,27.94,78.5,78.5,35.1,2.0,24.6,54.6,24.1,39.4,"PE=32.51, 低估均值=38.33, 比值=0.85, 分位=1%",-0.027835768963117458,-0.19758759333716247,,,,,,,,32.512721,38.33121275,0.8482048614545857,0.006765067650676507,低估价值,价值线内/历史低位,54.6,低估价值,27.94,27.94,27.94,27.94,2026-05-19,2026-05-19,0.0,0.0,,,,,
sh.605116,奥锐特,C27医药制造业,医药医疗,PE,PE低估,21.36,81.8,81.8,21.5,0.0,42.8,54.6,20.2,37.4,"PE=22.04, 低估均值=27.20, 比值=0.81, 分位=5%",-0.2398576512455517,-0.2097669256381799,,,,,,,,22.03619,27.198536571428573,0.810197634792914,0.04754937820043892,低估价值,价值线内/历史低位,54.6,低估价值,21.36,21.36,21.36,21.36,2026-05-19,2026-05-19,0.0,0.0,,,,,
sh.605166,聚合顺,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,PB,PB低估,11.56,75.0,61.8,4.1,81.8,41.8,54.6,40.5,47.6,"PB=1.83, 低估均值=1.94, 比值=0.94, 分位=19%",0.038634321653189474,0.04520795660036159,,,,,,,,1.830176,1.944869285714286,0.941027766463923,0.18645251396648044,低估价值,价值线内/历史低位,54.6,低估价值,11.56,11.56,11.56,11.56,2026-05-19,2026-05-19,0.0,0.0,,,,,
sz.300898,熊猫乳品,C14食品制造业,消费,PE,PE低估,23.53,75.0,60.8,36.2,2.3,40.6,54.6,26.9,40.8,"PE=26.22, 低估均值=26.51, 比值=0.99, 分位=14%",-0.02080732417811071,-0.17985360752875568,,,,,,,,26.217176,26.50565783333333,0.9891162168036992,0.1358936484490399,低估价值,价值线内/历史低位,54.6,低估价值,23.53,23.53,23.53,23.53,2026-05-19,2026-05-19,0.0,0.0,,,,,
sh.601928,凤凰传媒,R86新闻和出版业,R86新闻和出版业,VALUE,基本价值线,9.18,85.0,77.9,27.8,0.7,36.0,54.5,22.4,38.4,"价值线=13.03, 现价/价值=0.70, 扣非EPS=0.61, akshare东方财富扣非净利润同比=-17.6%, 市值=233.5亿",-0.06134969325153372,-0.11730769230769234,233.49757976265246,13.028513904302887,0.7046083741729092,0.61,0.61,1.0,年报扣非EPS,,,,,低估价值,深度低估,54.5,低估价值,9.18,9.18,9.18,9.18,2026-05-19,2026-05-19,0.0,0.0,,,,,
sh.600985,淮北矿业,B06煤炭开采和洗选业,资源金属,PB,PB低估,13.64,75.0,71.7,6.9,55.9,58.6,54.4,35.2,44.8,"PB=0.87, 低估均值=1.01, 比值=0.86, 分位=14%",0.0022042615723734116,0.05572755417956654,,,,,,,,0.874568,1.0137129,0.8627373687362566,0.13690232938291785,低估价值,价值线内/历史低位,54.4,低估价值,13.64,13.64,13.64,13.64,2026-05-19,2026-05-19,0.0,0.0,,,,,
sh.603193,润本股份,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,PB,PB低估,23.77,75.0,64.6,21.5,31.5,45.9,54.4,31.3,42.8,"PB=4.23, 低估均值=4.69, 比值=0.90, 分位=19%",-0.03413246647704182,-0.006270903010033524,,,,,,,,4.229907,4.68774175,0.9023336236472498,0.19488817891373802,低估价值,价值线内/历史低位,54.4,低估价值,23.77,23.77,23.77,23.77,2026-05-19,2026-05-19,0.0,0.0,,,,,
sz.000750,国海证券,J67资本市场服务,金融,PB,PB低估,3.86,75.0,54.1,31.3,3.5,49.6,54.4,26.5,40.4,"PB=1.08, 低估均值=1.08, 比值=1.00, 分位=23%",-0.007712082262210873,-0.08530805687203791,,,,,,,,1.079336,1.0844224,0.9953095767848397,0.23334695545566,低估价值,价值线内/历史低位,54.4,低估价值,3.86,3.86,3.86,3.86,2026-05-19,2026-05-19,0.0,0.0,,,,,
sz.003012,东鹏控股,C30非金属矿物制品业,资源金属,PB,PB低估,5.48,85.9,85.9,15.3,0.0,33.5,54.4,16.2,35.3,"PB=0.84, 低估均值=1.10, 比值=0.76, 分位=2%",-0.13153724247226617,-0.26639892904953133,,,,,,,,0.838286,1.0986643333333335,0.7630046544394966,0.016999260901699925,低估价值,价值线内/历史低位,54.4,低估价值,5.48,5.48,5.48,5.48,2026-05-19,2026-05-19,0.0,0.0,,,,,
sz.301551,无线传媒,I63电信、广播电视和卫星传输服务,I63电信、广播电视和卫星传输服务,PB,PB低估,26.82,86.7,86.7,9.2,0.0,44.0,54.4,15.1,34.7,"PB=4.25, 低估均值=5.64, 比值=0.75, 分位=1%",-0.10090512906469995,-0.3366312144447192,,,,,,,,4.254038,5.642573666666666,0.7539180259409995,0.007614213197969543,低估价值,价值线内/历史低位,54.4,低估价值,26.82,26.82,26.82,26.82,2026-05-19,2026-05-19,0.0,0.0,,,,,
sh.600332,白云山,C27医药制造业,医药医疗,PE,PE低估,22.14,75.0,72.5,30.2,1.8,53.8,54.3,26.0,40.2,"PE=12.22, 低估均值=14.27, 比值=0.86, 分位=13%",-0.03403141361256545,-0.13142408787759896,,,,,,,,12.22011,14.269324363636365,0.8563902318417725,0.13240702901512055,低估价值,价值线内/历史低位,54.3,低估价值,22.14,22.14,22.14,22.14,2026-05-19,2026-05-19,0.0,0.0,,,,,
sz.000403,派林生物,C27医药制造业,医药医疗,PE,PE低估,10.82,89.4,89.4,5.1,0.0,38.6,54.3,12.5,33.4,"PE=29.12, 低估均值=64.62, 比值=0.45, 分位=22%",-0.1715160796324655,-0.21251819505094616,,,,,,,,29.119117,64.61998016666666,0.45062095229519583,0.21659174499387004,低估价值,价值线内/历史低位,54.3,低估价值,10.82,10.82,10.82,10.82,2026-05-19,2026-05-19,0.0,0.0,,,,,
sz.000739,普洛药业,C27医药制造业,医药医疗,PE,PE低估,16.4,75.0,62.9,11.4,45.0,56.8,54.3,33.1,43.7,"PE=21.32, 低估均值=24.20, 比值=0.88, 分位=25%",-0.09191583610188259,-0.11399243652079971,,,,,,,,21.319024,24.200023899999998,0.8809505349290172,0.2505108295872497,低估价值,价值线内/历史低位,54.3,低估价值,16.4,16.4,16.4,16.4,2026-05-19,2026-05-19,0.0,0.0,,,,,
sz.002116,中国海诚,E48土木工程建筑业,E48土木工程建筑业,PB,PB低估,9.47,84.6,84.6,19.5,0.0,28.6,54.3,17.3,35.8,"PB=1.57, 低估均值=2.02, 比值=0.78, 分位=0%",-0.1107981220657277,-0.13909090909090904,,,,,,,,1.566656,2.0153314,0.7773689230466017,0.0012259910093992644,低估价值,价值线内/历史低位,54.3,低估价值,9.47,9.47,9.47,9.47,2026-05-19,2026-05-19,0.0,0.0,,,,,
sz.002839,张家港行,J66货币金融服务,金融,PE,PE低估,4.4,80.1,80.1,22.2,3.6,43.1,54.3,21.7,38.0,"PE=5.40, 低估均值=7.12, 比值=0.76, 分位=15%",-0.0265486725663715,-0.06976744186046513,,,,,,,,5.396299,7.123041333333335,0.7575835584088518,0.1479185119574845,低估价值,价值线内/历史低位,54.3,低估价值,4.4,4.4,4.4,4.4,2026-05-19,2026-05-19,0.0,0.0,,,,,
sz.301039,中集车辆,C36汽车制造业,C36汽车制造业,VALUE,基本价值线,8.32,85.0,80.6,25.9,0.0,40.2,54.3,21.9,38.1,"价值线=12.13, 现价/价值=0.69, 扣非EPS=0.46, akshare东方财富扣非净利润同比=-6.8%, 市值=154.7亿",-0.0976138828633406,-0.16297786720321927,154.68913546907825,12.1295816610711,0.6859263767275965,0.46,0.46,1.0,年报扣非EPS,,,,,低估价值,深度低估,54.3,低估价值,8.32,8.32,8.32,8.32,2026-05-19,2026-05-19,0.0,0.0,,,,,
sz.000088,盐田港,G55水上运输业,G55水上运输业,PB,PB低估,4.57,75.0,62.4,13.7,53.3,42.2,54.2,34.9,44.6,"PB=1.29, 低估均值=1.42, 比值=0.91, 分位=22%",0.002192982456140413,0.002192982456140413,,,,,,,,1.290766,1.4203992727272725,0.9087346246817158,0.2206783816918676,低估价值,价值线内/历史低位,54.2,低估价值,4.57,4.57,4.57,4.57,2026-05-19,2026-05-19,0.0,0.0,,,,,
sh.600061,国投资本,J67资本市场服务,金融,PB,PB低估,6.52,77.6,77.6,21.7,0.6,59.4,54.1,22.8,38.4,"PB=0.76, 低估均值=0.89, 比值=0.86, 分位=3%",-0.06321839080459779,-0.1532467532467533,,,,,,,,0.762156,0.8877668888888888,0.8585091531785998,0.031058438904781365,低估价值,价值线内/历史低位,54.1,低估价值,6.52,6.52,6.52,6.52,2026-05-19,2026-05-19,0.0,0.0,,,,,
sh.600369,西南证券,J67资本市场服务,金融,PB,PB低估,4.12,75.0,61.2,31.9,1.8,47.1,54.1,25.8,40.0,"PB=1.03, 低估均值=1.04, 比值=0.99, 分位=13%",-0.032863849765258135,-0.10434782608695647,,,,,,,,1.029201,1.0447014000000001,0.9851628417459763,0.13445034736411934,低估价值,价值线内/历史低位,54.1,低估价值,4.12,4.12,4.12,4.12,2026-05-19,2026-05-19,0.0,0.0,,,,,
sh.688151,华强科技,C27医药制造业,医药医疗,PE,PE低估,19.87,75.0,70.2,31.4,22.3,27.6,54.1,29.8,42.0,"PE=144.71, 低估均值=198.34, 比值=0.73, 分位=34%",-0.04194792671166814,-0.08264081255771005,,,,,,,,144.712929,198.3408868,0.7296172329103452,0.3420523138832998,低估价值,价值线内/历史低位,54.1,低估价值,19.87,19.87,19.87,19.87,2026-05-19,2026-05-19,0.0,0.0,,,,,
sh.601222,林洋能源,C38电气机械和器材制造业,C38电气机械和器材制造业,VALUE,基本价值线,6.84,75.0,54.7,16.2,62.5,53.4,54.0,40.9,47.4,"价值线=7.89, 现价/价值=0.87, 扣非EPS=0.15, akshare东方财富扣非净利润同比=-64.5%, 市值=142.9亿",0.11038961038961026,0.10322580645161294,142.90836234576,7.88676450061042,0.8672758010551218,0.15,0.15,1.0,年报扣非EPS,,,,,低估价值,价值线内/历史低位,54.0,低估价值,6.84,6.84,6.84,6.84,2026-05-19,2026-05-19,0.0,0.0,,,,,
sh.601229,上海银行,J66货币金融服务,金融,PE,PE低估,9.16,75.0,49.3,23.2,1.0,68.4,54.0,24.8,39.4,"PE=5.37, 低估均值=5.63, 比值=0.95, 分位=36%",-0.0653061224489796,-0.09036742800397224,,,,,,,,5.370529,5.625149454545455,0.9547353440823325,0.3633998265394623,低估价值,价值线内/历史低位,54.0,低估价值,9.16,9.16,9.16,9.16,2026-05-19,2026-05-19,0.0,0.0,,,,,
sh.600390,五矿资本,J69其他金融业,金融,PB,PB低估,5.02,75.0,71.3,31.1,0.8,47.1,53.8,25.1,39.4,"PB=0.53, 低估均值=0.60, 比值=0.89, 分位=10%",-0.05992509363295884,-0.11619718309859162,,,,,,,,0.532002,0.596696,0.8915796318393285,0.10461789946873723,低估价值,价值线内/历史低位,53.8,低估价值,5.02,5.02,5.02,5.02,2026-05-19,2026-05-19,0.0,0.0,,,,,
sz.002500,山西证券,J67资本市场服务,金融,PB,PB低估,5.3,80.2,80.2,20.5,0.4,45.7,53.8,20.2,37.0,"PB=1.01, 低估均值=1.22, 比值=0.83, 分位=4%",-0.07017543859649134,-0.12541254125412538,,,,,,,,1.01463,1.2240017,0.8289449271189736,0.03841438496117695,低估价值,价值线内/历史低位,53.8,低估价值,5.3,5.3,5.3,5.3,2026-05-19,2026-05-19,0.0,0.0,,,,,
sz.300699,光威复材,C28化学纤维制造业,C28化学纤维制造业,PB,PB低估,34.06,75.0,52.5,10.0,22.1,78.4,53.8,27.8,40.8,"PB=4.88, 低估均值=4.90, 比值=1.00, 分位=26%",-0.02546494992846926,-0.1266666666666666,,,,,,,,4.878269,4.8963253,0.996312275248542,0.25734597156398104,低估价值,价值线内/历史低位,53.8,低估价值,34.06,34.06,34.06,34.06,2026-05-19,2026-05-19,0.0,0.0,,,,,
sh.600740,山西焦化,C25石油、煤炭及其他燃料加工业,C25石油、煤炭及其他燃料加工业,PB,PB低估,3.94,79.7,79.7,11.0,20.3,51.2,53.7,23.7,38.7,"PB=0.66, 低估均值=0.83, 比值=0.80, 分位=10%",-0.07294117647058829,-0.11659192825112108,,,,,,,,0.662954,0.8274386666666665,0.8012122550070178,0.09521863506334287,低估价值,价值线内/历史低位,53.7,低估价值,3.94,3.94,3.94,3.94,2026-05-19,2026-05-19,0.0,0.0,,,,,
sh.601375,中原证券,J67资本市场服务,金融,PB,PB低估,4.01,75.0,68.4,31.0,3.1,44.4,53.7,25.4,39.6,"PB=1.28, 低估均值=1.44, 比值=0.89, 分位=15%",-0.01231527093596052,-0.09070294784580502,,,,,,,,1.279408,1.4354552,0.891290790545048,0.15002199736031677,低估价值,价值线内/历史低位,53.7,低估价值,4.01,4.01,4.01,4.01,2026-05-19,2026-05-19,0.0,0.0,,,,,
sh.601636,旗滨集团,C30非金属矿物制品业,资源金属,PB,PB低估,6.46,75.0,63.0,0.1,51.9,72.7,53.7,32.8,43.3,"PB=1.28, 低估均值=1.34, 比值=0.96, 分位=15%",0.09863945578231292,-0.10277777777777786,,,,,,,,1.279221,1.3359200999999998,0.9575580156328213,0.14507560277891296,低估价值,价值线内/历史低位,53.7,低估价值,6.46,6.46,6.46,6.46,2026-05-19,2026-05-19,0.0,0.0,,,,,
sz.002568,百润股份,C15酒、饮料和精制茶制造业,消费,PE,PE低估,17.78,77.3,77.3,12.2,29.1,52.4,53.7,27.4,40.6,"PE=27.54, 低估均值=33.93, 比值=0.81, 分位=12%",0.02774566473988438,-0.1484674329501915,,,,,,,,27.539346,33.9276796,0.8117073234799117,0.11906934306569343,低估价值,价值线内/历史低位,53.7,低估价值,17.78,17.78,17.78,17.78,2026-05-19,2026-05-19,0.0,0.0,,,,,
sh.603181,皇马科技,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,PB,PB低估,14.53,75.0,59.3,23.6,21.7,42.2,53.6,28.3,40.9,"PB=2.37, 低估均值=2.47, 比值=0.96, 分位=20%",-0.035192563081009376,-0.10639606396063972,,,,,,,,2.366982,2.4733589,0.9569909162798816,0.20321361058601134,低估价值,价值线内/历史低位,53.6,低估价值,14.53,14.53,14.53,14.53,2026-05-19,2026-05-19,0.0,0.0,,,,,
sh.603395,红四方,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,PB,PB低估,26.28,90.3,90.3,2.3,0.7,32.5,53.6,10.7,32.1,"PB=4.79, 低估均值=6.73, 比值=0.71, 分位=1%",-0.061763655837201004,-0.13722915298752458,,,,,,,,4.789837,6.726801666666667,0.7120526570205108,0.0056179775280898875,低估价值,价值线内/历史低位,53.6,低估价值,26.28,26.28,26.28,26.28,2026-05-19,2026-05-19,0.0,0.0,,,,,
sz.000544,中原环保,D46水的生产和供应业,D46水的生产和供应业,PB,PB低估,8.3,75.0,73.1,27.8,26.6,27.7,53.6,29.7,41.7,"PB=0.86, 低估均值=0.94, 比值=0.91, 分位=4%",0.0036275695284160303,-0.03263403263403253,,,,,,,,0.859859,0.9442777272727274,0.9105996839335114,0.03759705762157744,低估价值,价值线内/历史低位,53.6,低估价值,8.3,8.3,8.3,8.3,2026-05-19,2026-05-19,0.0,0.0,,,,,
sz.000598,兴蓉环境,D46水的生产和供应业,D46水的生产和供应业,PB,PB低估,6.66,80.2,80.2,15.9,4.8,50.4,53.6,20.4,37.0,"PB=0.98, 低估均值=1.18, 比值=0.83, 分位=0%",0.0,-0.06591865357643756,,,,,,,,0.981287,1.1841574545454545,0.8286794937896773,0.0012259910093992644,低估价值,价值线内/历史低位,53.6,低估价值,6.66,6.66,6.66,6.66,2026-05-19,2026-05-19,0.0,0.0,,,,,
sh.600787,中储股份,G59装卸搬运和仓储业,G59装卸搬运和仓储业,PB,PB低估,4.92,75.0,72.8,33.1,0.0,39.9,53.5,24.7,39.1,"PB=0.76, 低估均值=0.84, 比值=0.91, 分位=2%",-0.08550185873605942,-0.161839863713799,,,,,,,,0.763468,0.835467,0.9138218505338931,0.024111156518185534,低估价值,价值线内/历史低位,53.5,低估价值,4.92,4.92,4.92,4.92,2026-05-19,2026-05-19,0.0,0.0,,,,,
sh.601921,浙版传媒,R86新闻和出版业,R86新闻和出版业,VALUE,基本价值线,7.54,85.0,61.0,23.9,0.9,37.7,53.5,21.0,37.3,"价值线=9.16, 现价/价值=0.82, 扣非EPS=0.46, akshare东方财富扣非净利润同比=-42.3%, 市值=167.6亿",-0.05632040050062581,-0.1489841986455981,167.56091406880665,9.164850869503562,0.822708422358478,0.4567,0.4567,1.0,年报扣非EPS,,,,,低估价值,深度低估,53.5,低估价值,7.54,7.54,7.54,7.54,2026-05-19,2026-05-19,0.0,0.0,,,,,
sh.688116,天奈科技,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,PB,PB低估,43.59,75.0,59.1,8.9,33.0,67.2,53.5,29.4,41.5,"PB=4.24, 低估均值=4.55, 比值=0.93, 分位=24%",0.0813693872488217,-0.0643915003219575,,,,,,,,4.242083,4.54863525,0.9326056645232215,0.238954573739888,低估价值,价值线内/历史低位,53.5,低估价值,43.59,43.59,43.59,43.59,2026-05-19,2026-05-19,0.0,0.0,,,,,
sh.605183,确成股份,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,PB,PB低估,16.29,85.2,85.2,15.0,0.0,27.9,53.4,15.2,34.3,"PB=1.79, 低估均值=2.32, 比值=0.77, 分位=1%",-0.16717791411042948,-0.2235462345090563,,,,,,,,1.789143,2.3202290000000003,0.7711062140849027,0.00834597875569044,低估价值,价值线内/历史低位,53.4,低估价值,16.29,16.29,16.29,16.29,2026-05-19,2026-05-19,0.0,0.0,,,,,
sh.688598,金博股份,C30非金属矿物制品业,资源金属,PB,PB低估,36.46,75.0,71.6,0.0,63.5,58.0,53.4,34.7,44.0,"PB=1.96, 低估均值=3.11, 比值=0.63, 分位=45%",0.5462256149279052,0.26905673512008366,,,,,,,,1.960913,3.106277,0.6312743519010056,0.4529209621993127,低估价值,价值线内/历史低位,53.4,低估价值,36.46,36.46,36.46,36.46,2026-05-19,2026-05-19,0.0,0.0,,,,,
sh.600704,物产中大,F51批发业,F51批发业,PE,PE低估,5.0,75.0,54.7,24.9,1.0,57.2,53.3,23.9,38.6,"PE=7.16, 低估均值=7.33, 比值=0.98, 分位=25%",-0.053030303030303094,-0.1228070175438597,,,,,,,,7.161424,7.325839500000001,0.977556770114879,0.24805884756845117,低估价值,价值线内/历史低位,53.3,低估价值,5.0,5.0,5.0,5.0,2026-05-19,2026-05-19,0.0,0.0,,,,,
sh.601038,一拖股份,C35专用设备制造业,C35专用设备制造业,VALUE,基本价值线,13.22,75.0,43.9,37.9,6.4,38.4,53.3,28.8,41.1,"价值线=14.02, 现价/价值=0.94, 扣非EPS=0.63, akshare东方财富扣非净利润同比=6.5%, 市值=148.5亿",0.02560124127230412,-0.05368647100930568,148.54648053730074,14.02382657995355,0.9426813662183626,0.6298,0.6298,1.0,年报扣非EPS,,,,,低估价值,价值线内/历史低位,53.3,低估价值,13.22,13.22,13.22,13.22,2026-05-19,2026-05-19,0.0,0.0,,,,,
sz.300160,秀强股份,C30非金属矿物制品业,资源金属,PB,PB低估,5.14,91.2,91.2,2.2,0.6,25.5,53.3,9.6,31.5,"PB=1.48, 低估均值=2.12, 比值=0.70, 分位=3%",-0.06545454545454554,-0.14333333333333342,,,,,,,,1.483708,2.1164899,0.7010229531452052,0.03146710257458112,低估价值,价值线内/历史低位,53.3,低估价值,5.14,5.14,5.14,5.14,2026-05-19,2026-05-19,0.0,0.0,,,,,
sz.000596,古井贡酒,C15酒、饮料和精制茶制造业,消费,PE,PE低估,96.0,75.0,73.6,24.0,0.0,59.7,53.2,23.5,38.3,"PE=17.96, 低估均值=21.65, 比值=0.83, 分位=15%",-0.101123595505618,-0.251986909770921,,,,,,,,17.955811,21.649276222222223,0.8293954410156673,0.1520228851655088,低估价值,价值线内/历史低位,53.2,低估价值,96.0,96.0,96.0,96.0,2026-05-19,2026-05-19,0.0,0.0,,,,,
sz.000625,长安汽车,C36汽车制造业,C36汽车制造业,VALUE,基本价值线,8.62,75.0,36.3,27.0,0.0,76.0,53.2,27.3,40.2,"价值线=8.65, 现价/价值=1.00, 扣非EPS=0.28, akshare东方财富扣非净利润同比=-69.1%, 市值=860.5亿",-0.15073891625615776,-0.2317290552584671,860.468489304057,8.654282764278463,0.9960386359895739,0.28,0.28,1.0,年报扣非EPS,,,,,低估价值,价值线内/历史低位,53.2,低估价值,8.62,8.62,8.62,8.62,2026-05-19,2026-05-19,0.0,0.0,,,,,
sz.000718,苏宁环球,K70房地产业,K70房地产业,PB,PB低估,2.06,90.3,90.3,0.0,1.6,33.8,53.2,10.2,31.7,"PB=0.68, 低估均值=0.97, 比值=0.70, 分位=6%",-0.03738317757009346,-0.14876033057851235,,,,,,,,0.683019,0.9731473000000002,0.7018659970592324,0.0641601961585615,低估价值,价值线内/历史低位,53.2,低估价值,2.06,2.06,2.06,2.06,2026-05-19,2026-05-19,0.0,0.0,,,,,
sz.002233,塔牌集团,C30非金属矿物制品业,资源金属,PB,PB低估,8.44,75.3,75.3,22.8,20.0,41.3,53.2,27.2,40.2,"PB=0.81, 低估均值=1.08, 比值=0.76, 分位=23%",-0.08953613807982741,-0.15175879396984926,,,,,,,,0.812471,1.0756546363636363,0.7553270097423126,0.22639967306906417,低估价值,价值线内/历史低位,53.2,低估价值,8.44,8.44,8.44,8.44,2026-05-19,2026-05-19,0.0,0.0,,,,,
sz.300498,温氏股份,A03畜牧业,A03畜牧业,PB,PB低估,14.58,80.5,80.5,4.4,1.2,77.5,53.2,18.0,35.6,"PB=2.45, 低估均值=3.04, 比值=0.81, 分位=8%",-0.15084449621432738,-0.07663077897403414,,,,,,,,2.452135,3.0410328181818183,0.8063494038403999,0.07560277891295464,低估价值,价值线内/历史低位,53.2,低估价值,14.58,14.58,14.58,14.58,2026-05-19,2026-05-19,0.0,0.0,,,,,
sh.600618,氯碱化工,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,PB,PB低估,11.58,75.0,59.1,19.7,20.0,49.5,53.1,27.1,40.1,"PB=1.41, 低估均值=1.48, 比值=0.95, 分位=22%",-0.09672386895475815,-0.25626204238921,,,,,,,,1.405887,1.4847392222222222,0.9468915341886077,0.22026971802206785,低估价值,价值线内/历史低位,53.1,低估价值,11.58,11.58,11.58,11.58,2026-05-19,2026-05-19,0.0,0.0,,,,,
sz.002880,卫光生物,C27医药制造业,医药医疗,PE,PE低估,26.77,75.0,68.7,17.2,49.3,26.2,53.1,32.7,42.9,"PE=26.00, 低估均值=28.11, 比值=0.92, 分位=10%",-0.018695014662756693,-0.06037206037206033,,,,,,,,25.99791,28.112109100000005,0.9247940062953155,0.10023094688221709,低估价值,价值线内/历史低位,53.1,低估价值,26.77,26.77,26.77,26.77,2026-05-19,2026-05-19,0.0,0.0,,,,,
sh.600008,首创环保,D46水的生产和供应业,D46水的生产和供应业,PB,PB低估,3.15,75.0,74.9,3.1,55.6,54.6,53.0,32.8,42.9,"PB=1.09, 低估均值=1.35, 比值=0.81, 分位=16%",0.032786885245901676,0.026058631921824116,,,,,,,,1.092255,1.3521765,0.8077754642237903,0.1618308132407029,低估价值,价值线内/历史低位,53.0,低估价值,3.15,3.15,3.15,3.15,2026-05-19,2026-05-19,0.0,0.0,,,,,
sh.600717,天津港,G55水上运输业,G55水上运输业,PB,PB低估,4.46,75.9,75.9,18.2,24.8,42.8,53.0,27.1,40.1,"PB=0.63, 低估均值=0.72, 比值=0.88, 分位=0%",-0.0022371364653243075,-0.06302521008403361,,,,,,,,0.631364,0.7185738181818182,0.8786348514582927,0.004903964037597058,低估价值,价值线内/历史低位,53.0,低估价值,4.46,4.46,4.46,4.46,2026-05-19,2026-05-19,0.0,0.0,,,,,
sh.601136,首创证券,J67资本市场服务,金融,PB,PB低估,15.91,75.0,68.2,25.8,1.9,51.1,53.0,23.7,38.4,"PB=3.07, 低估均值=3.18, 比值=0.97, 分位=3%",-0.02987804878048772,-0.11758180809761509,,,,,,,,3.074157,3.179996,0.9667172537323946,0.0341047503045067,低估价值,价值线内/历史低位,53.0,低估价值,15.91,15.91,15.91,15.91,2026-05-19,2026-05-19,0.0,0.0,,,,,
sh.601618,中国中冶,E48土木工程建筑业,E48土木工程建筑业,PB,PB低估,2.88,84.9,84.9,0.2,4.0,58.2,53.0,14.5,33.7,"PB=0.58, 低估均值=0.75, 比值=0.77, 分位=1%",-0.03678929765886296,-0.052631578947368474,,,,,,,,0.578436,0.7472392999999999,0.7740974009263164,0.007764609726195341,低估价值,价值线内/历史低位,53.0,低估价值,2.88,2.88,2.88,2.88,2026-05-19,2026-05-19,0.0,0.0,,,,,
sz.000728,国元证券,J67资本市场服务,金融,PB,PB低估,7.11,81.1,81.1,11.7,0.0,55.1,53.0,17.6,35.3,"PB=0.80, 低估均值=0.98, 比值=0.82, 分位=4%",-0.09426751592356675,-0.1413043478260868,,,,,,,,0.798065,0.9757224545454545,0.8179221419802036,0.04168369431957499,低估价值,价值线内/历史低位,53.0,低估价值,7.11,7.11,7.11,7.11,2026-05-19,2026-05-19,0.0,0.0,,,,,
sz.300119,瑞普生物,C27医药制造业,医药医疗,PE,PE低估,17.17,75.0,63.2,32.9,0.0,33.9,52.9,23.6,38.2,"PE=20.34, 低估均值=21.16, 比值=0.96, 分位=14%",-0.09345300950369584,-0.106659729448491,,,,,,,,20.340798,21.155368199999998,0.9614958155159881,0.13526767470371884,低估价值,价值线内/历史低位,52.9,低估价值,17.17,17.17,17.17,17.17,2026-05-19,2026-05-19,0.0,0.0,,,,,
sh.603689,皖天然气,D45燃气生产和供应业,D45燃气生产和供应业,PB,PB低估,8.65,75.0,74.7,13.7,57.0,24.0,52.8,33.5,43.1,"PB=1.21, 低估均值=1.35, 比值=0.89, 分位=1%",0.0626535626535627,0.029761904761904656,,,,,,,,1.205225,1.350766222222222,0.8922528415148078,0.013668430335097001,低估价值,价值线内/历史低位,52.8,低估价值,8.65,8.65,8.65,8.65,2026-05-19,2026-05-19,0.0,0.0,,,,,
sh.601158,重庆水务,D46水的生产和供应业,D46水的生产和供应业,PB,PB低估,4.36,86.7,86.7,8.3,5.9,23.8,52.7,13.7,33.2,"PB=1.20, 低估均值=1.59, 比值=0.75, 分位=0%",-0.0022883295194507935,-0.04175824175824161,,,,,,,,1.195394,1.5864927272727272,0.7534821808196698,0.0012259910093992644,低估价值,价值线内/历史低位,52.7,低估价值,4.36,4.36,4.36,4.36,2026-05-19,2026-05-19,0.0,0.0,,,,,
sh.603043,广州酒家,C14食品制造业,消费,PE,PE低估,14.48,80.4,80.4,21.7,0.6,29.5,52.7,18.4,35.5,"PE=16.82, 低估均值=20.36, 比值=0.83, 分位=4%",-0.06399482870071105,-0.2108991825613079,,,,,,,,16.817215,20.359108499999998,0.8260290473917363,0.03892493049119555,低估价值,价值线内/历史低位,52.7,低估价值,14.48,14.48,14.48,14.48,2026-05-19,2026-05-19,0.0,0.0,,,,,
sh.603209,兴通股份,G55水上运输业,G55水上运输业,PB,PB低估,14.22,82.4,82.4,14.2,2.4,34.7,52.6,16.5,34.5,"PB=1.33, 低估均值=1.66, 比值=0.80, 分位=0%",-0.024691358024691357,-0.09541984732824427,,,,,,,,1.33232,1.6587846,0.803190480548228,0.00199203187250996,低估价值,价值线内/历史低位,52.6,低估价值,14.22,14.22,14.22,14.22,2026-05-19,2026-05-19,0.0,0.0,,,,,
