date,equity,cash,cash_pct,gross_exposure_pct,candidate_count
2026-05-27,3.30648537650375,418182.3765037501,12.6473,65.13,10
2026-05-28,3.4633343765037505,418182.3765037501,12.0746,65.13,10
2026-05-29,3.3935293765037504,418182.3765037501,12.3229,65.13,10
2026-06-01,3.3307263765037503,418182.3765037501,12.5553,65.13,10
2026-06-02,3.5091943765037503,418182.3765037501,11.9168,65.13,10
2026-06-03,3.65255337650375,418182.3765037501,11.449,65.13,10
2026-06-04,3.64470847500375,362346.4750037501,9.9417,70.71,10
2026-06-05,3.44831741084375,486266.4108437501,14.1016,60.56,10
2026-06-08,3.3774374108437506,486266.4108437501,14.3975,60.56,10
2026-06-09,3.5227925093437498,430430.50934375013,12.2184,66.14,10
2026-06-10,3.44866440234375,485477.4023437501,14.0773,60.56,10
2026-06-11,3.35480140234375,485477.4023437501,14.4711,60.56,10
2026-06-12,3.33751140234375,485477.4023437501,14.5461,60.56,10
2026-06-15,3.54340240234375,485477.4023437501,13.7009,60.56,10
2026-06-16,3.56417340234375,485477.4023437501,13.621,60.56,10
2026-06-17,3.63487740234375,485477.4023437501,13.3561,60.56,10
2026-06-18,3.80791340234375,485477.4023437501,12.7492,60.56,10
2026-06-22,3.83417119734375,427033.1973437501,11.1376,66.4,10
2026-06-23,3.66412862334375,426288.6233437501,11.6341,66.37,10
2026-06-24,3.66774642334375,481428.42334375007,13.126,60.56,10
2026-06-25,3.82098542334375,481428.42334375007,12.5996,60.56,10
2026-06-26,3.61035242334375,481428.42334375007,13.3347,60.56,10
2026-06-29,3.5456204233437503,481428.42334375007,13.5781,60.56,10
2026-06-30,3.72965242334375,481428.42334375007,12.9081,60.56,10
2026-07-01,3.5826877096787495,420343.7096787501,11.7326,66.66,10
2026-07-02,3.30462020967875,474784.2096787501,14.3673,60.56,10
2026-07-03,3.32931220967875,474784.2096787501,14.2607,60.56,10
2026-07-06,3.26887720967875,474784.2096787501,14.5244,60.56,10
2026-07-07,3.2946142096787505,474784.2096787501,14.4109,60.56,10
2026-07-08,3.2941122096787496,474784.2096787501,14.4131,60.56,10
2026-07-09,3.4635742096787503,474784.2096787501,13.7079,60.56,10
2026-07-10,3.27726120967875,474784.2096787501,14.4872,60.56,10
2026-07-13,3.27703420967875,474784.2096787501,14.4882,60.56,10
2026-07-14,3.51209420967875,474784.2096787501,13.5185,60.56,10
